,MVT_GT_Austin TX
2017-01-01,35.0
2017-01-08,63.0
2017-01-22,21.0
2017-01-29,26.0
2017-03-05,37.0
2017-04-02,18.0
2017-05-21,100.0
2017-06-04,23.0
2017-06-11,20.0
2017-07-09,39.0
2017-07-30,34.0
2017-08-06,37.0
2017-09-10,22.0
2017-09-24,27.0
2017-10-15,30.0
2017-10-29,19.0
2017-11-26,22.0
2017-12-10,23.0
2018-01-14,29.606851782226826
2018-01-21,34.262643015358975
2018-01-28,30.049483654415518
2018-02-04,21.6231649325286
2018-02-25,27.721588037849443
2018-03-04,83.10739598573701
2018-04-22,68.08265415852927
2018-05-06,30.049483654415518
2018-05-13,26.27895616566075
2018-05-27,34.262643015358975
2018-06-03,51.17264858694412
2018-07-08,39.918434248491124
2018-07-15,41.30369799286851
2018-08-19,61.04159918101972
2018-08-26,27.221588037849443
2018-09-23,21.1231649325286
2018-10-07,26.27895616566075
2018-10-21,38.97580237630243
2018-10-28,65.25475854196318
2018-11-04,31.9347473987929
2018-11-18,28.164219910038135
2018-12-02,25.83632429347206
2018-12-09,84.9926597301144
2018-12-23,61.98423105320842
2019-01-06,31.9347473987929
2019-01-27,23.951060549094677
2019-02-17,26.27895616566075
2019-02-24,30.049483654415518
2019-03-03,29.606851782226826
2019-04-07,18.295269315962525
2019-05-05,32.87737927098159
2019-05-12,28.164219910038135
2019-05-19,19.737901188151216
2019-06-16,42.2463298650572
2019-06-23,55.38580794788757
2019-07-07,27.721588037849443
2019-07-28,23.951060549094677
2019-08-11,20.680533060339908
2019-12-01,23.008428676905982
2020-01-05,15.024741827207759
2020-01-26,22.06579680471729
2020-02-02,70.91054977509533
2020-02-09,18.795269315962525
2020-03-01,22.06579680471729
2020-05-03,39.918434248491124
2020-06-14,22.06579680471729
2020-06-21,20.180533060339908
2020-07-12,49.28738484256674
2020-07-19,15.024741827207759
2020-07-26,15.96737369939645
2020-08-16,44.13159360943458
2020-08-23,28.164219910038135
2020-09-06,20.180533060339908
2020-09-20,14.582109955019067
2020-09-27,33.820011143170284
2020-10-04,18.795269315962525
2020-10-11,48.84475297037804
2020-10-25,70.91054977509533
2020-11-01,15.024741827207759
2020-11-08,28.164219910038135
2020-11-22,52.115280459132805
2020-11-29,77.00897288041617
2020-12-06,25.83632429347206
2021-01-03,40.361066120679816
2021-02-28,28.164219910038135
2021-03-21,29.106851782226826
2021-04-04,34.262643015358975
2021-04-11,65.75475854196318
2021-05-02,34.262643015358975
2021-05-09,58.21370356445365
2021-05-23,46.016857353811965
2021-06-06,15.96737369939645
2021-06-27,16.910005571585142
2021-07-04,64.8121266697745
2021-07-11,17.852637443773833
2021-08-08,37.09053863192505
2021-08-15,24.89369242128337
2021-08-29,26.27895616566075
2021-09-19,45.07422548162327
2021-10-03,16.910005571585142
2021-11-14,19.737901188151216
2021-11-21,23.008428676905982
2021-12-12,46.016857353811965
2021-12-19,88.26318721886916
2022-01-09,38.06634100822748
2022-02-06,26.5579123313215
2022-02-13,26.5579123313215
2022-03-27,12.393692421283367
2022-04-03,20.361066120679816
2022-05-01,12.393692421283367
2022-05-15,28.328439820076266
2022-05-22,28.328439820076266
2022-06-05,18.59053863192505
2022-06-12,40.72213224135963
2022-06-19,35.41054977509533
2022-07-03,68.16530831705852
2022-07-10,53.115824662643
2022-07-24,39.83686849698225
2022-08-07,48.689505940756085
2022-08-21,21.2463298650572
2022-09-11,38.06634100822748
2022-09-18,26.5579123313215
2022-10-23,42.4926597301144
2022-11-27,15.049483654415516
2022-12-04,16.820011143170284
2022-12-18,18.59053863192505
2022-12-25,83.21479197147403
