,MVT_GT_Albuquerque-Santa Fe NM
2017-03-05,75.0
2017-03-12,46.0
2017-03-19,40.0
2017-03-26,58.0
2017-04-09,51.0
2017-04-23,27.0
2017-05-07,38.0
2017-05-14,31.0
2017-05-21,28.0
2017-07-02,90.0
2017-07-16,50.0
2017-09-03,43.0
2017-10-01,49.0
2017-10-22,53.0
2017-11-19,51.0
2017-11-26,61.0
2017-12-10,48.0
2018-01-14,71.60085571087536
2018-02-04,69.05377171937903
2018-02-11,30.68271787669685
2018-03-11,20.970839914963342
2018-04-01,25.06500789795601
2018-05-06,33.25334386394135
2018-05-13,29.65917588094868
2018-06-03,52.67709978740836
2018-06-10,25.06500789795601
2018-06-17,24.041465902207847
2018-06-24,32.22980186819318
2018-07-08,31.206259872445017
2018-07-22,68.53022972363087
2018-08-26,42.96522182567485
2018-10-14,55.747725774652864
2018-10-21,30.18271787669685
2018-10-28,83.88335965985337
2018-11-04,24.541465902207847
2018-12-30,23.01792390645968
2019-01-06,21.99438191071151
2019-02-17,30.68271787669685
2019-02-24,21.99438191071151
2019-04-14,31.206259872445017
2019-05-26,31.206259872445017
2019-06-09,41.941679829926684
2019-06-16,51.65355779166019
2019-06-23,23.01792390645968
2019-06-30,23.01792390645968
2019-08-04,23.01792390645968
2019-08-25,49.106473800163855
2019-09-15,25.06500789795601
2019-09-22,42.96522182567485
2019-10-27,99.73648959607588
2019-11-03,32.22980186819318
2019-12-29,47.05938980866752
2020-01-05,49.606473800163855
2020-02-23,48.58293180441569
2020-03-15,19.447297919215174
2020-03-29,26.08854989370418
2020-05-24,25.06500789795601
2020-06-14,35.30042785543768
2020-06-21,71.10085571087536
2020-06-28,41.941679829926684
2020-07-05,31.206259872445017
2020-08-02,43.98876382142302
2020-08-09,72.12439770662354
2020-09-13,57.2948097661492
2020-09-20,37.34751184693402
2020-09-27,58.81835176189736
2020-10-11,24.041465902207847
2020-10-18,32.22980186819318
2020-12-13,78.26564968111254
2020-12-27,37.34751184693402
2021-02-07,34.276885859689514
2021-02-28,49.106473800163855
2021-03-21,49.106473800163855
2021-04-25,32.72980186819318
2021-05-02,80.81273367260887
2021-05-09,19.947297919215174
2021-06-13,50.63001579591202
2021-06-27,19.947297919215174
2021-07-11,24.541465902207847
2021-07-18,70.5773137151272
2021-08-15,36.82396985118585
2021-08-29,25.06500789795601
2021-09-05,38.87105384268219
2021-09-26,64.95960373638636
2021-10-03,41.941679829926684
2021-11-14,28.135633885200512
2021-11-28,27.112091889452344
2022-01-02,31.41251974489003
2022-02-06,30.365435753393697
2022-02-13,19.89459583843035
2022-02-20,36.6479397023717
2022-03-20,23.035847812919357
2022-03-27,73.2958794047434
2022-04-03,41.883359659853376
2022-05-22,29.31835176189736
2022-06-05,24.08293180441569
2022-06-19,21.98876382142302
2022-07-17,67.0133754557654
2022-07-31,27.224183778904692
2022-08-07,19.89459583843035
2022-09-04,40.83627566835704
2022-09-18,104.70839914963344
2022-10-02,33.5066877278827
2022-10-09,18.84751184693402
2022-10-16,21.98876382142302
2022-10-23,60.730871506787395
2022-10-30,58.63670352379472
2022-12-18,46.071695625838714
