,MVT_GT_Albuquerque-Santa Fe NM
2017-01-08,51.0
2017-01-15,19.0
2017-02-19,19.0
2017-03-05,49.0
2017-03-12,20.0
2017-03-19,20.0
2017-03-26,26.0
2017-04-09,43.0
2017-04-23,31.0
2017-05-14,19.0
2017-05-28,29.0
2017-07-02,23.0
2017-07-09,45.0
2017-07-30,28.0
2017-08-06,17.0
2017-08-13,100.0
2017-08-27,20.0
2017-10-01,37.0
2017-10-29,19.0
2017-11-19,33.0
2017-12-10,42.0
2018-01-07,18.806369402212532
2018-01-14,17.948432117512052
2018-01-28,22.953993110415425
2018-02-25,26.243679533917835
2018-04-15,17.948432117512052
2018-04-29,32.96511509622218
2018-05-06,36.25480151972459
2018-08-12,39.186550658526514
2018-10-07,50.05560992903375
2018-10-21,15.016682978710124
2018-11-04,21.73811854101446
2018-12-09,32.107177811521694
2018-12-30,55.06117092193712
2019-01-20,27.9595541033188
2019-01-27,14.158745694009642
2019-02-24,14.658745694009642
2019-03-03,19.164306686913015
2019-04-07,14.158745694009642
2019-04-28,45.90798622083085
2019-05-26,20.880181256313982
2019-07-07,27.9595541033188
2019-07-14,15.016682978710124
2019-08-04,42.97623708202892
2019-08-25,45.050048936130366
2019-09-01,19.164306686913015
2019-09-08,16.23255754811109
2019-11-03,17.090494832811572
2019-11-24,22.596055825714945
2019-12-01,17.948432117512052
2019-12-22,35.03892695032362
2020-01-05,23.81193039511591
2020-01-12,12.942871124608677
2020-01-26,11.226996555207712
2020-02-23,14.158745694009642
2020-04-19,15.016682978710124
2020-05-03,15.016682978710124
2020-05-24,15.874620263410606
2020-06-07,12.942871124608677
2020-06-14,71.79372847004821
2020-06-21,17.948432117512052
2020-08-16,15.874620263410606
2020-08-30,13.800808409309159
2020-09-20,26.743679533917835
2020-10-04,28.817491388019285
2020-10-25,22.096055825714945
2021-01-03,27.9595541033188
2021-01-24,27.9595541033188
2021-01-31,27.101616818618318
2021-02-21,21.23811854101446
2021-03-14,13.800808409309159
2021-03-21,15.374620263410606
2021-03-28,32.96511509622218
2021-06-13,18.806369402212532
2021-06-20,20.0222439716135
2021-07-18,17.948432117512052
2021-07-25,35.03892695032362
2021-08-15,20.0222439716135
2021-11-21,24.16986767981639
2021-11-28,22.096055825714945
2021-12-19,19.164306686913015
2022-01-09,33.646104761845315
2022-02-06,19.328613373826034
2022-02-20,42.95247416405785
2022-02-27,16.465115096222174
2022-03-13,55.12234184387424
2022-03-27,12.885742249217355
2022-04-03,25.055609929033746
2022-04-10,13.60161681861832
2022-04-17,10.022243971613499
2022-05-22,33.646104761845315
2022-06-12,25.77148449843471
2022-07-10,12.885742249217355
2022-07-31,13.60161681861832
2022-08-07,35.79372847004821
2022-09-25,15.749240526821211
2022-10-30,27.20323363723664
2022-11-27,25.77148449843471
2022-12-11,20.044487943226997
2022-12-25,30.78260648424146
