,MVT_GT_Wichita-Hutchinson KS
2017-02-05,41.0
2017-03-26,36.0
2017-04-09,18.0
2017-04-30,25.0
2017-05-21,40.0
2017-06-11,25.0
2017-10-01,34.0
2017-10-08,100.0
2017-11-12,17.0
2017-11-19,20.0
2017-11-26,29.0
2017-12-03,41.0
2017-12-17,34.0
2018-01-07,17.91748508715875
2018-02-04,13.97890137255902
2018-02-18,14.866618115478966
2018-03-18,20.080635315918585
2018-04-08,27.95780274511804
2018-06-17,16.642051601318855
2018-07-29,36.22268691723744
2018-08-26,17.029768344238803
2018-09-23,13.97890137255902
2018-09-30,25.794652516358205
2018-10-21,17.029768344238803
2018-11-11,22.243785544678424
2018-11-25,77.77167429199456
2018-12-02,26.682369259278147
2018-12-16,23.131502287598366
2018-12-23,15.254334858398911
2019-01-13,11.815751143799183
2019-03-03,23.631502287598366
2019-03-31,17.029768344238803
2019-04-14,20.96835205883853
2019-04-21,25.794652516358205
2019-05-05,16.142051601318855
2019-06-09,17.91748508715875
2019-06-23,45.37528783227679
2019-07-07,13.97890137255902
2019-09-08,24.906935773438256
2019-10-13,13.97890137255902
2019-10-27,11.815751143799183
2019-11-03,17.029768344238803
2020-01-05,31.008669716797822
2020-01-19,24.019219030518315
2020-01-26,17.029768344238803
2020-02-16,15.254334858398911
2020-03-08,28.845519488037986
2020-07-26,16.142051601318855
2020-09-13,10.928034400879238
2020-11-08,22.243785544678424
2020-11-22,12.203467886719128
2020-11-29,17.029768344238803
2021-01-17,28.845519488037986
2021-01-24,14.866618115478966
2021-02-07,26.182369259278147
2021-03-28,20.96835205883853
2021-05-23,16.142051601318855
2021-06-27,17.029768344238803
2021-08-08,23.131502287598366
2021-08-15,15.254334858398911
2021-08-29,72.55765709155494
2021-10-31,13.97890137255902
2021-12-05,20.080635315918585
2022-02-20,23.263004575196735
2022-02-27,20.16127063183717
2022-03-06,10.856068801758475
2022-03-20,13.182369259278149
2022-06-19,18.610403660157388
2022-07-31,10.856068801758475
2022-08-14,20.93670411767706
2022-08-21,13.957802745118041
2022-08-28,10.080635315918585
2022-10-16,20.93670411767706
2022-10-23,16.284103202637713
2022-10-30,14.733236230957932
