,MVT_GT_Las Vegas NV
2017-01-01,27.0
2017-01-08,51.0
2017-01-22,26.0
2017-01-29,24.0
2017-02-05,39.0
2017-02-19,35.0
2017-03-05,19.0
2017-03-12,100.0
2017-03-26,49.0
2017-04-16,35.0
2017-05-14,33.0
2017-05-21,19.0
2017-06-04,65.0
2017-06-11,23.0
2017-06-25,40.0
2017-07-02,41.0
2017-07-09,39.0
2017-08-20,26.0
2017-08-27,22.0
2017-09-03,36.0
2017-09-10,24.0
2017-09-17,48.0
2017-09-24,18.0
2017-10-01,24.0
2017-10-15,28.0
2017-10-29,27.0
2017-12-10,38.0
2018-01-21,22.050294406425603
2018-02-11,27.061724953340516
2018-03-04,22.050294406425603
2018-03-18,52.61887768791507
2018-03-25,48.10973325038314
2018-04-29,31.070869390872442
2018-05-27,44.10058881285121
2018-06-17,59.13488045359594
2018-07-08,40.091444375319284
2018-07-15,41.09373048470226
2018-07-22,24.05486662519157
2018-07-29,19.043436078276656
2018-08-19,48.60973325038314
2018-09-09,22.050294406425603
2018-09-16,22.050294406425603
2018-10-07,43.09830270346823
2018-10-21,28.064011062723495
2018-10-28,31.070869390872442
2018-11-04,50.1143054691491
2018-11-18,93.71260817261734
2018-12-16,21.54800829704262
2019-01-13,35.080013828404375
2019-02-10,33.0754416096384
2019-03-31,46.10516103161717
2019-04-07,31.070869390872442
2019-04-14,27.061724953340516
2019-04-28,29.06629717210648
2019-07-14,29.56629717210648
2019-08-04,20.045722187659642
2019-09-01,25.05715273457455
2019-09-08,31.070869390872442
2019-09-22,21.04800829704262
2019-10-13,25.05715273457455
2019-10-20,27.561724953340516
2019-10-27,23.052580515808586
2019-11-10,30.06858328148946
2019-11-24,33.0754416096384
2019-12-01,38.08687215655331
2019-12-08,57.130308234829975
2019-12-15,69.65774154742576
2020-01-05,84.69203318817048
2020-02-09,30.06858328148946
2020-03-01,62.641738781744884
2020-03-08,16.036577750127712
2020-04-05,16.036577750127712
2020-05-10,46.10516103161717
2020-05-24,45.60287492223419
2020-05-31,54.12344990668103
2020-06-07,25.05715273457455
2020-06-21,26.059438843957533
2020-06-28,35.080013828404375
2020-07-05,53.121163797298045
2020-07-19,26.059438843957533
2020-07-26,23.052580515808586
2020-08-09,43.09830270346823
2020-08-23,27.061724953340516
2020-08-30,46.10516103161717
2020-09-06,16.036577750127712
2020-09-13,40.591444375319284
2020-10-04,24.05486662519157
2020-10-11,28.064011062723495
2020-10-18,27.061724953340516
2020-11-01,59.13488045359594
2020-11-08,28.064011062723495
2020-12-20,95.2171803913833
2020-12-27,95.7171803913833
2021-01-03,39.0891582659363
2021-02-14,42.59601659408524
2021-03-14,17.038863859510695
2021-03-21,17.038863859510695
2021-04-04,21.04800829704262
2021-05-02,25.55715273457455
2021-05-09,24.55486662519157
2021-05-16,43.09830270346823
2021-05-30,22.050294406425603
2021-06-06,21.04800829704262
2021-06-13,39.0891582659363
2021-07-25,37.08458604717033
2021-08-08,18.041149968893677
2021-08-15,40.091444375319284
2021-09-05,40.091444375319284
2021-09-26,40.091444375319284
2021-10-03,42.09601659408524
2021-10-10,65.64859710989383
2021-10-17,23.052580515808586
2021-10-24,23.052580515808586
2021-10-31,32.073155500255424
2021-11-07,29.06629717210648
2021-11-14,43.09830270346823
2021-12-19,49.61201935976612
2022-01-02,23.105161031617172
2022-01-09,23.105161031617172
2022-01-16,61.2789053447238
2022-01-23,26.118877687915067
2022-01-30,33.150883219276814
2022-02-13,15.06858328148946
2022-02-20,19.086872156553316
2022-03-06,45.20574984446838
2022-03-20,27.123449906681028
2022-03-27,28.128022125446993
2022-04-03,19.086872156553316
2022-04-10,45.20574984446838
2022-04-17,13.059438843957533
2022-05-01,43.196605406936456
2022-05-15,31.141738781744884
2022-05-22,26.118877687915067
2022-05-29,16.073155500255424
2022-06-19,30.13716656297892
2022-07-10,32.14631100051085
2022-07-24,17.07772771902139
2022-07-31,33.150883219276814
2022-08-07,22.100588812851207
2022-08-14,28.128022125446993
2022-08-21,36.16459987557471
2022-08-28,55.25147203212802
2022-09-04,41.187460969404526
2022-09-25,100.4572218765964
2022-10-09,36.16459987557471
2022-10-30,84.38406637634098
2022-11-13,37.16917209434067
2022-11-20,59.26976090719188
2022-11-27,55.25147203212802
2022-12-11,43.196605406936456
