,MVT_GT_Los Angeles CA
2017-01-01,55.0
2017-01-08,56.0
2017-01-15,70.0
2017-01-22,38.0
2017-01-29,67.0
2017-02-05,50.0
2017-02-12,29.0
2017-02-19,61.0
2017-02-26,33.0
2017-03-05,49.0
2017-03-12,40.0
2017-03-19,74.0
2017-03-26,31.0
2017-04-02,45.0
2017-04-09,58.0
2017-04-16,44.0
2017-04-23,25.0
2017-04-30,51.0
2017-05-07,60.0
2017-05-14,52.0
2017-05-21,49.0
2017-05-28,49.0
2017-06-04,45.0
2017-06-11,67.0
2017-06-18,39.0
2017-06-25,49.0
2017-07-02,67.0
2017-07-09,70.0
2017-07-16,48.0
2017-07-23,58.0
2017-07-30,37.0
2017-08-06,57.0
2017-08-13,90.0
2017-08-20,38.0
2017-08-27,37.0
2017-09-03,53.0
2017-09-10,54.0
2017-09-17,58.0
2017-09-24,46.0
2017-10-01,51.0
2017-10-08,39.0
2017-10-15,44.0
2017-10-22,47.0
2017-10-29,78.0
2017-11-05,52.0
2017-11-12,72.0
2017-11-19,58.0
2017-11-26,62.0
2017-12-03,41.0
2017-12-10,34.0
2017-12-17,69.0
2017-12-24,78.0
2017-12-31,60.0
2018-01-07,45.89076623077085
2018-01-14,49.971744979022745
2018-01-21,62.214681223778435
2018-01-28,49.971744979022745
2018-02-04,65.27541528496735
2018-02-11,43.8502768566449
2018-02-18,67.3159046590933
2018-02-25,57.11345778846356
2018-03-04,53.03247904021167
2018-03-11,47.9312556048968
2018-03-18,39.26929810839301
2018-03-25,47.4312556048968
2018-04-01,52.0122343531487
2018-04-08,38.24905342133003
2018-04-15,49.971744979022745
2018-04-22,32.62758529895219
2018-04-29,27.02636186363732
2018-05-06,75.9778621555971
2018-05-13,54.05272372727464
2018-05-20,89.24104308741576
2018-05-27,54.05272372727464
2018-06-03,54.05272372727464
2018-06-10,55.072968414337616
2018-06-17,26.00611717657435
2018-06-24,55.072968414337616
2018-07-01,31.607340611889217
2018-07-08,60.17419184965249
2018-07-15,88.22079840035278
2018-07-22,53.03247904021167
2018-07-29,54.05272372727464
2018-08-05,48.951500291959775
2018-08-12,72.91712809440817
2018-08-19,28.046606550700297
2018-08-26,46.91101091783382
2018-09-02,41.809787482518956
2018-09-09,30.587095924826244
2018-09-16,35.18831936014111
2018-09-23,54.05272372727464
2018-09-30,44.87052154370788
2018-10-07,42.830032169581926
2018-10-14,27.02636186363732
2018-10-21,54.55272372727464
2018-10-28,43.3502768566449
2018-11-04,72.91712809440817
2018-11-11,45.89076623077085
2018-11-18,52.0122343531487
2018-11-25,44.87052154370788
2018-12-02,56.59321310140059
2018-12-09,52.0122343531487
2018-12-16,54.05272372727464
2018-12-23,83.11957496503791
2018-12-30,70.87663872028222
2019-01-06,34.66807467307814
2019-01-13,35.68831936014111
2019-01-20,39.26929810839301
2019-01-27,67.3159046590933
2019-02-03,73.93737278147114
2019-02-10,39.26929810839301
2019-02-17,48.451500291959775
2019-02-24,48.951500291959775
2019-03-03,53.03247904021167
2019-03-10,26.00611717657435
2019-03-17,60.67419184965249
2019-03-24,41.809787482518956
2019-03-31,43.8502768566449
2019-04-07,40.789542795455986
2019-04-14,47.9312556048968
2019-04-21,35.18831936014111
2019-04-28,55.072968414337616
2019-05-05,53.03247904021167
2019-05-12,44.87052154370788
2019-05-19,56.09321310140059
2019-05-26,47.9312556048968
2019-06-02,41.309787482518956
2019-06-09,49.971744979022745
2019-06-16,69.35639403321926
2019-06-23,45.89076623077085
2019-06-30,40.789542795455986
2019-07-07,53.53247904021167
2019-07-14,59.65394716258951
2019-07-21,43.3502768566449
2019-07-28,37.72880873426706
2019-08-04,15.803670305944609
2019-08-11,52.0122343531487
2019-08-18,62.714681223778435
2019-08-25,59.15394716258951
2019-09-01,99.94348995804549
2019-09-08,54.55272372727464
2019-09-15,52.0122343531487
2019-09-22,43.8502768566449
