,MVT_GT_Seattle-Tacoma WA
2017-01-01,35.0
2017-01-08,34.0
2017-01-15,25.0
2017-01-22,28.0
2017-02-05,33.0
2017-02-12,39.0
2017-02-19,37.0
2017-02-26,25.0
2017-03-05,32.0
2017-03-12,53.0
2017-03-19,25.0
2017-03-26,16.0
2017-04-02,48.0
2017-04-09,100.0
2017-04-23,25.0
2017-04-30,16.0
2017-05-07,34.0
2017-05-14,42.0
2017-05-28,54.0
2017-06-04,18.0
2017-06-11,35.0
2017-06-18,35.0
2017-06-25,41.0
2017-07-02,17.0
2017-07-09,25.0
2017-07-16,21.0
2017-07-23,30.0
2017-07-30,54.0
2017-08-13,40.0
2017-08-20,40.0
2017-09-03,16.0
2017-09-10,38.0
2017-09-17,38.0
2017-09-24,26.0
2017-10-08,47.0
2017-10-22,24.0
2017-10-29,23.0
2017-11-12,16.0
2017-11-19,31.0
2017-11-26,71.0
2017-12-03,17.0
2017-12-10,30.0
2017-12-17,33.0
2017-12-31,15.0
2018-01-07,49.06083427752425
2018-01-14,24.280417138762125
2018-01-21,48.106004013125656
2018-01-28,18.596605287971947
2018-02-04,15.732114494776154
2018-02-11,86.20887511786674
2018-02-18,38.102871104741084
2018-02-25,40.01253163353828
2018-03-04,44.78668295553126
2018-03-11,56.19947639271303
2018-03-18,57.154306657111626
2018-03-25,26.690077667559322
2018-04-01,43.33185269113267
2018-04-08,27.644907931957917
2018-04-15,40.967361897936875
2018-04-22,15.732114494776154
2018-04-29,38.102871104741084
2018-05-06,14.777284230377557
2018-05-13,41.92219216233548
2018-05-20,28.099738196356515
2018-05-27,17.14177502357335
2018-06-03,27.644907931957917
2018-06-10,24.280417138762125
2018-06-17,40.01253163353828
2018-06-24,35.73838031154529
2018-07-01,53.83498559951724
2018-07-08,31.919059253950905
2018-07-15,23.32558687436353
2018-07-22,26.190077667559322
2018-07-29,31.919059253950905
2018-08-05,30.964228989552307
2018-08-12,41.92219216233548
2018-08-26,19.051435552370542
2018-09-02,44.28668295553126
2018-09-09,41.92219216233548
2018-09-23,43.33185269113267
2018-10-14,20.00626581676914
2018-10-21,38.102871104741084
2018-10-28,34.7835500471467
2018-11-04,57.654306657111626
2018-11-11,27.144907931957917
2018-11-18,67.65743956549619
2018-12-09,56.69947639271303
2018-12-23,49.06083427752425
2018-12-30,47.65117374872706
2019-01-06,34.7835500471467
2019-01-13,58.10913692151023
2019-01-20,40.967361897936875
2019-01-27,39.05770136913968
2019-02-10,42.37702242673407
2019-02-17,39.55770136913968
2019-02-24,23.82558687436353
2019-03-03,30.964228989552307
2019-03-10,15.232114494776154
2019-03-17,34.7835500471467
2019-03-24,35.73838031154529
2019-03-31,30.464228989552307
2019-04-07,17.14177502357335
2019-04-14,39.05770136913968
2019-04-21,25.735247403160724
2019-04-28,57.654306657111626
2019-05-05,13.322453965978958
2019-05-19,37.14804084034249
2019-05-26,37.14804084034249
2019-06-02,19.051435552370542
2019-06-09,29.054568460755114
2019-06-23,23.82558687436353
2019-06-30,36.193210575943894
2019-07-07,31.919059253950905
2019-07-14,40.01253163353828
2019-07-21,14.777284230377557
2019-08-04,18.096605287971947
2019-08-18,50.015664541922845
2019-08-25,38.102871104741084
2019-09-01,24.780417138762125
2019-09-08,28.599738196356515
2019-09-22,27.144907931957917
2019-10-06,35.23838031154529
2019-10-13,33.828719782748095
2019-10-20,21.915926345566334
2019-11-03,34.7835500471467
2019-11-10,90.98302643985973
2019-11-17,13.322453965978958
2019-11-24,27.144907931957917
2019-12-08,20.96109608116774
2019-12-15,14.777284230377557
2019-12-22,69.0671000942934
2020-01-05,40.01253163353828
2020-01-12,29.054568460755114
2020-01-19,30.464228989552307
2020-01-26,29.054568460755114
2020-02-09,20.00626581676914
2020-02-23,50.97049480632145
2020-03-01,41.92219216233548
2020-03-08,26.690077667559322
2020-03-22,24.780417138762125
2020-03-29,21.415926345566334
2020-04-05,40.967361897936875
2020-04-12,17.64177502357335
2020-04-19,13.822453965978958
2020-04-26,30.964228989552307
2020-05-03,34.2835500471467
2020-05-10,18.096605287971947
2020-05-17,35.23838031154529
2020-05-24,67.15743956549619
2020-05-31,32.8738895183495
2020-06-07,15.732114494776154
2020-06-14,13.822453965978958
2020-06-21,40.01253163353828
2020-07-12,29.054568460755114
2020-07-19,42.37702242673407
2020-07-26,38.102871104741084
2020-08-02,19.051435552370542
2020-08-09,29.054568460755114
2020-08-16,40.01253163353828
2020-08-23,17.14177502357335
2020-08-30,14.777284230377557
2020-09-06,21.915926345566334
2020-09-20,14.777284230377557
2020-10-04,36.693210575943894
2020-10-11,34.2835500471467
2020-10-18,30.964228989552307
2020-10-25,36.693210575943894
2020-11-01,37.14804084034249
2020-11-15,67.15743956549619
2020-11-22,35.23838031154529
2020-12-06,30.00939872515371
2020-12-13,27.644907931957917
2020-12-20,43.83185269113267
2020-12-27,35.23838031154529
2021-01-03,17.14177502357335
2021-01-10,19.051435552370542
2021-01-24,22.370756609964932
2021-01-31,20.00626581676914
2021-02-07,57.154306657111626
2021-02-14,50.97049480632145
2021-02-21,33.828719782748095
2021-02-28,50.015664541922845
2021-03-07,37.14804084034249
2021-03-21,18.096605287971947
2021-03-28,51.92532507072004
2021-04-04,21.915926345566334
2021-04-11,50.015664541922845
2021-04-25,19.051435552370542
2021-05-02,62.38328824350321
2021-05-09,30.00939872515371
2021-05-23,34.7835500471467
2021-05-30,30.964228989552307
2021-06-20,14.277284230377557
2021-06-27,30.964228989552307
2021-07-04,49.06083427752425
2021-07-11,28.099738196356515
2021-07-18,28.099738196356515
2021-07-25,50.97049480632145
2021-08-01,25.235247403160724
2021-08-15,46.19634348432846
2021-08-29,61.928457979104614
2021-09-12,45.241513219929864
2021-09-19,50.97049480632145
2021-09-26,33.328719782748095
2021-10-03,32.8738895183495
2021-10-10,30.00939872515371
2021-10-17,24.280417138762125
2021-10-24,26.190077667559322
2021-10-31,47.15117374872706
2021-11-07,49.06083427752425
2021-11-14,44.78668295553126
2021-11-21,61.928457979104614
2021-11-28,28.099738196356515
2021-12-05,86.70887511786674
2021-12-12,17.14177502357335
2021-12-19,43.83185269113267
2021-12-26,40.967361897936875
2022-01-02,25.470494806321447
2022-01-09,23.651173748727057
2022-01-16,34.567100094293394
2022-01-23,50.0313290838457
2022-01-30,46.39268696865692
2022-02-06,48.21200802625131
2022-02-13,43.663705382265334
2022-02-20,60.94725542941203
2022-02-27,29.109136921510224
2022-03-06,50.0313290838457
2022-03-13,45.48302643985973
2022-03-20,26.38015533511864
2022-03-27,16.3738895183495
2022-04-03,27.289815863915834
2022-04-10,40.93472379587375
2022-04-17,40.02506326707656
2022-04-24,45.48302643985973
2022-05-01,10.915926345566334
2022-05-15,16.3738895183495
2022-06-05,72.77284230377556
2022-06-19,48.21200802625131
2022-06-26,37.29608168068498
2022-07-10,24.56083427752425
2022-07-17,73.68250283257275
2022-07-24,43.663705382265334
2022-07-31,32.747779036699
2022-08-07,17.283550047146697
2022-08-14,51.850650141440084
2022-08-21,50.0313290838457
2022-08-28,14.554568460755112
2022-09-04,17.283550047146697
2022-09-11,51.850650141440084
2022-09-18,62.76657648700642
2022-09-25,40.93472379587375
2022-10-02,28.19947639271303
2022-10-09,51.850650141440084
2022-10-16,67.3148791309924
2022-10-23,14.554568460755112
