,MVT_GT_Sacramento-Stockton-Modesto CA
2017-01-01,34.0
2017-01-08,29.0
2017-01-22,34.0
2017-01-29,25.0
2017-02-12,18.0
2017-02-19,78.0
2017-03-12,100.0
2017-03-19,74.0
2017-03-26,77.0
2017-04-02,88.0
2017-04-09,23.0
2017-04-16,93.0
2017-04-30,53.0
2017-05-14,51.0
2017-06-04,49.0
2017-06-11,35.0
2017-06-25,37.0
2017-07-02,38.0
2017-07-09,41.0
2017-07-16,32.0
2017-07-23,60.0
2017-07-30,46.0
2017-08-20,20.0
2017-08-27,21.0
2017-09-03,29.0
2017-09-10,28.0
2017-09-17,49.0
2017-09-24,28.0
2017-10-01,38.0
2017-10-08,51.0
2017-10-22,23.0
2017-11-12,60.0
2017-11-19,24.0
2017-12-03,29.0
2017-12-24,22.0
2017-12-31,27.0
2018-01-07,41.04368114897296
2018-01-14,36.15488101537145
2018-01-21,34.69936096193085
2018-01-28,19.055200534406026
2018-02-04,41.04368114897296
2018-02-11,16.62192045424512
2018-02-18,30.788320855049644
2018-03-04,35.177120988651154
2018-03-11,21.01072058784663
2018-03-18,65.9654418437008
2018-03-25,33.221600935210546
2018-04-01,26.877280748168438
2018-04-15,16.62192045424512
2018-05-06,57.16560160321808
2018-05-13,42.02144117569326
2018-05-20,32.74384090849024
2018-06-03,35.677120988651154
2018-06-17,39.08816109553236
2018-06-24,55.710081549777485
2018-07-01,17.599680480965425
2018-07-29,58.14336162993838
2018-08-05,19.055200534406026
2018-08-12,28.83280080160904
2018-08-19,57.16560160321808
2018-08-26,43.97696122913386
2018-09-09,55.210081549777485
2018-09-16,40.06592112225266
2018-09-23,76.2208021376241
2018-09-30,16.12192045424512
2018-10-07,36.65488101537145
2018-10-21,56.18784157649778
2018-10-28,39.08816109553236
2018-11-18,19.055200534406026
2018-11-25,46.41024130929477
2018-12-09,45.432481282574464
2018-12-23,47.888001336015066
2019-01-06,26.377280748168438
2019-01-13,21.01072058784663
2019-01-20,46.41024130929477
2019-01-27,25.899520721448138
2019-02-03,16.62192045424512
2019-02-10,41.04368114897296
2019-02-17,28.33280080160904
2019-02-24,37.132641042091755
2019-03-03,23.944000668007533
2019-03-10,28.83280080160904
2019-03-17,40.06592112225266
2019-03-24,32.24384090849024
2019-04-14,16.12192045424512
2019-04-28,21.98848061456693
2019-05-12,32.24384090849024
2019-05-19,24.921760694727837
2019-05-26,36.15488101537145
2019-06-09,32.24384090849024
2019-06-16,22.966240641287232
2019-06-23,49.843521389455674
2019-06-30,23.944000668007533
2019-07-07,68.3987219238617
2019-07-14,56.18784157649778
2019-07-21,77.19856216434441
2019-07-28,43.97696122913386
2019-08-04,25.399520721448138
2019-08-25,26.377280748168438
2019-09-08,34.69936096193085
2019-09-15,15.644160427524822
2019-09-22,16.12192045424512
2019-09-29,55.210081549777485
2019-10-06,28.83280080160904
2019-10-13,17.099680480965425
2019-10-20,55.210081549777485
2019-10-27,43.97696122913386
2019-11-10,40.06592112225266
2019-11-24,45.932481282574464
2019-12-08,27.855040774888742
2019-12-15,20.03296056112633
2019-12-22,46.91024130929477
2019-12-29,36.15488101537145
2020-01-12,38.11040106881205
2020-01-19,15.144160427524822
2020-02-02,57.66560160321808
2020-02-09,26.877280748168438
2020-02-16,71.8320020040226
2020-02-23,34.69936096193085
2020-03-08,23.944000668007533
2020-03-15,34.69936096193085
2020-04-05,55.710081549777485
2020-04-12,19.055200534406026
2020-04-26,25.899520721448138
2020-05-03,33.221600935210546
2020-05-10,21.98848061456693
2020-05-17,54.23232152305718
2020-05-24,43.97696122913386
2020-05-31,49.343521389455674
2020-06-07,50.82128141617598
2020-06-14,35.177120988651154
2020-06-21,27.355040774888742
2020-07-05,21.98848061456693
2020-07-12,28.83280080160904
2020-07-19,33.721600935210546
2020-07-26,20.03296056112633
2020-08-02,22.966240641287232
2020-08-09,24.921760694727837
2020-08-23,15.144160427524822
2020-09-06,21.01072058784663
2020-09-20,21.98848061456693
2020-09-27,24.921760694727837
2020-10-04,28.83280080160904
2020-10-11,53.754561496336876
2020-11-01,21.01072058784663
2020-11-15,95.27600267203013
2020-11-29,46.41024130929477
2020-12-20,31.766080881769945
2021-01-10,24.921760694727837
2021-01-17,59.12112165665869
2021-01-24,15.144160427524822
2021-01-31,28.33280080160904
2021-02-07,28.33280080160904
2021-02-14,29.310560828329344
2021-02-21,19.555200534406026
2021-03-07,18.077440507685726
2021-03-14,24.421760694727837
2021-03-21,36.15488101537145
2021-03-28,30.788320855049644
2021-04-04,23.944000668007533
2021-04-11,24.921760694727837
2021-04-18,73.2875220574632
2021-04-25,21.01072058784663
2021-05-02,18.577440507685726
2021-05-16,69.87648195058199
2021-05-23,33.721600935210546
2021-05-30,16.12192045424512
2021-06-20,63.03216176353989
2021-06-27,40.06592112225266
2021-07-04,16.12192045424512
2021-07-11,19.055200534406026
2021-07-18,23.944000668007533
2021-08-08,35.177120988651154
2021-08-15,31.266080881769945
2021-08-22,20.03296056112633
2021-09-05,42.02144117569326
2021-09-19,31.766080881769945
2021-09-26,20.03296056112633
2021-10-03,24.921760694727837
2021-10-10,24.921760694727837
2021-11-07,47.888001336015066
2021-11-21,21.01072058784663
2021-11-28,35.677120988651154
2021-12-19,41.04368114897296
2021-12-26,64.98768181698048
2022-01-02,37.26528208418351
2022-02-06,28.665601603218082
2022-02-13,27.71008154977748
2022-03-06,28.665601603218082
2022-03-20,35.3542419773023
2022-03-27,17.19936096193085
2022-04-10,19.110401068812056
2022-04-24,12.421760694727835
2022-05-22,22.932481282574464
2022-05-29,36.3097620307429
2022-06-12,34.3987219238617
2022-06-19,44.90944251170833
2022-06-26,19.110401068812056
2022-07-10,29.621121656658687
2022-07-24,22.932481282574464
2022-07-31,17.19936096193085
2022-08-07,61.153283420198576
2022-08-14,41.087362297945916
2022-08-21,39.17632219106471
2022-08-28,29.621121656658687
2022-09-04,43.953922458267726
2022-09-25,45.86496256514893
2022-10-02,23.88800133601507
2022-10-09,22.932481282574464
2022-10-16,23.88800133601507
2022-11-06,50.64256283235195
2022-11-13,36.3097620307429
2022-11-20,59.242243313317374
2022-12-04,17.19936096193085
2022-12-11,30.576641710099288
2022-12-18,30.576641710099288
2022-12-25,49.68704277891134
