,MVT_GT_Baltimore MD
2017-01-15,39.0
2017-01-29,24.0
2017-03-05,21.0
2017-03-12,26.0
2017-03-19,21.0
2017-04-02,52.0
2017-04-09,33.0
2017-04-23,56.0
2017-05-14,21.0
2017-06-04,30.0
2017-06-18,45.0
2017-07-09,46.0
2017-07-16,25.0
2017-07-30,21.0
2017-08-06,36.0
2017-09-10,33.0
2017-09-17,19.0
2017-09-24,67.0
2017-10-01,21.0
2017-10-22,30.0
2017-10-29,34.0
2017-11-19,100.0
2017-11-26,34.0
2017-12-31,40.0
2018-01-21,75.90106185884682
2018-03-11,16.02610721716756
2018-03-25,45.24063711530809
2018-04-22,19.80968659876035
2018-05-27,30.160424743538726
2018-07-08,43.34884742451169
2018-07-22,23.093265980353145
2018-08-05,38.1734783521225
2018-09-30,63.15853402327204
2018-11-04,23.093265980353145
2018-11-25,42.402952579113496
2018-12-02,37.22758350672431
2018-12-09,24.03916082575134
2018-12-16,24.98505567114954
2018-12-23,27.822740207344133
2019-02-10,24.03916082575134
2019-03-03,41.0111628883171
2019-03-31,39.1193731975207
2019-04-14,31.606319588936923
2019-04-28,18.863791753362154
2019-05-12,56.091375260086465
2019-06-23,22.147371134954945
2019-07-07,51.86190103309547
2019-08-25,49.97011134229908
2019-09-01,31.106319588936923
2019-09-08,18.863791753362154
2019-09-22,33.944004125131514
2019-09-29,20.75558144415855
2019-10-20,32.05221443433512
2019-10-27,27.322740207344133
2019-11-03,27.322740207344133
2019-11-17,24.03916082575134
2019-12-01,42.402952579113496
2020-01-12,18.863791753362154
2020-01-19,58.92905979628105
2020-02-02,20.25558144415855
2020-03-22,17.917896907963957
2020-03-29,77.79285154964322
2020-04-12,20.75558144415855
2020-04-19,14.134317526371165
2020-04-26,18.863791753362154
2020-05-10,13.688422680972966
2020-05-17,19.80968659876035
2020-06-14,20.25558144415855
2020-06-21,23.093265980353145
2020-06-28,17.917896907963957
2020-08-09,39.1193731975207
2020-10-18,20.75558144415855
2020-10-25,40.0652680429189
2020-11-01,29.214529898140526
2020-12-06,74.95516701344862
2020-12-13,53.753690723891864
2020-12-20,24.98505567114954
2021-01-03,16.02610721716756
2021-01-10,21.201476289556748
2021-02-07,56.091375260086465
2021-02-14,62.21263917787385
2021-03-07,32.05221443433512
2021-04-04,22.147371134954945
2021-04-18,18.863791753362154
2021-05-02,27.822740207344133
2021-05-09,51.86190103309547
2021-05-16,55.145480414688265
2021-05-23,24.98505567114954
2021-05-30,16.972002062565757
2021-06-13,59.37495464167925
2021-07-11,50.91600618769728
2021-07-18,35.835793815927914
2021-07-25,44.79474226990989
2021-08-01,38.1734783521225
2021-08-15,28.76863505274233
2021-08-22,20.25558144415855
2021-08-29,89.08948453981978
2021-09-12,24.98505567114954
2021-10-03,41.0111628883171
2021-10-31,17.917896907963957
2021-11-07,56.091375260086465
2021-11-21,57.03727010548466
2021-12-05,20.75558144415855
2021-12-26,59.87495464167925
2022-01-09,19.6193731975207
2022-01-23,36.56337732265222
2022-02-06,29.429059796281056
2022-02-13,17.83579381592791
2022-02-20,17.83579381592791
2022-03-06,19.6193731975207
2022-04-03,26.753690723891868
2022-04-10,37.455167013448616
2022-05-01,43.697694849023385
2022-05-08,17.83579381592791
2022-05-22,27.64548041468826
2022-05-29,15.160424743538725
2022-06-19,34.77979794105943
2022-07-03,23.186531960706287
2022-07-24,25.86190103309547
2022-07-31,33.888008250263034
2022-08-28,18.727583506724308
2022-09-25,21.402952579113496
2022-10-09,22.29474226990989
2022-10-30,38.34695670424501
2022-11-06,46.37306392141257
2022-11-13,22.29474226990989
2022-11-20,15.160424743538725
2022-11-27,21.402952579113496
2022-12-11,64.20885773734048
2022-12-18,37.455167013448616
2022-12-25,17.83579381592791
