,MVT_GT_Washington DC (Hagerstown MD)
2017-01-01,37.0
2017-01-08,22.0
2017-01-15,21.0
2017-01-22,23.0
2017-01-29,24.0
2017-02-12,14.0
2017-02-19,42.0
2017-02-26,17.0
2017-03-05,15.0
2017-03-19,44.0
2017-04-02,16.0
2017-04-23,36.0
2017-04-30,41.0
2017-05-21,36.0
2017-05-28,15.0
2017-06-04,21.0
2017-06-11,41.0
2017-06-18,58.0
2017-06-25,68.0
2017-07-02,33.0
2017-07-09,90.0
2017-08-06,31.0
2017-08-20,54.0
2017-08-27,28.0
2017-09-03,35.0
2017-09-17,22.0
2017-09-24,22.0
2017-10-01,14.0
2017-10-08,44.0
2017-10-15,28.0
2017-10-22,22.0
2017-11-12,35.0
2017-11-26,36.0
2017-12-03,53.0
2017-12-10,97.0
2017-12-17,42.0
2018-01-14,22.021995530244112
2018-01-21,58.89198808065096
2018-01-28,30.720850970337107
2018-02-04,15.372853950174365
2018-03-04,27.646280180302234
2018-03-11,23.046852460255735
2018-03-18,48.14341878053472
2018-03-25,22.021995530244112
2018-04-01,49.16827571054635
2018-04-08,15.872853950174365
2018-04-22,18.94742474020924
2018-04-29,27.146280180302234
2018-05-06,29.19599404032548
2018-05-13,17.922567810197613
2018-05-20,22.021995530244112
2018-05-27,31.74570790034873
2018-06-17,16.89771088018599
2018-06-24,40.969420270453355
2018-07-01,17.922567810197613
2018-07-08,14.84799702016274
2018-07-15,30.220850970337107
2018-07-22,17.922567810197613
2018-08-19,32.77056483036036
2018-08-26,19.972281670220863
2018-09-16,35.845135620395226
2018-09-23,55.31741729061609
2018-09-30,22.021995530244112
2018-10-07,29.69599404032548
2018-10-21,35.345135620395226
2018-10-28,24.07170939026736
2018-11-04,18.94742474020924
2018-11-11,25.096566320278985
2018-11-18,36.36999255040685
2018-11-25,23.046852460255735
2018-12-02,29.19599404032548
2018-12-09,16.89771088018599
2018-12-16,16.89771088018599
2018-12-23,51.21798957056959
2019-01-06,64.01627273070909
2019-01-13,17.922567810197613
2019-02-03,27.646280180302234
2019-02-24,15.372853950174365
2019-03-10,89.11283905098807
2019-03-17,20.99713860023249
2019-03-24,31.74570790034873
2019-03-31,38.4197064104301
2019-04-07,25.096566320278985
2019-04-14,22.021995530244112
2019-04-21,16.89771088018599
2019-05-05,19.972281670220863
2019-05-12,72.21512817080207
2019-05-26,25.596566320278985
2019-06-16,41.99427720046498
2019-06-23,25.096566320278985
2019-06-30,44.043991060488224
2019-07-07,30.720850970337107
2019-07-14,19.972281670220863
2019-07-21,58.39198808065096
2019-08-18,26.62142325029061
2019-08-25,19.972281670220863
2019-09-01,73.7399851008137
2019-09-08,17.922567810197613
2019-09-22,38.9197064104301
2019-09-29,45.06884799049985
2019-10-06,28.671137110313857
2019-10-20,19.972281670220863
2019-11-03,37.89484948041848
2019-11-17,40.969420270453355
2019-11-24,31.24570790034873
2019-12-01,54.79256036060447
2019-12-08,20.99713860023249
2019-12-15,99.86140835110432
2019-12-29,43.0191341304766
2020-01-05,38.4197064104301
2020-01-12,62.99141580069746
2020-01-19,45.06884799049985
2020-01-26,30.220850970337107
2020-02-02,38.9197064104301
2020-02-23,13.823140090151117
2020-03-08,40.969420270453355
2020-03-15,19.972281670220863
2020-03-22,54.29256036060447
2020-03-29,15.872853950174365
2020-04-12,15.372853950174365
2020-04-26,31.24570790034873
2020-05-10,15.372853950174365
2020-05-17,23.046852460255735
2020-05-31,34.3202786903836
2020-06-07,35.845135620395226
2020-06-21,36.86999255040685
2020-06-28,33.79542176037198
2020-07-19,39.944563340441725
2020-07-26,41.99427720046498
2020-08-02,55.81741729061609
2020-08-09,20.99713860023249
2020-08-16,35.845135620395226
2020-08-23,17.922567810197613
2020-08-30,31.74570790034873
2020-09-13,26.12142325029061
2020-09-20,15.872853950174365
2020-09-27,51.71798957056959
2020-10-04,26.12142325029061
2020-10-11,17.922567810197613
2020-10-25,14.34799702016274
2020-11-29,58.89198808065096
2020-12-06,85.01341133094158
2020-12-13,56.842274220627715
2020-12-20,28.171137110313857
2020-12-27,34.3202786903836
2021-01-03,39.944563340441725
2021-01-10,32.77056483036036
2021-01-17,24.07170939026736
2021-01-24,20.99713860023249
2021-01-31,24.07170939026736
2021-02-07,14.84799702016274
2021-02-14,49.16827571054635
2021-02-28,55.31741729061609
2021-03-07,56.842274220627715
2021-03-21,24.07170939026736
2021-03-28,20.99713860023249
2021-04-11,30.220850970337107
2021-04-18,30.220850970337107
2021-04-25,16.89771088018599
2021-05-02,22.021995530244112
2021-05-09,34.8202786903836
2021-05-23,30.220850970337107
2021-05-30,38.9197064104301
2021-06-06,48.14341878053472
2021-06-20,24.07170939026736
2021-06-27,40.969420270453355
2021-07-11,19.972281670220863
2021-07-18,57.86713115063934
2021-07-25,20.99713860023249
2021-08-08,22.021995530244112
2021-08-15,34.3202786903836
2021-08-22,20.99713860023249
2021-09-05,44.043991060488224
2021-09-12,45.06884799049985
2021-09-19,17.922567810197613
2021-10-03,36.86999255040685
2021-10-10,16.89771088018599
2021-10-17,35.845135620395226
2021-10-24,34.3202786903836
2021-10-31,47.11856185052309
2021-11-07,17.922567810197613
2021-11-14,28.671137110313857
2021-11-21,52.74284650058122
2021-11-28,31.24570790034873
2021-12-12,17.922567810197613
2021-12-26,44.043991060488224
