,MVT_GT_Colorado Springs-Pueblo CO
2017-01-29,40.0
2017-02-26,42.0
2017-03-12,26.0
2017-03-26,34.0
2017-04-02,24.0
2017-04-23,48.0
2017-04-30,85.0
2017-07-09,36.0
2017-08-13,42.0
2017-08-20,30.0
2017-09-03,43.0
2017-09-10,55.0
2017-09-24,91.0
2017-10-15,77.0
2017-12-24,65.0
2018-01-14,93.93634506551243
2018-02-11,30.043700341510394
2018-03-25,28.941952327849982
2018-04-01,45.8664245190958
2018-04-08,54.078660614718714
2018-04-15,60.08740068302079
2018-05-06,24.034960273208316
2018-05-13,62.79089671034163
2018-06-10,38.75593643713331
2018-06-17,61.18914869668121
2018-07-15,62.79089671034163
2018-07-29,31.145448355170814
2018-08-12,33.848944382491645
2018-09-02,38.25593643713331
2018-10-28,50.273416573737464
2018-11-04,27.340204314189563
2019-01-06,26.23845630052915
2019-04-14,31.645448355170814
2019-04-21,43.16292849177497
2019-04-28,24.534960273208316
2019-05-19,31.145448355170814
2019-06-09,47.46817253275621
2019-06-16,49.17166856007705
2019-07-07,32.247196368831226
2019-07-21,62.29089671034163
2019-08-11,31.145448355170814
2019-08-25,46.96817253275621
2019-09-15,24.034960273208316
2019-10-06,27.340204314189563
2019-10-13,32.747196368831226
2019-12-08,46.96817253275621
2019-12-29,45.8664245190958
2020-01-05,58.98565266936038
2020-01-19,20.72971623222707
2020-02-09,34.450692396152064
2020-03-01,55.180408628379126
2020-03-08,28.941952327849982
2020-03-22,58.98565266936038
2020-03-29,19.127968218566654
2020-05-17,31.645448355170814
2020-07-19,89.02935301087078
2020-07-26,37.15418842347289
2020-08-16,28.941952327849982
2020-11-08,61.68914869668121
2020-11-15,42.06118047811455
2020-12-06,21.831464245887485
2021-01-10,60.08740068302079
2021-01-31,45.8664245190958
2021-02-07,31.145448355170814
2021-03-21,31.645448355170814
2021-04-04,43.16292849177497
2021-04-18,30.043700341510394
2021-07-04,99.94508513381452
2021-07-11,37.15418842347289
2021-07-25,38.75593643713331
2021-08-08,44.76467650543539
2021-08-22,45.3664245190958
2021-09-05,43.16292849177497
2021-10-03,79.21536890158745
2021-10-10,39.85768445079373
2021-10-31,27.340204314189563
2021-12-05,31.645448355170814
2022-02-06,21.66292849177497
2022-03-20,24.069920546416633
2022-04-03,18.052440409812476
2022-05-08,26.4769126010583
2022-05-29,21.66292849177497
2022-06-12,21.66292849177497
2022-07-10,37.308376846945784
2022-07-31,120.34960273208317
2022-09-04,30.087400683020793
2022-09-11,20.45943246445414
2022-09-18,38.511872874266615
2022-11-06,27.68040862837913
2022-12-04,36.10488081962495
2022-12-11,51.750329174795766
