,MVT_GT_Chicago IL
2017-01-01,22.0
2017-01-08,59.0
2017-01-15,49.0
2017-01-22,10.0
2017-01-29,50.0
2017-02-05,21.0
2017-02-12,20.0
2017-02-19,17.0
2017-02-26,26.0
2017-03-05,32.0
2017-03-12,24.0
2017-03-19,33.0
2017-03-26,19.0
2017-04-09,20.0
2017-04-16,32.0
2017-04-23,27.0
2017-04-30,34.0
2017-05-07,36.0
2017-05-14,50.0
2017-05-21,31.0
2017-05-28,10.0
2017-06-04,26.0
2017-06-11,21.0
2017-06-18,53.0
2017-06-25,18.0
2017-07-02,100.0
2017-07-09,16.0
2017-07-16,42.0
2017-07-23,15.0
2017-07-30,40.0
2017-08-06,49.0
2017-08-13,33.0
2017-08-20,20.0
2017-09-03,10.0
2017-09-10,21.0
2017-09-17,23.0
2017-09-24,26.0
2017-10-08,33.0
2017-10-15,27.0
2017-10-22,37.0
2017-10-29,39.0
2017-11-05,38.0
2017-11-12,50.0
2017-11-19,10.0
2017-11-26,23.0
2017-12-03,35.0
2017-12-10,53.0
2017-12-17,35.0
2017-12-24,26.0
2017-12-31,46.0
2018-01-07,36.0429094151112
2018-01-14,31.168842386807093
2018-01-21,34.09328260378956
2018-02-04,25.819961952842167
2018-02-11,38.96734963209366
2018-02-18,49.69029709436269
2018-02-25,28.74440216982463
2018-03-04,24.345148547181346
2018-03-11,21.920708330198885
2018-03-18,37.99253622643284
2018-03-25,64.28731158493582
2018-04-01,49.19029709436269
2018-04-08,37.01772282077202
2018-04-15,32.14365579246791
2018-04-22,27.76958876416381
2018-04-29,38.96734963209366
2018-05-06,25.319961952842167
2018-05-13,45.791043471719405
2018-05-20,19.97108151887724
2018-05-27,30.694028981146275
2018-06-03,20.945894924538063
2018-06-10,11.197760867929851
2018-06-17,48.21548368870187
2018-07-01,26.29477535850299
2018-07-08,22.895521735859703
2018-07-22,26.79477535850299
2018-07-29,22.895521735859703
2018-08-05,13.147387679251494
2018-08-12,18.99626811321642
2018-08-19,34.09328260378956
2018-09-02,36.5429094151112
2018-09-09,43.84141666039777
2018-09-16,14.622201084912316
2018-09-23,35.06809600945038
2018-09-30,16.071827896233955
2018-10-07,32.14365579246791
2018-10-14,53.08955071700598
2018-10-21,45.291043471719405
2018-10-28,26.29477535850299
2018-11-04,15.097014490573137
2018-11-11,23.870335141520528
2018-11-18,21.920708330198885
2018-11-25,16.071827896233955
2018-12-02,40.91697644341531
2018-12-09,49.19029709436269
2018-12-16,79.88432607550897
2018-12-23,37.99253622643284
2018-12-30,45.291043471719405
2019-01-06,37.01772282077202
2019-01-13,29.71921557548545
2019-01-20,11.697760867929851
2019-01-27,21.420708330198885
2019-02-03,37.01772282077202
2019-02-10,37.01772282077202
2019-02-17,23.370335141520528
2019-02-24,24.345148547181346
2019-03-03,17.04664130189478
2019-03-10,30.194028981146275
2019-03-17,21.420708330198885
2019-03-24,13.647387679251494
2019-03-31,44.31623006605859
2019-04-07,21.920708330198885
2019-04-14,28.24440216982463
2019-04-21,56.01399093398844
2019-04-28,39.94216303775448
2019-05-05,36.0429094151112
2019-05-12,9.74813405660821
2019-05-19,19.97108151887724
2019-05-26,23.370335141520528
2019-06-02,37.99253622643284
2019-06-16,31.668842386807093
2019-07-07,27.26958876416381
2019-07-14,40.91697644341531
2019-07-21,31.168842386807093
2019-07-28,32.14365579246791
2019-08-04,48.21548368870187
2019-08-11,19.97108151887724
2019-08-18,57.96361774531008
2019-08-25,29.21921557548545
2019-09-01,18.99626811321642
2019-09-08,17.04664130189478
2019-09-15,17.04664130189478
2019-09-22,19.97108151887724
2019-10-06,33.618469198128736
2019-10-13,34.09328260378956
2019-10-20,32.14365579246791
2019-10-27,18.99626811321642
2019-11-03,15.097014490573137
2019-11-10,21.920708330198885
2019-11-17,46.76585687738023
2019-11-24,22.395521735859703
2019-12-01,25.319961952842167
2019-12-08,22.895521735859703
2019-12-15,93.03171375476046
2019-12-22,33.118469198128736
2019-12-29,77.93469926418732
2020-01-05,55.03917752832762
2020-01-12,23.870335141520528
2020-01-19,38.96734963209366
2020-01-26,37.01772282077202
2020-02-02,50.165110500023516
2020-02-09,22.895521735859703
2020-02-16,33.118469198128736
