,MVT_GT_Tulsa OK
2017-02-05,29.0
2017-03-12,14.0
2017-04-02,100.0
2017-04-09,16.0
2017-05-07,17.0
2017-05-28,15.0
2017-08-27,12.0
2017-10-15,12.0
2017-11-19,32.0
2018-01-28,20.970048376976937
2018-05-27,15.852536282732704
2018-06-10,13.980032251317958
2018-08-26,20.970048376976937
2018-11-18,25.1513084555138
2018-12-02,43.312600785368616
2018-12-09,20.033796361269566
2018-12-16,27.960064502635916
2018-12-23,15.852536282732704
2019-02-03,22.342552408391683
2019-03-10,36.82258465970964
2019-04-07,18.16129232985482
2019-05-19,24.215056439806425
2019-06-16,15.852536282732704
2019-07-28,58.72888505239395
2019-09-01,34.013828612587524
2019-09-29,19.09754434556219
2019-10-13,29.33256853405066
2019-10-20,26.08756047122117
2019-11-24,41.0038447382465
2019-12-01,14.91628426702533
2019-12-22,17.22504031414745
2020-01-05,16.788788298440075
2020-01-19,28.89631651834329
2020-01-26,14.91628426702533
2020-02-02,21.906300392684308
2020-02-09,36.82258465970964
2020-06-07,17.72504031414745
2020-06-14,23.778804424099054
2020-07-05,20.970048376976937
2020-07-19,12.107528219903212
2020-08-02,18.16129232985482
2020-08-16,40.06759272253913
2020-08-23,17.22504031414745
2020-08-30,52.67512094244234
2020-09-06,58.22888505239395
2020-09-20,14.91628426702533
2020-09-27,16.788788298440075
2020-11-08,13.980032251317958
2020-12-20,23.778804424099054
2020-12-27,87.12520157073723
2021-01-17,17.22504031414745
2021-01-24,23.278804424099054
2021-01-31,36.82258465970964
2021-02-21,20.970048376976937
2021-04-11,34.9500806282949
2021-04-25,27.02381248692854
2021-05-02,27.960064502635916
2021-07-04,18.16129232985482
2021-07-25,21.906300392684308
2021-08-29,14.91628426702533
2021-09-26,47.99386086390548
2021-12-19,18.16129232985482
2022-01-09,14.832568534050662
2022-01-23,26.17512094244234
2022-01-30,29.665137068101323
2022-02-06,20.06759272253913
2022-03-06,56.712762041958406
2022-04-03,14.832568534050662
2022-04-10,26.17512094244234
2022-04-24,12.215056439806427
2022-05-08,20.940096753953874
2022-05-22,13.960064502635916
2022-06-12,20.940096753953874
2022-06-19,51.47773785346994
2022-06-26,45.37020963356673
2022-07-17,11.342552408391683
2022-07-24,12.215056439806427
2022-08-28,12.215056439806427
2022-09-04,22.685104816783365
2022-09-25,25.3026169110276
2022-10-30,16.57757659688015
2022-11-20,13.08756047122117
2022-12-11,10.470048376976937
