,MVT_GT_Oklahoma City OK
2017-01-08,59.0
2017-02-05,24.0
2017-03-26,24.0
2017-04-02,31.0
2017-05-07,27.0
2017-05-21,33.0
2017-07-16,62.0
2017-07-30,85.0
2017-08-13,63.0
2017-09-10,25.0
2017-10-01,30.0
2017-10-08,27.0
2017-11-05,41.0
2017-11-12,56.0
2017-11-26,29.0
2017-12-03,23.0
2018-01-21,32.085529653549685
2018-02-04,63.15217125375905
2018-02-25,28.009977440188432
2018-03-04,44.31218629363343
2018-04-15,22.915537173486868
2018-05-20,40.23663408027218
2018-05-27,28.009977440188432
2018-06-03,23.93442522682718
2018-06-10,39.21774602693186
2018-07-22,68.24661152046062
2018-08-19,40.73663408027218
2018-10-07,23.93442522682718
2018-10-28,94.21881285396842
2018-11-11,43.29329824029311
2018-11-25,29.028865493528745
2018-12-09,23.93442522682718
2019-01-06,32.085529653549685
2019-01-13,26.99108938684812
2019-01-27,45.831074346973736
2019-02-10,58.05773098705749
2019-03-03,21.896649120146556
2019-04-21,45.331074346973736
2019-04-28,21.896649120146556
2019-06-09,49.90662656033499
2019-09-22,26.99108938684812
2019-10-06,34.12330576023031
2019-10-13,85.04882037390561
2019-10-20,22.415537173486868
2019-11-17,29.028865493528745
2019-12-22,24.953313280167496
2019-12-29,36.16108186691093
2020-01-12,35.142193813570614
2020-01-19,19.85887301346593
2020-03-15,79.95438010720405
2020-03-22,20.877761066806244
2020-03-29,38.69885797359156
2020-04-19,33.10441770688999
2020-04-26,32.585529653549685
2020-05-10,48.88773850699468
2020-05-24,42.27441018695281
2020-06-07,19.85887301346593
2020-10-11,28.009977440188432
2020-10-18,24.953313280167496
2020-11-08,45.831074346973736
2020-11-15,70.28438762714123
2020-12-06,30.047753546869057
2021-01-24,59.0766190403978
2021-02-07,59.0766190403978
2021-03-28,47.86885045365436
2021-06-06,33.60441770688999
2021-08-22,99.81325312066998
2021-09-19,41.25552213361249
2021-10-10,61.114395147078426
2021-10-31,21.896649120146556
2022-03-06,21.793298240293115
2022-03-20,26.98217877369624
2022-04-17,17.642193813570618
2022-06-19,33.20883541377999
2022-07-10,38.39771594718311
2022-07-24,35.284387627141236
2022-07-31,73.68210357432434
2022-08-21,40.47326816054436
2022-09-25,103.77761066806247
2022-10-02,19.717746026931867
2022-11-06,17.642193813570618
2022-11-13,41.51104426722498
2022-11-20,33.20883541377999
2022-11-27,37.359939840502484
2022-12-04,19.717746026931867
2022-12-11,24.906626560334992
2022-12-18,34.24661152046061
