,MVT_GT_Portland OR
2017-01-08,29.0
2017-01-15,40.0
2017-02-05,79.0
2017-02-12,55.0
2017-02-26,29.0
2017-03-05,39.0
2017-03-19,28.0
2017-04-02,81.0
2017-04-09,27.0
2017-04-16,42.0
2017-04-30,27.0
2017-05-14,45.0
2017-06-04,74.0
2017-06-11,19.0
2017-06-25,37.0
2017-07-02,29.0
2017-07-09,52.0
2017-07-16,22.0
2017-07-23,45.0
2017-08-06,36.0
2017-09-17,24.0
2017-10-29,19.0
2017-11-05,44.0
2017-11-12,27.0
2017-11-19,34.0
2017-12-03,66.0
2017-12-31,20.0
2018-01-14,34.79223156914963
2018-01-28,77.0
2018-02-04,60.056308758866166
2018-02-11,20.942568416530598
2018-02-18,14.0
2018-02-25,30.0
2018-03-11,42.0
2018-03-25,25.0
2018-04-01,16.0
2018-04-08,37.92792981451244
2018-05-06,30.535473680442166
2018-05-20,37.07094736088433
2018-05-27,34.113740342335575
2018-06-03,23.306870171167787
2018-06-10,37.342343851609954
2018-06-17,58.10642104132649
2018-06-24,31.34234385160995
2018-07-01,27.306870171167787
2018-07-22,28.442568416530598
2018-07-29,38.385136833061196
2018-08-05,53.37049823104304
2018-08-19,33.0
2018-09-02,43.0
2018-09-16,34.0
2018-09-30,35.89245613407027
2018-10-14,40.0
2018-10-21,38.0
2018-10-28,48.42792981451244
2018-11-04,77.33502455060088
2018-11-18,23.0
2018-11-25,41.0
2018-12-02,21.0
2018-12-09,67.04898945785709
2018-12-16,42.113740342335575
2019-01-06,28.942568416530598
2019-01-20,37.885136833061196
2019-02-03,39.0
2019-02-10,39.64921402277774
2019-02-24,19.942568416530598
2019-03-03,25.71396490725622
2019-03-10,58.04898945785709
2019-03-17,24.25675788870746
2019-03-24,21.0
2019-04-07,26.892456134070272
2019-04-21,22.0
2019-05-05,31.942568416530598
2019-05-19,49.74943858769838
2019-05-26,44.97804209697276
2019-06-02,44.706645606247136
2019-06-09,44.84966315261903
2019-06-16,44.613740342335575
2019-06-23,18.0
2019-06-30,44.0
2019-07-07,31.0
2019-07-28,42.0
2019-08-04,43.0
2019-09-01,58.37781753205211
2019-09-08,32.435249115521515
2019-09-15,41.21396490725622
2019-09-22,42.24943858769838
2019-10-13,54.00619647640585
2019-10-20,42.0
2019-10-27,45.0
2019-11-03,38.0
2019-11-10,30.392456134070272
2019-11-17,24.07826666189341
2019-11-24,56.0
2019-12-08,27.12105964334465
2019-12-15,36.935249115521515
2019-12-29,28.71396490725622
2020-01-05,59.10642104132649
2020-01-12,22.62105964334465
2020-01-26,26.0
2020-02-02,25.442568416530598
2020-02-09,43.87781753205211
2020-02-16,55.22748068467114
2020-02-23,26.57826666189341
2020-03-29,37.264077189716545
2020-04-05,28.93524911552152
2020-04-12,57.734799985680226
2020-04-26,38.663852624795894
2020-05-03,19.0
2020-05-10,19.71396490725622
2020-05-17,25.0
2020-05-24,23.899775435079356
2020-05-31,29.61374034233557
2020-06-14,34.342343851609954
2020-06-21,28.028154379433083
2020-06-28,37.885136833061196
2020-07-05,30.84966315261903
2020-07-12,39.47072279596368
2020-07-19,40.87781753205211
2020-07-26,23.75675788870746
2020-08-23,19.171171925804977
2020-08-30,19.171171925804977
2020-09-13,65.33502455060088
2020-09-20,53.842343851609954
2020-09-27,37.0
2020-11-08,35.17117192580498
2020-11-15,41.34966315261903
2020-11-29,30.749438587698382
2020-12-13,35.52815437943308
2020-12-20,55.57094736088433
2021-01-03,29.98536139798184
2021-01-10,33.79955087015871
2021-01-17,49.14921402277774
2021-01-24,45.706645606247136
2021-01-31,26.75675788870746
2021-02-07,73.13457542075957
2021-02-14,62.42792981451244
2021-02-21,53.60642104132649
2021-03-14,51.51351577741492
2021-03-28,56.60642104132649
2021-04-04,28.43524911552152
2021-04-25,47.00619647640585
2021-05-02,68.00619647640585
2021-05-16,22.0
2021-06-06,46.33502455060087
2021-06-13,63.435249115521515
2021-06-20,87.06982453628109
2021-08-01,36.206645606247136
2021-08-08,55.33502455060087
2021-08-15,79.71284208265298
2021-08-22,21.306870171167787
2021-08-29,53.56362805987525
2021-09-05,27.0
2021-09-12,19.0
2021-09-19,20.0
2021-09-26,35.4425684165306
2021-10-03,55.65653332378682
2021-10-17,60.420610513503355
2021-10-24,50.15653332378682
2021-10-31,61.2421192866893
2021-11-07,57.556308758866166
2021-11-14,37.19932630523806
2021-11-28,73.35585962902488
2021-12-05,56.04898945785709
2021-12-12,63.37049823104304
2021-12-26,41.89245613407027
2018-01-07,24.156533323786817
2018-01-21,71.19820348063483
2018-03-04,25.42792981451244
2018-03-18,34.327705249591794
2018-04-15,47.04167015684801
2018-04-29,16.528154379433083
2018-05-13,25.42792981451244
2018-07-15,41.95608419394552
2018-10-07,61.02703155482985
2018-11-11,44.498877175396764
2018-12-30,86.45496136934229
2019-01-13,38.14189472176866
2019-02-17,29.242119286689302
2019-04-14,20.34234385160995
2019-07-14,20.34234385160995
2019-07-21,83.91216838789104
2019-12-01,62.298428045555475
2020-01-19,20.34234385160995
2020-04-19,15.256757888707462
2020-08-02,21.61374034233557
2020-08-09,26.69932630523806
2020-09-06,19.07094736088433
2020-10-04,82.64077189716542
2020-10-18,43.22748068467114
2020-10-25,20.34234385160995
2020-11-01,30.513515777414923
2020-11-22,21.61374034233557
2021-04-11,36.87049823104304
2021-05-09,27.97072279596368
2021-05-23,39.41329121249428
2021-06-27,25.42792981451244
2021-07-04,41.95608419394552
2021-07-11,50.85585962902488
2021-12-19,76.28378944353732
2022-01-02,35.599101740317415
