,MVT_GT_Bakersfield CA
2017-02-19,16.0
2017-03-05,17.0
2017-03-12,20.0
2017-04-02,18.0
2017-04-09,33.0
2017-04-16,19.0
2017-04-30,18.0
2017-05-07,16.0
2017-05-14,15.0
2017-05-28,25.0
2017-06-04,51.0
2017-07-02,24.0
2017-08-27,100.0
2017-09-17,49.0
2017-10-01,94.0
2017-11-19,42.0
2017-12-03,17.0
2017-12-17,19.0
2018-01-28,17.11085632409139
2018-02-18,23.080117125502213
2018-04-01,21.689338885078968
2018-04-15,13.829299843244895
2018-05-13,17.90778240423247
2018-07-08,17.90778240423247
2018-07-29,59.692608014108245
2018-08-12,24.17396928578438
2018-10-07,38.800195209170354
2018-10-21,29.04937792691304
2018-12-09,52.926421132556335
2018-12-23,25.26782144606654
2019-03-10,20.0954867247968
2019-05-12,27.15859968648979
2019-06-02,24.17396928578438
2019-07-07,39.89404736945252
2019-07-14,37.706343048888186
2019-08-18,46.95716033114551
2019-09-01,32.03400832761845
2019-11-24,47.25408641128659
2019-12-15,46.95716033114551
2019-12-29,24.97089536592546
2020-01-12,25.76782144606654
2020-01-19,14.923152003527061
2020-01-26,11.141595522680566
2020-02-23,11.938521602821648
2020-03-01,14.126225923385977
2020-05-17,35.018638728323864
2020-05-31,23.080117125502213
2020-06-28,12.23544768296273
2020-07-12,16.81393024395031
2020-11-15,16.017004163809226
2021-04-18,23.877043205643297
2021-06-27,12.73544768296273
2021-07-25,14.126225923385977
2021-08-08,15.220078083668142
2021-08-15,20.892412804937884
2021-08-29,21.986264965220048
2021-09-05,42.08175169001685
2021-10-03,15.220078083668142
2021-11-21,13.829299843244895
2022-01-16,34.44342529636556
2022-01-23,16.627860487900616
2022-01-30,15.440156167336285
2022-02-20,36.81883393749422
2022-04-03,16.627860487900616
2022-04-17,19.59712128931144
2022-04-24,11.877043205643297
2022-05-08,17.815564808464945
2022-05-15,14.252451846771955
2022-08-21,15.440156167336285
2022-09-18,34.44342529636556
2022-10-02,13.064747526207626
2022-10-09,20.190973449593603
2022-10-30,11.283191045361132
2022-11-13,11.283191045361132
2022-12-25,17.815564808464945
