,MVT_GT_Detroit MI
2017-01-01,23.0
2017-01-08,60.0
2017-01-15,17.0
2017-01-22,46.0
2017-01-29,36.0
2017-02-05,35.0
2017-02-19,61.0
2017-03-05,40.0
2017-04-02,27.0
2017-04-09,26.0
2017-04-16,22.0
2017-04-30,22.0
2017-05-14,61.0
2017-05-21,38.0
2017-05-28,16.0
2017-07-02,30.0
2017-07-16,30.0
2017-08-06,31.0
2017-08-13,29.0
2017-08-27,41.0
2017-09-24,15.0
2017-10-08,33.0
2017-10-22,14.0
2017-11-12,30.0
2017-12-10,16.0
2017-12-17,36.0
2017-12-31,25.0
2018-01-07,74.84223470745815
2018-01-14,20.73074923492004
2018-01-21,25.288436543650054
2018-03-04,21.242286696666042
2018-03-25,59.169172781268124
2018-04-08,52.08841054904611
2018-05-20,35.90381116111007
2018-06-03,22.253824158412044
2018-07-08,20.23074923492004
2018-07-22,18.207674311428036
2018-08-05,17.196136849682034
2018-08-12,34.89227369936407
2018-09-02,37.926886084602074
2018-09-09,50.065335625554106
2018-09-23,28.82304892888806
2018-10-14,50.065335625554106
2018-10-21,23.265361620158046
2018-10-28,28.82304892888806
2018-11-04,36.91534862285607
2018-11-25,24.27689908190405
2018-12-30,17.696136849682034
2019-01-06,19.219211773174038
2019-02-24,100.13067125110821
2019-03-03,26.799974005396056
2019-03-17,74.84223470745815
2019-03-31,17.196136849682034
2019-04-14,41.97303593158608
2019-04-21,17.696136849682034
2019-04-28,18.707674311428036
2019-05-05,30.846123852380064
2019-05-12,16.684599387936032
2019-05-19,27.311511467142058
2019-05-26,41.97303593158608
2019-06-09,23.765361620158046
2019-06-23,65.23839755174413
2019-06-30,31.857661314126066
2019-07-14,20.23074923492004
2019-07-21,45.00764831682409
2019-08-04,48.042260702062094
2019-08-11,42.984573393332084
2019-08-18,46.01918577857009
2019-09-22,27.811511467142058
2019-09-29,41.97303593158608
2019-10-20,18.207674311428036
2019-10-27,25.788436543650054
2019-11-03,36.91534862285607
2019-11-10,21.742286696666042
2019-11-17,41.97303593158608
2019-12-01,35.90381116111007
2019-12-15,17.696136849682034
2019-12-29,25.288436543650054
2020-01-05,41.97303593158608
2020-01-12,38.938423546348076
2020-01-19,18.207674311428036
2020-01-26,45.50764831682409
2020-02-02,48.042260702062094
2020-02-09,25.288436543650054
2020-03-15,25.788436543650054
2020-03-22,30.846123852380064
2020-03-29,18.707674311428036
2020-05-10,25.288436543650054
2020-05-17,38.438423546348076
2020-05-24,24.77689908190405
2020-06-07,27.811511467142058
2020-06-21,21.242286696666042
2020-06-28,36.91534862285607
2020-07-05,40.96149846984008
2020-07-19,16.184599387936032
2020-07-26,16.184599387936032
2020-08-02,16.184599387936032
2020-08-09,13.649987002698028
2020-08-16,23.265361620158046
2020-08-23,20.73074923492004
2020-08-30,22.753824158412044
2020-09-06,14.16152446444403
2020-09-20,15.173061926190032
2020-10-04,18.207674311428036
2020-10-25,43.996110855078086
2020-11-08,60.680710243014126
2020-11-15,28.82304892888806
2020-11-22,60.680710243014126
2020-12-06,35.90381116111007
2020-12-13,27.811511467142058
2020-12-27,26.799974005396056
2021-01-03,31.857661314126066
2021-01-24,26.299974005396056
2021-01-31,25.788436543650054
2021-02-07,31.357661314126066
2021-02-14,53.09994801079211
2021-02-21,20.23074923492004
2021-02-28,41.97303593158608
2021-03-07,29.334586390634062
2021-03-14,25.788436543650054
2021-04-11,37.926886084602074
2021-04-18,21.742286696666042
2021-04-25,26.799974005396056
2021-05-02,56.13456039603012
2021-05-16,18.707674311428036
2021-05-30,17.196136849682034
2021-06-06,34.89227369936407
2021-06-20,28.82304892888806
2021-06-27,51.07687308730011
2021-07-11,66.24993501349013
2021-07-18,65.23839755174413
2021-07-25,38.438423546348076
2021-08-08,24.27689908190405
2021-08-15,30.846123852380064
2021-08-22,21.242286696666042
2021-09-05,67.26147247523613
2021-09-12,49.0537981638081
2021-09-19,33.880736237618066
2021-10-03,78.88838455444215
2021-10-17,33.880736237618066
2021-10-24,67.76147247523613
2021-10-31,34.89227369936407
2021-11-28,26.299974005396056
2021-12-05,45.00764831682409
2021-12-19,32.869198775872064
2022-01-16,27.623022934284116
2022-01-30,93.09981803777238
2022-02-06,69.56909479745629
2022-02-13,29.669172781268124
2022-02-20,27.623022934284116
2022-03-06,29.669172781268124
2022-03-13,42.969146786664176
2022-03-20,37.853772169204156
2022-04-03,23.530723240316096
2022-04-10,29.669172781268124
2022-04-17,19.43842354634808
2022-05-01,36.83069724571215
2022-05-15,34.784547398728144
2022-05-22,37.853772169204156
2022-05-29,81.84599387936034
2022-06-05,46.03837155714019
2022-06-12,72.6383195679323
2022-06-19,21.484573393332088
2022-06-26,25.576873087300108
2022-07-10,19.43842354634808
2022-07-17,39.899922016188164
2022-07-24,39.899922016188164
2022-07-31,22.507648316824092
2022-08-07,43.99222171015618
2022-08-14,35.80762232222015
2022-08-21,102.30749234920043
2022-08-28,85.93829357332835
2022-09-04,62.40757033301226
2022-09-11,39.899922016188164
2022-09-18,37.853772169204156
2022-09-25,36.83069724571215
2022-10-02,57.29219571555224
2022-10-09,100.26134250221642
2022-10-16,67.52294495047228
2022-10-23,14.32304892888806
2022-11-13,32.738397551744136
2022-12-04,17.392273699364072
2022-12-11,32.738397551744136
2022-12-18,39.899922016188164
2022-12-25,23.530723240316096
