,MVT_GT_Austin TX
2017-01-08,20.0
2017-01-22,50.0
2017-01-29,29.0
2017-02-05,28.0
2017-02-12,26.0
2017-03-05,70.0
2017-03-26,13.0
2017-05-07,100.0
2017-05-14,18.0
2017-06-18,22.0
2017-07-02,29.0
2017-07-30,41.0
2017-09-10,16.0
2017-10-01,38.0
2017-10-29,31.0
2017-11-19,15.0
2018-01-21,23.028939707734008
2018-02-04,20.948101610133946
2018-02-25,56.101790537601644
2018-03-18,15.065866683200444
2018-04-01,15.065866683200444
2018-04-15,28.050895268800822
2018-04-22,29.2714540005342
2018-04-29,34.79340956160101
2018-05-06,48.13871751306808
2018-05-13,27.690615902934134
2018-05-20,66.14570165973527
2018-05-27,16.786425414933817
2018-06-03,15.065866683200444
2018-06-24,51.079834976534826
2018-07-15,27.190615902934134
2018-07-22,20.948101610133946
2018-09-09,13.845307951467067
2018-09-16,13.345307951467067
2018-09-30,17.146704780800505
2018-10-14,12.985028585600379
2018-10-28,20.948101610133946
2018-11-11,18.86726351253388
2018-11-18,16.786425414933817
2018-12-23,23.028939707734008
2019-01-20,15.92614604906713
2019-02-03,25.970057171200757
2019-02-24,25.970057171200757
2019-03-03,28.91117463466751
2019-03-10,25.970057171200757
2019-03-17,54.88123180586827
2019-04-14,13.845307951467067
2019-04-21,17.646704780800505
2019-04-28,13.845307951467067
2019-05-05,15.065866683200444
2019-06-30,31.85229209813426
2019-07-07,14.705587317333755
2019-07-28,72.02793658666877
2019-08-11,44.83732068373464
2019-08-18,37.23452702506776
2019-08-25,35.1536889274677
2019-10-06,25.970057171200757
2019-10-13,16.786425414933817
2019-10-27,18.36726351253388
2019-12-08,38.09480639093445
2019-12-22,16.786425414933817
2020-01-19,49.85927624480145
2020-02-23,24.24949843946738
2020-03-01,15.065866683200444
2020-03-08,27.190615902934134
2020-04-12,17.146704780800505
2020-04-19,23.028939707734008
2020-05-10,18.006984146667193
2020-05-24,19.22754287840057
2020-06-21,38.09480639093445
2020-06-28,50.21955561066814
2020-07-26,56.101790537601644
2020-08-23,17.146704780800505
2020-09-06,16.786425414933817
2020-09-20,17.146704780800505
2020-09-27,25.10977780533407
2020-10-04,30.131733366400887
2020-10-18,18.006984146667193
2020-10-25,46.057879415468015
2020-12-20,14.205587317333755
2021-01-03,21.808380976000635
2021-01-17,13.845307951467067
2021-01-31,16.786425414933817
2021-02-14,16.286425414933817
2021-02-28,23.028939707734008
2021-03-14,20.087822244267258
2021-03-21,12.12474921973369
2021-04-04,28.91117463466751
2021-04-25,15.92614604906713
2021-05-09,12.985028585600379
2021-05-16,11.764469853867004
2021-05-30,28.050895268800822
2021-06-13,42.25648258613458
2021-06-20,34.79340956160101
2021-07-04,20.948101610133946
2021-07-18,25.10977780533407
2021-07-25,63.20458419626852
2021-08-22,15.92614604906713
2021-08-29,20.948101610133946
2021-09-12,12.985028585600379
2021-10-24,56.96206990346833
2021-10-31,17.146704780800505
2021-11-14,30.131733366400887
2021-12-05,14.205587317333755
2021-12-19,23.889219073600696
2022-01-02,14.41117463466751
2022-01-23,28.82234926933502
2022-02-06,17.29340956160101
2022-02-13,33.86626039146865
2022-02-27,18.013968293334386
2022-03-13,11.528939707734008
2022-03-20,11.528939707734008
2022-04-10,7.92614604906713
2022-04-17,15.85229209813426
2022-05-01,8.646704780800505
2022-05-08,10.808380976000633
2022-05-15,11.528939707734008
2022-05-29,23.057879415468015
2022-06-19,38.1896127818689
2022-06-26,20.89620322026789
2022-07-17,12.249498439467382
2022-07-24,61.968050929070294
2022-08-07,18.013968293334386
2022-08-21,25.21955561066814
2022-09-04,12.249498439467382
2022-09-11,18.734527025067763
2022-09-18,12.249498439467382
2022-09-25,21.616761952001266
2022-10-02,25.21955561066814
2022-10-16,12.970057171200759
2022-10-23,18.013968293334386
2022-10-30,30.984025464535147
2022-11-06,25.21955561066814
2022-11-27,19.45508575680114
2022-12-18,43.9540826357359
2022-12-25,23.057879415468015
