,MVT_GT_San Francisco-Oakland-San Jose CA
2017-01-01,42.0
2017-01-08,28.0
2017-01-15,33.0
2017-01-22,38.0
2017-01-29,56.0
2017-02-05,54.0
2017-02-12,40.0
2017-02-19,39.0
2017-02-26,62.0
2017-03-05,46.0
2017-03-12,51.0
2017-03-19,49.0
2017-04-02,53.0
2017-04-09,36.0
2017-04-16,14.0
2017-04-23,36.0
2017-04-30,38.0
2017-05-07,35.0
2017-05-14,35.0
2017-05-21,40.0
2017-05-28,30.0
2017-06-04,57.0
2017-06-11,27.0
2017-06-18,24.0
2017-06-25,55.0
2017-07-02,52.0
2017-07-09,27.0
2017-07-16,45.0
2017-07-23,24.0
2017-07-30,78.0
2017-08-06,25.0
2017-08-13,36.0
2017-08-20,24.0
2017-08-27,23.0
2017-09-03,24.0
2017-09-10,36.0
2017-09-17,23.0
2017-09-24,22.0
2017-10-01,65.0
2017-10-08,48.0
2017-10-15,37.0
2017-10-22,21.0
2017-10-29,63.0
2017-11-12,46.0
2017-11-19,51.0
2017-11-26,37.0
2017-12-03,29.0
2017-12-10,44.0
2017-12-17,42.0
2017-12-24,18.0
2017-12-31,33.0
2018-01-07,16.201244295315725
2018-01-14,64.25822756157518
2018-01-21,47.010233646571734
2018-01-28,32.40248859063145
2018-02-04,65.3049771812629
2018-02-11,28.215490111880584
2018-02-18,30.808989351256017
2018-02-25,75.22572375845232
2018-03-04,54.83748098438574
2018-03-11,15.154494675628008
2018-03-18,27.16874049219287
2018-03-25,31.355738970943733
2018-04-08,39.182986308757734
2018-04-15,34.995987830006875
2018-04-22,37.5894870693823
2018-04-29,24.528491633129725
2018-05-06,33.94923821031916
2018-05-13,45.963484026884025
2018-05-20,52.243981745010316
2018-05-27,21.934992393754296
2018-06-03,56.93098022376117
2018-06-10,12.014245816564863
2018-06-17,36.04273744969459
2018-06-24,22.981742013442013
2018-07-01,55.88423060407346
2018-07-08,45.963484026884025
2018-07-15,16.701244295315725
2018-07-22,38.13623668907002
2018-07-29,52.743981745010316
2018-08-05,27.66874049219287
2018-08-12,53.29073136469803
2018-08-26,41.27648554813317
2018-09-02,38.63623668907002
2018-09-09,39.182986308757734
2018-09-16,71.03872527970147
2018-09-23,16.201244295315725
2018-09-30,37.0894870693823
2018-10-07,27.66874049219287
2018-10-14,29.7622397315683
2018-10-21,30.308989351256017
2018-10-28,43.36998478750859
2018-11-04,10.967496196877148
2018-11-11,33.94923821031916
2018-11-18,72.08547489938918
2018-11-25,26.621990872505158
2018-12-02,28.215490111880584
2018-12-16,32.40248859063145
2018-12-23,47.010233646571734
2018-12-30,12.014245816564863
2019-01-06,31.355738970943733
2019-01-13,27.16874049219287
2019-01-20,29.2622397315683
2019-01-27,33.94923821031916
2019-02-03,27.16874049219287
2019-02-10,34.995987830006875
2019-02-17,42.82323516782088
2019-02-24,45.963484026884025
2019-03-03,20.888242774066583
2019-03-17,54.33748098438574
2019-04-07,26.121990872505158
2019-04-14,37.0894870693823
2019-04-21,28.215490111880584
2019-04-28,48.55698326625945
2019-05-05,40.72973592844545
2019-05-12,29.2622397315683
2019-05-19,41.77648554813317
2019-05-26,76.27247337814003
2019-06-02,18.79474353469115
2019-06-09,37.0894870693823
2019-06-16,28.215490111880584
2019-06-23,27.66874049219287
2019-06-30,17.247993915003438
2019-07-07,40.72973592844545
2019-07-14,37.0894870693823
2019-07-21,15.154494675628008
2019-07-28,76.77247337814003
2019-08-04,56.93098022376117
2019-08-11,31.855738970943733
2019-08-18,25.07524125281744
2019-08-25,38.63623668907002
2019-09-01,41.77648554813317
2019-09-08,48.05698326625945
2019-09-15,31.855738970943733
2019-09-22,9.920746577189433
2019-09-29,25.07524125281744
2019-10-06,41.77648554813317
2019-10-13,19.841493154378867
2019-10-27,30.808989351256017
2019-11-03,38.13623668907002
2019-11-10,38.63623668907002
2019-11-17,49.10373288594717
2019-11-24,41.77648554813317
2019-12-01,51.1972321253226
2019-12-08,49.10373288594717
2019-12-15,29.7622397315683
2019-12-22,17.247993915003438
2019-12-29,44.91673440719631
2020-01-05,29.7622397315683
2020-01-12,13.060995436252579
2020-01-19,31.855738970943733
2020-01-26,25.07524125281744
2020-02-02,31.855738970943733
2020-02-09,33.94923821031916
2020-02-16,45.963484026884025
2020-02-23,48.55698326625945
2020-03-08,34.995987830006875
2020-03-15,19.841493154378867
2020-03-29,26.121990872505158
2020-04-05,42.32323516782088
2020-04-12,40.22973592844545
2020-04-19,40.22973592844545
2020-04-26,30.808989351256017
2020-05-03,21.934992393754296
2020-05-10,43.86998478750859
2020-05-17,30.808989351256017
2020-05-24,51.1972321253226
2020-05-31,91.42696805376805
2020-06-07,48.05698326625945
2020-06-21,48.05698326625945
2020-06-28,71.03872527970147
2020-07-05,47.010233646571734
2020-07-12,18.79474353469115
2020-07-19,38.13623668907002
2020-07-26,44.91673440719631
2020-08-02,56.43098022376117
2020-08-09,30.308989351256017
2020-08-16,27.16874049219287
2020-08-23,56.43098022376117
2020-09-06,28.715490111880584
2020-09-13,52.743981745010316
2020-09-20,37.0894870693823
2020-09-27,29.7622397315683
2020-10-04,13.060995436252579
2020-10-11,22.981742013442013
2020-10-18,27.16874049219287
2020-10-25,28.215490111880584
2020-11-01,31.855738970943733
2020-11-08,56.93098022376117
2020-11-15,45.463484026884025
2020-11-22,25.07524125281744
2020-11-29,47.510233646571734
2020-12-06,21.934992393754296
2020-12-13,50.15048250563488
2020-12-20,95.06721691283119
2020-12-27,66.85172680095062
2021-01-03,26.621990872505158
2021-01-10,43.86998478750859
2021-01-17,62.66472832219975
2021-01-24,54.33748098438574
2021-01-31,42.82323516782088
2021-02-07,100.30096501126977
2021-02-14,34.995987830006875
2021-02-21,34.995987830006875
2021-02-28,90.88021843408033
2021-03-07,32.90248859063145
2021-03-14,34.995987830006875
2021-03-21,12.014245816564863
2021-03-28,47.010233646571734
2021-04-04,13.560995436252579
2021-04-11,38.63623668907002
2021-04-18,32.40248859063145
2021-04-25,51.6972321253226
2021-05-02,27.16874049219287
2021-05-09,32.90248859063145
2021-05-16,16.201244295315725
