,MVT_GT_Philadelphia PA
2017-01-01,31.0
2017-01-08,44.0
2017-01-15,55.0
2017-01-22,55.0
2017-01-29,21.0
2017-02-05,49.0
2017-02-12,67.0
2017-02-19,24.0
2017-03-05,33.0
2017-03-12,17.0
2017-03-26,76.0
2017-04-02,48.0
2017-04-09,21.0
2017-04-16,24.0
2017-04-23,27.0
2017-05-14,50.0
2017-05-21,35.0
2017-06-11,24.0
2017-06-18,33.0
2017-06-25,54.0
2017-07-02,43.0
2017-07-09,36.0
2017-07-16,22.0
2017-07-23,41.0
2017-08-06,34.0
2017-08-13,70.0
2017-08-20,59.0
2017-08-27,46.0
2017-09-03,17.0
2017-09-10,39.0
2017-09-24,26.0
2017-10-08,18.0
2017-10-22,57.0
2017-10-29,27.0
2017-11-05,16.0
2017-11-12,32.0
2017-11-19,22.0
2017-11-26,28.0
2017-12-03,17.0
2017-12-17,58.0
2017-12-24,54.0
2018-01-07,30.225164268142265
2018-01-14,71.43138767281575
2018-01-21,26.398144555965196
2018-01-28,31.834170838867955
2018-02-11,66.99536138991299
2018-02-18,41.20622340467348
2018-03-04,23.571124843788123
2018-03-11,15.417085419433977
2018-03-25,60.45032853628453
2018-04-01,40.59721683394779
2018-04-08,64.2773482484616
2018-04-15,23.071124843788123
2018-04-22,23.071124843788123
2018-05-06,23.071124843788123
2018-05-13,54.905295682656075
2018-05-20,41.20622340467348
2018-06-03,56.01430225338177
2018-06-10,24.180131414513813
2018-06-17,43.92423654612486
2018-06-24,43.92423654612486
2018-07-01,63.16834167773591
2018-07-15,20.35311170233674
2018-07-22,50.578275970479005
2018-07-29,80.19443366789558
2018-08-05,62.05933510701023
2018-08-12,38.9882102632221
2018-08-19,35.161190551045024
2018-08-26,53.79628911193039
2018-09-09,26.898144555965196
2018-09-23,59.84132196555884
2018-10-07,35.661190551045024
2018-10-28,73.04039424354144
2018-11-04,19.24410513161105
2018-11-18,43.92423654612486
2018-12-02,40.09721683394779
2018-12-09,46.142249687576246
2018-12-16,18.63509856088536
2019-01-13,30.725164268142265
