,MVT_GT_Washington DC (Hagerstown MD)
2017-01-01,31.0
2017-01-08,34.0
2017-01-15,16.0
2017-01-22,34.0
2017-01-29,71.0
2017-02-12,16.0
2017-02-19,37.0
2017-03-12,43.0
2017-03-19,44.0
2017-03-26,46.0
2017-04-16,46.0
2017-04-23,41.0
2017-04-30,65.0
2017-05-07,32.0
2017-05-14,37.0
2017-05-21,44.0
2017-05-28,76.0
2017-06-04,73.0
2017-06-11,38.0
2017-06-18,66.0
2017-07-02,40.0
2017-07-09,38.0
2017-07-23,24.0
2017-08-06,38.0
2017-08-13,21.0
2017-08-20,41.0
2017-09-03,58.0
2017-09-10,56.0
2017-09-17,48.0
2017-09-24,20.0
2017-10-01,26.0
2017-10-15,45.0
2017-10-22,38.0
2017-10-29,16.0
2017-11-12,47.0
2017-11-19,27.0
2017-11-26,36.0
2017-12-03,22.0
2017-12-10,33.0
2017-12-17,60.0
2017-12-24,34.0
2018-01-07,34.14644465533924
2018-01-14,54.102444777794275
2018-01-28,23.11533347619755
2018-02-04,46.2306669523951
2018-02-11,26.774666829940053
2018-02-25,19.956000122455038
2018-03-11,37.80577800908174
2018-03-18,54.102444777794275
2018-04-01,28.880889065768393
2018-04-08,91.40822278687602
2018-04-15,16.796666768712534
2018-04-22,19.956000122455038
2018-04-29,34.14644465533924
2018-05-06,18.90288900454087
2018-05-13,34.14644465533924
2018-05-20,21.009111240369208
2018-06-17,49.8900003061376
2018-07-01,60.92111148527929
2018-07-08,56.208667013622616
2018-07-15,26.774666829940053
2018-07-22,38.85888912699591
2018-07-29,27.827777947854223
2018-08-05,95.06755614061854
2018-08-12,46.2306669523951
2018-08-19,32.0402224195109
2018-08-26,57.761778131536786
2018-09-02,25.221555712025882
2018-09-09,39.912000244910075
2018-09-30,45.67755583448093
2018-10-14,27.827777947854223
2018-10-21,30.987111301596727
2018-10-28,44.12444471656676
2018-11-04,54.102444777794275
2018-11-11,43.071333598652586
2018-11-18,43.071333598652586
2018-11-25,27.827777947854223
2018-12-02,39.912000244910075
2018-12-09,26.774666829940053
2018-12-30,63.027333721107624
2019-01-06,65.13355595693596
2019-01-20,18.90288900454087
2019-01-27,16.796666768712534
2019-02-03,21.009111240369208
2019-03-10,35.69955577325341
2019-03-17,32.0402224195109
2019-03-24,23.11533347619755
2019-03-31,24.168444594111715
2019-04-07,24.168444594111715
2019-04-14,32.0402224195109
2019-04-21,19.956000122455038
2019-05-05,40.965111362824246
2019-06-30,76.66466713607765
2019-07-07,19.956000122455038
2019-07-14,65.13355595693596
2019-07-21,76.16466713607765
2019-07-28,29.43400018368256
2019-08-04,58.81488924945095
2019-08-11,42.018222480738416
2019-08-25,26.274666829940053
2019-09-01,68.29288931067848
2019-09-29,24.168444594111715
2019-10-13,19.956000122455038
2019-10-20,19.956000122455038
2019-10-27,55.155555895708446
2019-11-03,46.2306669523951
2019-11-10,33.09333353742507
2019-11-17,99.7800006122752
2019-11-24,38.85888912699591
2019-12-01,59.36800036736512
2019-12-08,48.83688918822343
2019-12-15,39.412000244910075
2019-12-22,53.049333659880105
2019-12-29,25.721555712025882
2020-01-05,73.00533378233516
2020-01-12,23.11533347619755
2020-01-19,37.80577800908174
2020-01-26,59.86800036736512
2020-02-02,76.66466713607765
2020-02-16,34.14644465533924
2020-02-23,24.168444594111715
2020-03-08,34.14644465533924
2020-03-15,39.912000244910075
2020-03-29,46.7306669523951
2020-04-12,33.59333353742507
2020-04-26,29.43400018368256
2020-05-03,19.956000122455038
2020-05-10,15.243555650798363
2020-05-24,48.33688918822343
2020-05-31,49.8900003061376
2020-06-07,27.827777947854223
2020-06-14,47.28377807030927
2020-06-21,25.721555712025882
2020-06-28,27.827777947854223
2020-07-05,55.155555895708446
2020-07-12,32.0402224195109
2020-07-19,63.027333721107624
2020-07-26,32.0402224195109
2020-08-02,33.09333353742507
2020-08-09,49.8900003061376
2020-08-16,51.996222541965935
2020-08-23,30.987111301596727
2020-08-30,48.83688918822343
2020-09-06,19.956000122455038
2020-09-13,34.64644465533924
2020-09-20,57.261778131536786
2020-09-27,60.92111148527929
2020-10-18,37.80577800908174
2020-11-01,40.965111362824246
2020-11-08,29.43400018368256
2020-11-15,32.0402224195109
2020-11-29,29.43400018368256
2020-12-06,67.7397781927643
2020-12-13,75.11155601816348
2020-12-20,64.0804448390218
2020-12-27,70.89911154650682
2021-01-03,29.93400018368256
2021-01-10,38.85888912699591
2021-01-17,37.80577800908174
2021-01-24,19.956000122455038
2021-01-31,47.28377807030927
2021-02-14,34.14644465533924
2021-02-21,61.97422260319345
2021-02-28,66.68666707485013
2021-03-07,18.40288900454087
2021-03-21,50.443111424051764
2021-03-28,55.655555895708446
2021-04-11,17.849777886626704
2021-04-18,44.12444471656676
2021-04-25,67.2397781927643
2021-05-02,49.8900003061376
2021-05-09,33.59333353742507
2021-05-30,78.770889371906
2021-06-06,27.327777947854223
2021-06-13,19.956000122455038
2021-06-27,71.95222266442099
2021-07-11,53.049333659880105
2021-07-18,85.589556079391
2021-07-25,57.261778131536786
2021-08-15,28.880889065768393
2021-08-29,68.29288931067848
2021-09-05,68.29288931067848
2021-09-12,44.12444471656676
2021-09-19,67.7397781927643
2021-09-26,21.009111240369208
2021-10-03,36.25266689116758
2021-10-17,25.721555712025882
2021-11-07,78.270889371906
2021-11-21,57.761778131536786
2021-12-12,23.61533347619755
