,MVT_GT_Chicago IL
2017-01-01,28.0
2017-01-08,13.0
2017-01-15,47.0
2017-01-22,12.0
2017-01-29,78.0
2017-02-05,49.0
2017-02-12,9.0
2017-02-19,29.0
2017-02-26,36.0
2017-03-05,47.0
2017-03-12,19.0
2017-03-19,17.0
2017-03-26,20.0
2017-04-02,21.0
2017-04-09,29.0
2017-04-16,29.0
2017-04-23,29.0
2017-04-30,34.0
2017-05-07,44.0
2017-05-14,58.0
2017-05-21,13.0
2017-05-28,20.0
2017-06-04,29.0
2017-06-11,19.0
2017-07-02,85.0
2017-07-09,32.0
2017-07-16,40.0
2017-07-23,33.0
2017-08-06,16.0
2017-08-13,31.0
2017-08-20,14.0
2017-08-27,21.0
2017-09-03,27.0
2017-09-10,37.0
2017-09-17,17.0
2017-09-24,13.0
2017-10-08,33.0
2017-10-15,14.0
2017-10-22,32.0
2017-10-29,40.0
2017-11-05,37.0
2017-11-12,67.0
2017-11-26,33.0
2017-12-03,46.0
2017-12-10,32.0
2017-12-17,36.0
2017-12-24,26.0
2017-12-31,40.0
2018-01-07,46.601731045378045
2018-01-14,17.8006594458583
2018-01-21,14.150535799759872
2018-02-04,20.950783091956737
2018-02-11,22.00082430732288
2018-02-18,33.001236460984316
2018-02-25,48.70181347611033
2018-03-04,14.150535799759872
2018-03-11,18.850700661224447
2018-03-18,36.15136010708275
2018-04-01,39.30148375318118
2018-04-08,27.251030384153598
2018-04-15,42.95160739927961
2018-04-22,35.6013188917166
2018-05-06,19.90074187659059
2018-05-13,23.050865522689023
2018-05-20,18.350700661224447
2018-05-27,14.150535799759872
2018-06-03,23.550865522689023
2018-06-10,12.050453369027583
2018-06-17,17.8006594458583
2018-06-24,40.351524968547324
2018-07-01,16.250618230492158
2018-07-08,42.95160739927961
2018-07-15,22.00082430732288
2018-07-22,22.00082430732288
2018-07-29,24.600906738055166
2018-08-05,36.15136010708275
2018-08-12,43.50164861464576
2018-08-19,20.950783091956737
2018-08-26,20.950783091956737
2018-09-02,38.25144253781504
2018-09-09,35.1013188917166
