,MVT_GT_Fresno-Visalia CA
2017-01-01,53.0
2017-01-08,100.0
2017-01-22,66.0
2017-01-29,32.0
2017-02-19,56.0
2017-03-05,69.0
2017-03-19,46.0
2017-03-26,28.0
2017-04-30,27.0
2017-05-07,29.0
2017-05-28,21.0
2017-06-18,46.0
2017-07-09,55.0
2017-07-16,20.0
2017-08-20,31.0
2017-09-17,26.0
2017-09-24,37.0
2017-10-15,21.0
2017-11-26,51.0
2017-12-03,47.0
2017-12-17,21.0
2018-03-04,25.927097900970935
2018-03-11,25.927097900970935
2018-04-29,64.31774475242733
2018-05-13,37.92896478356458
2018-05-20,18.233641357836383
2018-06-03,55.70092407350914
2018-06-24,24.0037337651873
2018-07-29,46.084103394590954
2018-08-12,17.27195928994456
2018-09-09,20.65700549362002
2018-09-23,92.66820678918191
2018-10-14,18.233641357836383
2018-10-28,43.1990571909155
2018-12-02,20.65700549362002
2018-12-09,27.35046203675457
2018-12-23,79.20465783869645
2018-12-30,39.352328919348224
2019-01-13,26.888779968862753
2019-03-03,18.233641357836383
2019-03-17,28.312144104646393
2019-04-28,24.965415833079113
2019-05-26,34.08223651199731
2019-06-02,22.08036962940366
2019-06-09,38.8906468514564
2019-06-16,40.81401098724004
2019-06-30,26.888779968862753
2019-07-07,28.312144104646393
2019-07-21,43.1990571909155
2019-09-15,35.04391857988912
2019-10-06,55.20092407350914
2019-10-13,25.927097900970935
2019-11-03,56.662606141400964
2019-11-24,30.73550824043003
2019-12-08,35.04391857988912
2019-12-15,27.85046203675457
2019-12-22,18.733641357836383
2019-12-29,36.005600647780945
2020-01-05,36.005600647780945
2020-01-19,27.85046203675457
2020-01-26,21.11868756151184
2020-02-02,56.662606141400964
2020-03-15,27.35046203675457
2020-04-05,34.08223651199731
2020-05-24,38.8906468514564
2020-05-31,31.69719030832185
2020-06-07,40.31401098724004
2020-07-05,24.965415833079113
2020-08-16,19.1953234257282
2020-08-30,36.005600647780945
2020-09-13,12.00186688259365
2020-09-20,17.77195928994456
2020-10-11,17.77195928994456
2020-11-01,23.042051697295477
2020-11-08,22.08036962940366
2020-11-22,28.812144104646393
2020-12-06,21.11868756151184
2020-12-20,44.66073925880732
2021-01-10,25.927097900970935
2021-02-14,25.927097900970935
2021-02-28,28.812144104646393
2021-03-14,17.77195928994456
2021-04-04,27.35046203675457
2021-04-18,28.812144104646393
2021-06-20,40.31401098724004
2021-07-04,24.0037337651873
2021-07-11,32.158872376213665
2021-07-25,17.77195928994456
2021-09-12,27.85046203675457
2021-09-19,31.19719030832185
2021-10-17,22.08036962940366
2021-10-31,27.85046203675457
2021-12-05,66.74110888821097
2021-12-12,25.427097900970935
2022-01-02,22.160739258807318
2022-01-09,69.25231018377286
2022-01-23,32.31774475242734
2022-03-06,17.543918579889127
2022-03-20,24.007467530374594
2022-03-27,47.091570924965545
2022-04-03,13.850462036754573
2022-05-15,16.620554444105487
2022-06-12,16.620554444105487
2022-06-19,18.467282715672763
2022-09-11,36.01120129556189
2022-09-25,32.31774475242734
2022-10-23,17.543918579889127
2022-11-06,35.08783715977825
2022-11-20,36.01120129556189
2022-12-18,30.47101648086006
