,MVT_GT_San Diego CA
2017-01-01,22.0
2017-01-15,18.0
2017-01-22,19.0
2017-02-12,18.0
2017-02-19,21.0
2017-02-26,14.0
2017-03-12,21.0
2017-03-26,21.0
2017-04-02,18.0
2017-05-07,15.0
2017-05-21,35.0
2017-06-11,15.0
2017-06-18,15.0
2017-06-25,45.0
2017-07-02,52.0
2017-07-09,23.0
2017-07-23,15.0
2017-08-06,15.0
2017-08-13,28.0
2017-09-17,14.0
2017-09-24,59.0
2017-10-29,53.0
2017-11-05,19.0
2017-11-19,22.0
2017-12-03,15.0
2017-12-24,44.0
2018-01-14,15.96865410120845
2018-01-21,17.96473586385951
2018-02-18,44.91183965964877
2018-02-25,28.94318555844032
2018-03-04,16.96669498253398
2018-03-11,46.90792142229982
2018-03-18,30.939267321091375
2018-03-25,19.960817626510565
2018-04-08,19.960817626510565
2018-04-29,13.972572338557395
2018-05-20,27.44514467711479
2018-05-27,15.96865410120845
2018-06-03,34.43143084639348
2018-06-17,27.94514467711479
2018-07-01,68.36482081146144
2018-07-08,31.9373082024169
2018-07-22,23.95298115181268
2018-07-29,18.462776745185035
2018-08-05,29.941226439765845
2018-08-19,99.80408813255282
2018-08-26,18.962776745185035
2018-09-02,26.94710379578926
2018-09-09,26.94710379578926
2018-09-23,22.95494027048715
2018-09-30,31.9373082024169
2018-10-07,21.95689938916162
2018-10-14,26.94710379578926
2018-11-18,18.962776745185035
2018-12-02,46.40792142229982
2018-12-16,29.441226439765845
2018-12-23,34.43143084639348
2019-01-06,48.90400318495088
2019-01-13,34.93143084639348
2019-01-27,44.91183965964877
2019-02-03,25.94906291446373
2019-02-10,52.396166710253
2019-02-17,23.95298115181268
2019-02-24,34.43143084639348
2019-03-03,23.95298115181268
2019-03-10,27.94514467711479
2019-03-17,29.941226439765845
2019-03-31,15.96865410120845
2019-04-14,29.941226439765845
2019-04-28,74.35306609941462
2019-05-05,27.44514467711479
2019-06-02,15.96865410120845
2019-06-16,24.451022033138205
2019-06-23,32.93534908374243
2019-07-07,15.96865410120845
2019-07-14,26.94710379578926
2019-07-21,15.96865410120845
2019-07-28,77.3471887433912
2019-08-04,27.94514467711479
2019-08-11,54.89224847290405
2019-09-15,15.96865410120845
2019-09-22,38.9235943716956
2019-09-29,34.93143084639348
2019-10-13,12.974531457231866
2019-10-27,25.44906291446373
2019-11-03,25.94906291446373
2019-11-17,22.95494027048715
2019-12-01,32.93534908374243
2019-12-22,18.462776745185035
2019-12-29,45.4098805409743
2020-01-05,22.95494027048715
2020-01-12,16.96669498253398
2020-01-19,13.972572338557395
2020-01-26,23.95298115181268
2020-02-16,27.94514467711479
2020-02-23,23.45298115181268
2020-03-15,32.93534908374243
2020-03-22,12.974531457231866
2020-03-29,11.47844969458081
2020-04-05,15.96865410120845
2020-04-19,42.91575789699772
2020-04-26,17.96473586385951
2020-05-17,35.42947172771902
2020-05-31,19.960817626510565
2020-06-07,41.41771701567218
2020-06-14,30.939267321091375
2020-06-28,17.96473586385951
2020-07-19,22.95494027048715
2020-08-02,23.95298115181268
2020-08-16,12.974531457231866
2020-09-06,20.95885850783609
2020-09-20,28.94318555844032
2020-09-27,11.97649057590634
2020-10-11,13.972572338557395
2020-10-18,41.91771701567218
2020-10-25,71.3609025741125
2020-11-08,24.951022033138205
2020-11-15,27.94514467711479
2020-12-13,24.951022033138205
2020-12-20,33.93338996506796
2020-12-27,48.40400318495088
2021-01-17,25.94906291446373
2021-02-07,15.96865410120845
2021-02-28,13.972572338557395
2021-03-07,25.94906291446373
2021-03-28,29.44318555844032
2021-04-11,52.896166710253
2021-04-18,80.34131138736778
2021-04-25,26.94710379578926
2021-05-16,24.951022033138205
2021-06-13,22.95494027048715
2021-06-27,22.95494027048715
2021-07-04,39.92163525302113
2021-07-11,24.951022033138205
2021-07-18,15.96865410120845
2021-08-01,37.92555349037007
2021-08-22,31.9373082024169
2021-09-05,36.92751260904454
2021-09-12,31.9373082024169
2021-09-19,17.96473586385951
2021-09-26,55.39028935422958
2021-10-17,34.93143084639348
2021-10-31,47.40792142229982
2021-11-07,23.95298115181268
2021-11-28,20.95885850783609
2021-12-05,22.95494027048715
2021-12-12,54.39224847290405
2021-12-26,33.93338996506796
2022-01-02,19.92163525302113
2022-01-09,73.71005043617818
2022-01-16,59.76490575906338
2022-01-23,29.88245287953169
2022-01-30,29.88245287953169
2022-02-06,17.929471727719015
2022-02-13,20.917717015672185
2022-02-20,30.87853464218275
2022-03-06,42.83151579399543
2022-03-13,15.937308202416903
2022-03-27,18.92555349037007
2022-04-03,16.93338996506796
2022-04-10,20.917717015672185
2022-04-17,23.905962303625355
2022-04-24,13.94514467711479
2022-05-01,16.93338996506796
2022-05-15,16.93338996506796
2022-06-05,23.905962303625355
2022-06-19,37.85110698074014
2022-07-03,13.94514467711479
2022-07-17,24.90204406627641
2022-08-07,31.874616404833805
2022-08-21,11.952981151812677
2022-08-28,12.949062914463733
2022-09-04,33.86677993013592
2022-09-18,18.92555349037007
2022-09-25,22.909880540974296
2022-10-02,18.92555349037007
2022-10-09,13.94514467711479
2022-10-30,71.71788691087606
2022-11-27,22.909880540974296
2022-12-04,14.941226439765845
2022-12-18,26.894207591578525
2022-12-25,46.81584284459965
