,MVT_GT_Phoenix AZ
2017-01-01,67.0
2017-01-08,44.0
2017-01-22,16.0
2017-02-05,32.0
2017-03-05,20.0
2017-03-12,17.0
2017-03-26,42.0
2017-04-02,29.0
2017-04-16,32.0
2017-04-23,17.0
2017-05-14,26.0
2017-05-21,33.0
2017-06-11,62.0
2017-06-18,18.0
2017-07-02,26.0
2017-07-16,54.0
2017-07-23,38.0
2017-07-30,53.0
2017-08-06,34.0
2017-08-13,100.0
2017-09-17,40.0
2017-09-24,42.0
2017-10-08,46.0
2017-10-15,21.0
2017-10-22,16.0
2017-11-05,35.0
2017-11-12,38.0
2017-12-03,23.0
2017-12-17,48.0
2017-12-24,33.0
2017-12-31,30.0
2018-01-14,26.789364569647862
2018-02-04,26.789364569647862
2018-02-11,27.180228233461033
2018-02-25,31.134546552526896
2018-03-04,30.74368288871372
2018-03-11,48.23354715641669
2018-03-18,40.824910518284966
2018-04-01,78.08636638131725
2018-04-08,27.680228233461033
2018-05-06,29.85281922490055
2018-05-13,35.08886487159276
2018-06-03,53.078729139295724
2018-06-10,30.74368288871372
2018-06-24,19.271591595329312
2018-07-01,18.380727931516137
2018-07-22,26.789364569647862
2018-08-05,41.21577418209814
2018-08-12,28.071091897274208
2018-08-19,14.926409612450275
2018-08-26,17.09900060388979
2018-09-09,17.09900060388979
2018-10-14,16.70813694007662
2018-10-21,16.20813694007662
2018-11-11,32.91627388015324
2018-11-25,52.18786547548255
2018-12-16,32.91627388015324
2019-01-06,25.007637242021516
2019-01-13,35.979728535405926
2019-01-20,42.997501509724486
2019-02-17,17.989864267702963
2019-02-24,47.84268349260351
2019-03-03,17.989864267702963
2019-03-10,31.134546552526896
2019-03-17,19.271591595329312
2019-03-24,17.09900060388979
2019-04-07,26.789364569647862
2019-04-14,25.007637242021516
2019-04-21,17.09900060388979
2019-04-28,40.824910518284966
2019-05-12,14.035545948637104
2019-05-26,62.26909310505379
2019-06-02,30.74368288871372
2019-06-16,14.035545948637104
2019-06-23,21.944182586768825
2019-06-30,15.317273276263448
2019-07-07,23.72590991439517
2019-07-14,39.043183190658624
2019-08-04,13.644682284823931
2019-08-11,38.152319526845446
2019-08-18,43.88836517353765
2019-08-25,23.72590991439517
2019-09-01,17.989864267702963
2019-09-22,28.071091897274208
2019-09-29,50.906138147856204
2019-10-06,34.19800120777958
2019-11-03,25.898500905834688
2019-11-17,12.753818621010758
2019-11-24,42.997501509724486
2019-12-15,52.18786547548255
2019-12-22,27.180228233461033
2019-12-29,35.08886487159276
2020-01-19,38.152319526845446
2020-01-26,19.271591595329312
2020-02-09,33.30713754396641
2020-02-16,25.898500905834688
2020-02-23,54.86045646692207
2020-03-01,42.10663784591131
2020-03-08,19.271591595329312
2020-04-05,21.444182586768825
2020-04-12,35.08886487159276
2020-04-19,21.944182586768825
2020-04-26,14.035545948637104
2020-05-03,34.19800120777958
2020-05-17,27.180228233461033
2020-05-24,35.08886487159276
2020-05-31,18.880727931516137
2020-06-14,25.007637242021516
2020-06-21,13.144682284823931
2020-07-26,23.22590991439517
2020-08-02,23.72590991439517
2020-08-09,10.081227629571242
2020-08-16,16.70813694007662
2020-08-23,15.817273276263448
2020-08-30,18.880727931516137
2020-09-06,18.880727931516137
2020-09-13,14.035545948637104
2020-09-20,21.944182586768825
2020-09-27,17.989864267702963
2020-10-04,25.898500905834688
2020-10-11,35.08886487159276
2020-11-01,34.19800120777958
2020-11-08,13.144682284823931
2020-11-29,19.771591595329312
2020-12-06,28.071091897274208
2020-12-20,14.926409612450275
2021-01-03,30.24368288871372
2021-01-10,21.053318922955654
2021-01-17,24.616773578208345
2021-01-24,14.035545948637104
2021-01-31,57.03304745836158
2021-02-07,29.85281922490055
2021-02-14,21.944182586768825
2021-02-28,27.180228233461033
2021-03-14,21.444182586768825
2021-03-21,23.72590991439517
2021-03-28,15.817273276263448
2021-04-18,13.144682284823931
2021-05-02,14.035545948637104
2021-05-09,17.989864267702963
2021-05-16,45.170092501164
2021-05-23,31.134546552526896
2021-05-30,17.989864267702963
2021-06-06,21.944182586768825
2021-06-20,59.2056384498011
2021-06-27,36.870592199219104
2021-07-04,30.24368288871372
2021-07-25,23.72590991439517
2021-08-01,28.071091897274208
2021-08-08,25.007637242021516
2021-08-22,55.25132013073524
2021-09-12,27.680228233461033
2021-10-03,17.989864267702963
2021-10-10,25.898500905834688
2021-10-24,31.134546552526896
2021-10-31,12.753818621010758
2021-11-07,12.753818621010758
2021-11-14,26.789364569647862
2021-11-21,31.134546552526896
2021-12-12,33.30713754396641
2021-12-19,27.180228233461033
2022-01-02,29.7056384498011
2022-02-06,53.15745827859145
2022-02-13,47.68536698520703
2022-02-20,19.54318319065862
2022-02-27,18.761455863032275
2022-03-13,26.578729139295724
2022-03-27,24.233547156416687
2022-04-03,23.45181982879034
2022-04-10,21.888365173537654
2022-04-17,9.380727931516137
2022-04-24,19.54318319065862
2022-05-08,32.83254776030648
2022-05-22,36.74118439843821
2022-05-29,32.83254776030648
2022-06-12,29.7056384498011
2022-06-26,18.761455863032275
2022-07-03,38.30463905369089
2022-07-17,21.106637845911308
2022-07-24,51.59400362333876
2022-07-31,36.74118439843821
2022-08-07,17.198001207779583
2022-08-14,34.39600241555917
2022-08-28,14.071091897274206
2022-09-04,37.52291172606455
2022-09-11,16.41627388015324
2022-09-18,47.68536698520703
2022-09-25,12.507637242021516
2022-10-02,21.888365173537654
2022-10-09,22.670092501164
2022-10-16,36.74118439843821
2022-10-30,10.944182586768827
2022-11-06,17.198001207779583
2022-11-13,29.7056384498011
2022-11-27,32.83254776030648
2022-12-04,20.324910518284966
2022-12-11,35.177729743185516
