,MVT_GT_Milwaukee WI
2017-01-01,40.0
2017-01-08,40.0
2017-01-15,22.0
2017-01-29,62.0
2017-02-05,40.0
2017-04-09,61.0
2017-05-14,36.0
2017-05-28,30.0
2017-06-04,90.0
2017-06-11,53.0
2017-07-09,28.0
2017-07-23,29.0
2017-08-06,40.0
2017-08-13,47.0
2017-09-03,39.0
2017-09-24,100.0
2017-10-08,32.0
2017-10-22,35.0
2017-10-29,23.0
2017-11-12,69.0
2017-12-24,29.0
2017-12-31,29.0
2018-01-07,17.990044876825213
2018-01-14,24.80216667355029
2018-01-21,22.85584616020027
2018-02-11,26.748487186900313
2018-03-04,24.30216667355029
2018-03-18,23.82900641687528
2018-04-01,75.3528205340009
2018-04-08,19.936365390175233
2018-04-29,55.91645514382566
2018-06-10,19.936365390175233
2018-06-17,25.775326930225305
2018-06-24,43.265371807050514
2018-08-19,41.3190512937005
2018-09-02,44.23853206372553
2018-09-23,36.95325001032543
2018-10-14,22.85584616020027
2018-10-21,33.06060898362539
2018-10-28,26.748487186900313
2018-11-04,43.765371807050514
2018-11-25,27.221647443575325
2018-12-16,21.882685903525257
2018-12-23,35.480089753650425
2019-02-03,27.221647443575325
2019-02-17,22.85584616020027
2019-03-10,35.00692949697542
2019-03-17,29.667967956925345
2019-03-31,41.3190512937005
2019-04-14,29.167967956925345
2019-05-05,26.248487186900313
2019-05-12,30.14112821360036
2019-05-19,19.936365390175233
2019-07-07,17.990044876825213
2019-08-25,45.21169232040054
2019-10-13,62.22857694055074
2019-12-01,85.08442310075101
2019-12-15,29.167967956925345
2019-12-29,21.882685903525257
2020-01-05,28.694807700250337
2020-01-12,30.14112821360036
2020-02-02,17.990044876825213
2020-03-08,20.90952564685025
2020-03-29,32.087448726950385
2020-04-05,17.990044876825213
2020-04-12,18.963205133500225
2020-04-26,18.963205133500225
2020-05-03,49.10433334710058
2020-05-17,20.90952564685025
2020-05-31,16.043724363475192
2020-06-28,20.90952564685025
2020-07-12,32.087448726950385
2020-08-16,29.167967956925345
2020-09-20,26.248487186900313
2020-09-27,33.06060898362539
2020-10-04,94.31602566750112
2020-10-11,23.82900641687528
2020-10-18,21.882685903525257
2020-11-01,17.0168846201502
2020-11-15,46.184852577075546
2020-11-29,25.275326930225305
2020-12-20,19.936365390175233
2020-12-27,30.64112821360036
2021-01-17,62.22857694055074
2021-01-24,54.94329488715065
2021-01-31,17.0168846201502
2021-02-07,22.85584616020027
2021-02-14,21.882685903525257
2021-02-21,43.265371807050514
2021-03-14,21.382685903525257
2021-03-21,30.14112821360036
2021-04-18,17.0168846201502
2021-05-09,39.872730780350466
2021-05-23,17.990044876825213
2021-06-06,34.0337692403004
2021-06-13,32.087448726950385
2021-07-11,42.292211550375505
2021-07-18,33.06060898362539
2021-07-25,30.14112821360036
2021-08-01,87.03074361410103
2021-08-08,27.721647443575325
2021-09-12,58.83593591385069
2021-10-03,35.00692949697542
2021-10-10,24.80216667355029
2021-10-24,20.90952564685025
2021-10-31,19.936365390175233
2021-11-07,39.872730780350466
2021-12-05,30.64112821360036
2021-12-12,31.11428847027537
2021-12-19,47.15801283375056
2022-01-02,30.282256427200718
2022-01-09,91.79308979495218
2022-01-16,34.06753848060081
2022-01-23,68.13507696120162
2022-02-13,21.765371807050517
2022-03-06,69.08139747455164
2022-03-27,59.61819234105141
2022-04-03,45.423384640801075
2022-04-10,17.033769240300405
2022-05-01,28.389615400500674
2022-05-22,28.389615400500674
2022-05-29,27.44329488715065
2022-06-05,26.49697437380063
2022-06-26,69.08139747455164
2022-07-10,34.06753848060081
2022-07-24,19.87273078035047
2022-07-31,30.282256427200718
2022-08-07,27.44329488715065
2022-08-21,66.24243593450157
2022-08-28,24.60433334710058
2022-09-18,50.15498720755119
2022-09-25,18.92641026700045
2022-10-09,27.44329488715065
2022-10-16,72.86667952795173
2022-10-30,45.423384640801075
2022-11-20,28.389615400500674
2022-12-04,53.940269260951275
2022-12-11,18.92641026700045
2022-12-25,30.282256427200718
