,MVT_GT_Detroit MI
2017-01-01,42.0
2017-01-08,60.0
2017-01-22,26.0
2017-01-29,67.0
2017-02-05,33.0
2017-02-12,27.0
2017-02-19,54.0
2017-02-26,31.0
2017-03-05,29.0
2017-03-26,34.0
2017-04-02,27.0
2017-04-09,52.0
2017-04-23,20.0
2017-04-30,47.0
2017-05-07,20.0
2017-05-14,86.0
2017-05-28,91.0
2017-06-04,21.0
2017-06-25,32.0
2017-07-02,21.0
2017-07-16,28.0
2017-07-30,21.0
2017-08-06,20.0
2017-08-13,41.0
2017-08-20,20.0
2017-08-27,47.0
2017-09-10,50.0
2017-09-24,37.0
2017-10-08,39.0
2017-10-29,35.0
2017-11-12,27.0
2017-11-26,21.0
2017-12-10,35.0
2017-12-17,48.0
2017-12-24,49.0
2017-12-31,29.0
2018-01-07,39.50663112506842
2018-01-14,29.070118657659265
2018-02-25,23.548956146795646
2018-03-04,24.570118657659265
2018-03-11,21.0
2018-04-15,40.66139982618215
2018-04-22,24.330699913091074
2018-04-29,67.00663112506842
2018-06-03,24.809537402227456
2018-06-10,45.31616852729587
2018-06-24,51.20372484790938
2018-07-22,54.94314359247757
2018-07-29,93.4418744568192
2018-08-05,35.767212380500226
2018-09-09,55.210355972977794
2018-09-30,28.0
2018-10-07,41.02779363593203
2018-10-14,52.18256233704576
2018-10-21,38.52779363593203
2018-11-25,31.964306103341183
2018-12-02,29.0
2018-12-23,72.44977471754598
2018-12-30,67.68256233704577
2019-01-13,32.50663112506842
2019-01-27,40.809537402227456
2019-02-03,35.0
2019-02-24,53.0
2019-03-03,32.46430610334119
2019-03-10,38.87965605988672
2019-03-17,33.548956146795646
2019-04-07,54.4709372284096
2019-04-21,52.0
2019-05-05,30.703724847909378
2019-05-12,31.4854686142048
2019-05-26,25.809537402227456
2019-06-02,25.0
2019-06-09,44.44314359247757
2019-06-16,38.0
2019-06-30,56.809537402227456
2019-07-14,26.070118657659265
2019-07-21,45.87965605988672
2019-07-28,26.267212380500226
2019-08-11,64.97756835347802
2019-08-18,52.44314359247757
2019-09-01,70.0
2019-09-08,43.0
2019-09-15,53.189193462114176
2019-09-29,48.57674978272768
2019-10-20,59.36512467409152
