,MVT_GT_Louisville KY
2017-01-15,28.0
2017-01-22,23.0
2017-03-12,19.0
2017-04-30,38.0
2017-05-14,34.0
2017-06-11,100.0
2017-08-06,14.0
2017-08-20,17.0
2017-09-17,20.0
2017-09-24,34.0
2017-10-01,15.0
2017-10-08,25.0
2017-10-22,17.0
2017-10-29,35.0
2017-11-12,22.0
2017-11-19,35.0
2017-12-31,37.0
2018-01-07,15.326582665799952
2018-03-25,24.96455757886659
2018-04-01,24.96455757886659
2018-04-08,22.015190418533265
2018-07-08,26.04430444299992
2018-08-19,17.196202961999944
2018-09-02,41.87088710879987
2018-09-30,16.116456097866617
2018-11-04,13.667088937533293
2018-12-09,13.956962369599957
2018-12-16,13.956962369599957
2018-12-23,21.725316986466602
2018-12-30,15.826582665799952
2019-01-27,17.98607639406661
2019-02-10,31.943038763666568
2019-02-17,19.06582325819994
2019-03-31,18.275949826133278
2019-05-12,25.754431010933253
2019-06-09,17.196202961999944
2019-06-16,15.826582665799952
2019-06-23,16.116456097866617
2019-07-07,26.334177875066587
2019-08-04,23.094937282666596
2019-10-20,14.246835801666622
2019-10-27,16.116456097866617
2019-11-17,16.116456097866617
2019-11-24,37.84177308433321
2019-12-15,25.754431010933253
2019-12-22,42.950633972933204
2020-01-26,11.797468641333298
2020-02-02,20.14557012233327
2020-03-01,8.848101480999972
2020-03-15,14.746835801666622
2020-04-12,36.762026220199886
2020-04-19,26.04430444299992
2020-06-14,23.884810714733263
2020-06-28,15.036709233733287
2020-11-08,25.754431010933253
2020-11-22,57.98734320666649
2020-12-13,19.855696690266605
2021-01-17,28.203798171266577
2021-01-24,31.153165331599904
2021-01-31,16.90632952993328
2021-02-21,47.269621429466525
2021-03-28,14.246835801666622
2021-04-11,20.14557012233327
2021-04-18,17.98607639406661
2021-04-25,23.094937282666596
2021-05-30,20.14557012233327
2021-07-18,40.00126681259988
2021-09-12,20.935443554399935
2021-09-19,38.13164651639988
2021-10-03,19.855696690266605
2021-11-14,15.036709233733287
2022-01-23,15.073418467466574
2022-02-06,19.131646516399883
2022-03-20,12.174684146799924
2022-03-27,16.232912195733235
2022-04-03,10.435443554399935
2022-04-24,10.435443554399935
2022-07-10,30.72658379906648
2022-07-31,13.913924739199913
2022-08-21,17.392405923999892
2022-09-25,24.34936829359985
2022-10-09,17.392405923999892
2022-10-30,35.944305576266444
2022-11-06,12.174684146799924
