,MVT_GT_Chicago IL
2017-01-08,33.0
2017-01-15,47.0
2017-01-22,18.0
2017-01-29,45.0
2017-02-05,21.0
2017-02-12,39.0
2017-02-19,50.0
2017-02-26,29.0
2017-03-05,12.0
2017-03-12,29.0
2017-03-19,56.0
2017-03-26,15.0
2017-04-02,25.0
2017-04-09,33.0
2017-04-16,36.0
2017-04-23,35.0
2017-04-30,33.0
2017-05-07,16.0
2017-05-14,50.0
2017-05-28,15.0
2017-06-04,28.0
2017-06-11,38.0
2017-06-18,25.0
2017-06-25,21.0
2017-07-02,100.0
2017-07-09,14.0
2017-07-16,33.0
2017-07-23,24.0
2017-07-30,39.0
2017-08-06,51.0
2017-08-13,13.0
2017-08-20,14.0
2017-08-27,22.0
2017-09-10,38.0
2017-09-17,21.0
2017-09-24,33.0
2017-10-01,21.0
2017-10-08,17.0
2017-10-15,16.0
2017-10-22,33.0
2017-10-29,42.0
2017-11-05,22.0
2017-11-12,51.0
2017-11-19,14.0
2017-11-26,30.0
2017-12-03,46.0
2017-12-10,27.0
2017-12-17,38.0
2017-12-24,32.0
2017-12-31,25.0
2018-01-07,27.35893188014133
2018-01-14,43.77832152593638
2018-01-21,58.20274931886923
2018-02-04,15.919389645795047
2018-02-11,43.77832152593638
2018-02-18,35.81862670303885
2018-02-25,12.434504087208474
2018-03-04,20.894198910106
2018-03-11,20.894198910106
2018-03-18,48.253130790247326
2018-04-01,52.732978201696085
2018-04-08,29.84885558586571
2018-04-15,51.238016348833895
2018-04-22,9.949618528621905
2018-04-29,29.84885558586571
2018-05-06,25.869008174416948
2018-05-13,31.338779291590093
2018-05-20,35.81862670303885
2018-05-27,26.863970027279137
2018-06-03,45.76824523166076
2018-06-17,21.88916076296819
2018-06-24,35.81862670303885
2018-07-01,22.88412261583038
2018-07-08,15.919389645795047
2018-07-15,35.81862670303885
2018-07-22,28.85389373300352
2018-07-29,22.88412261583038
2018-08-05,36.81358855590104
2018-08-12,40.79343596734981
2018-08-19,25.869008174416948
2018-09-02,23.879084468692568
2018-09-09,31.838779291590093
2018-09-16,20.894198910106
2018-09-23,14.924427792932855
2018-09-30,32.83374114445228
2018-10-07,25.869008174416948
2018-10-14,33.82870299731447
2018-10-21,38.80351226162543
2018-10-28,39.79847411448762
2018-11-04,22.38412261583038
2018-11-11,40.29343596734981
2018-11-18,11.939542234346284
2018-11-25,10.944580381484094
2018-12-02,54.722901907420464
2018-12-09,45.76824523166076
2018-12-16,42.78335967307419
2018-12-23,28.85389373300352
2018-12-30,21.88916076296819
2019-01-06,44.77328337879857
2019-01-13,31.338779291590093
2019-01-20,14.924427792932855
2019-01-27,29.84885558586571
2019-02-03,39.29847411448762
2019-02-10,14.924427792932855
2019-02-24,22.38412261583038
2019-03-03,19.89923705724381
