,MVT_GT_Baltimore MD
2017-01-01,39.0
2017-01-08,14.0
2017-02-05,11.0
2017-02-26,34.0
2017-03-05,27.0
2017-03-12,12.0
2017-03-19,27.0
2017-03-26,16.0
2017-04-02,30.0
2017-04-23,12.0
2017-05-07,26.0
2017-07-23,26.0
2017-08-06,20.0
2017-08-13,15.0
2017-08-27,13.0
2017-09-10,22.0
2017-09-17,100.0
2017-10-08,11.0
2017-11-26,11.0
2017-12-24,13.0
2017-12-31,17.0
2018-01-21,23.28474884951711
2018-02-04,35.051753605663784
2018-03-25,28.292142221754794
2018-04-22,15.772919453936819
2018-05-27,17.775876802831892
2018-06-03,16.274398128384355
2018-06-10,13.019222767817977
2018-07-01,14.020701442265514
2018-07-08,28.041402884531028
2018-09-16,20.2803128261745
2018-09-30,23.034009512293345
2018-11-04,15.02218011671305
2018-11-18,15.772919453936819
2018-12-02,35.051753605663784
2018-12-09,12.768483430594209
2018-12-16,14.271440779489282
2018-12-23,16.023658791160585
2019-02-17,24.786227523964648
2019-02-24,15.772919453936819
2019-04-14,21.781791500622038
2019-04-28,16.023658791160585
2019-06-23,21.03105216339827
2019-06-30,19.778834151726965
2019-07-21,16.023658791160585
2019-08-04,21.781791500622038
2019-09-01,19.778834151726965
2019-10-13,18.02661614005566
2019-10-20,11.016265418922902
2019-11-10,18.02661614005566
2019-12-01,21.781791500622038
2019-12-08,12.268483430594209
2019-12-15,21.281791500622038
2019-12-22,28.792142221754794
2020-01-05,37.05471095455886
2020-01-12,10.765526081699136
2020-01-19,22.783270175069575
2020-02-23,19.0280948145032
2020-03-22,9.01330807002783
2020-03-29,18.02661614005566
2020-04-12,10.014786744475366
2020-05-03,8.011829395580293
2020-05-24,9.01330807002783
2020-06-14,16.023658791160585
2020-07-12,44.81580101291539
2020-08-16,25.287706198412188
2020-08-23,24.03548818674088
2020-09-27,49.072455047929296
2020-10-11,19.778834151726965
2020-10-25,15.02218011671305
2020-11-01,17.025137465608125
2020-11-22,10.265526081699136
2020-11-29,10.014786744475366
2020-12-27,25.036966861188418
2021-01-03,25.036966861188418
2021-01-10,14.020701442265514
2021-01-24,33.04879625676871
2021-01-31,9.01330807002783
2021-02-14,9.2640474072516
2021-03-28,11.267004756146672
2021-04-04,22.032530837845805
2021-04-18,14.771440779489282
2021-05-02,30.295099570649867
2021-05-09,11.767004756146672
2021-05-23,9.2640474072516
2021-05-30,12.768483430594209
2021-06-06,18.77735547727943
2021-06-13,22.783270175069575
2021-06-27,49.823194385153066
2021-07-04,25.287706198412188
2021-07-18,14.020701442265514
2021-07-25,11.767004756146672
2021-09-05,18.02661614005566
2021-09-26,15.772919453936819
2021-10-03,16.774398128384355
2021-11-07,17.025137465608125
2021-11-21,11.267004756146672
2021-12-05,18.02661614005566
2022-01-02,11.534009512293343
2022-01-23,21.06210432679654
2022-02-06,11.032530837845806
2022-02-13,20.560625652349003
2022-02-27,12.536966861188418
2022-03-13,12.035488186740881
2022-04-03,25.073933722376836
2022-04-10,13.539924210083491
2022-05-08,15.0443602334261
2022-05-15,12.035488186740881
2022-05-22,10.029573488950733
2022-05-29,8.525137465608124
2022-06-12,27.58132709461452
2022-06-19,50.14786744475367
2022-07-31,10.029573488950733
2022-08-14,9.02661614005566
2022-08-28,16.047317582321174
2022-09-04,12.035488186740881
2022-09-11,20.059146977901467
2022-10-09,13.038445535635955
2022-10-30,30.59019914129974
2022-11-13,13.038445535635955
2022-11-27,23.068019024586686
2022-12-11,22.56654035013915
2022-12-25,10.029573488950733
