,MVT_GT_Portland OR
2017-01-08,16.0
2017-01-15,48.0
2017-02-12,33.0
2017-02-19,27.0
2017-03-05,32.0
2017-03-12,22.0
2017-04-02,34.0
2017-04-16,18.0
2017-04-23,31.0
2017-04-30,14.0
2017-05-21,29.0
2017-06-11,22.0
2017-06-18,29.0
2017-06-25,16.0
2017-07-02,61.0
2017-07-09,56.0
2017-07-16,27.0
2017-07-23,42.0
2017-07-30,39.0
2017-08-06,19.0
2017-08-13,22.0
2017-09-17,15.0
2017-10-08,19.0
2017-10-29,34.0
2017-11-05,92.0
2017-11-12,74.0
2017-11-19,36.0
2017-12-03,28.0
2017-12-17,24.0
2017-12-31,22.0
2018-01-07,35.05951516696769
2018-01-14,17.279757583483846
2018-01-21,19.812670240364298
2018-02-04,50.80636009357109
2018-02-11,21.845582897244753
2018-03-04,25.911408211005657
2018-03-11,22.862039225684978
2018-03-18,21.345582897244753
2018-03-25,20.329126568804526
2018-04-01,20.329126568804526
2018-04-08,14.730388598163167
2018-04-29,27.94432086788611
2018-05-13,19.812670240364298
2018-05-20,78.75068096145719
2018-05-27,20.829126568804526
2018-06-10,37.09242782384814
2018-06-17,18.79621391192407
2018-06-24,13.213932269722942
2018-07-15,16.263301255043622
2018-07-22,40.141796809168824
2018-07-29,25.911408211005657
2018-08-05,24.89495188256543
2018-08-12,29.97723352476656
2018-09-02,20.829126568804526
2018-09-23,45.224078451369955
2018-09-30,63.003836034853805
2018-10-21,37.09242782384814
2018-10-28,38.60888415228837
2018-11-04,18.29621391192407
2018-11-11,33.026602510087244
2018-11-18,22.862039225684978
2018-11-25,32.010146181647016
2018-12-09,45.724078451369955
2018-12-23,19.312670240364298
2018-12-30,27.94432086788611
2019-01-06,25.911408211005657
2019-01-27,25.911408211005657
2019-02-10,24.39495188256543
2019-02-17,20.329126568804526
2019-02-24,21.845582897244753
2019-03-03,25.911408211005657
2019-03-10,43.19116579448951
2019-03-24,32.010146181647016
2019-03-31,20.829126568804526
2019-04-07,28.960777196326333
2019-04-21,24.89495188256543
2019-05-12,27.94432086788611
2019-05-19,53.85572907889177
2019-05-26,40.141796809168824
2019-06-02,56.905098064212446
2019-06-09,56.905098064212446
2019-06-16,16.263301255043622
2019-06-23,20.829126568804526
2019-07-21,18.79621391192407
2019-08-04,42.17470946604928
2019-08-11,18.79621391192407
2019-08-25,50.30636009357109
2019-09-01,28.960777196326333
2019-09-22,37.09242782384814
2019-10-06,17.279757583483846
2019-10-13,20.829126568804526
2019-10-27,27.94432086788611
2019-11-03,16.263301255043622
2019-11-10,28.960777196326333
2019-11-17,39.125340480728596
2019-11-24,16.763301255043622
2019-12-01,20.829126568804526
2019-12-08,20.829126568804526
2019-12-29,25.911408211005657
2020-01-12,20.329126568804526
2020-01-19,22.862039225684978
2020-01-26,17.779757583483846
2020-02-02,17.779757583483846
2020-02-16,35.05951516696769
2020-03-01,15.246844926603394
2020-03-15,58.938010721092894
2020-03-29,18.79621391192407
2020-04-05,49.78990376513086
2020-04-12,17.779757583483846
2020-05-17,18.29621391192407
2020-05-24,43.19116579448951
2020-05-31,29.97723352476656
2020-06-07,11.681019612842489
2020-06-21,28.960777196326333
2020-06-28,39.125340480728596
2020-07-05,25.411408211005657
2020-07-19,17.279757583483846
2020-07-26,48.77344743669063
2020-08-02,16.263301255043622
2020-08-09,24.89495188256543
2020-08-23,61.98737970641358
2020-09-06,22.862039225684978
2020-09-13,61.98737970641358
2020-09-20,22.362039225684978
2020-10-04,16.763301255043622
2020-10-11,19.312670240364298
2020-11-01,22.362039225684978
2020-11-08,15.246844926603394
2020-11-15,40.141796809168824
2020-11-22,52.33927275045154
2020-12-13,14.730388598163167
2020-12-20,36.57597149540792
2021-01-03,13.213932269722942
2021-01-10,42.67470946604928
2021-01-17,33.026602510087244
2021-01-24,32.010146181647016
2021-02-07,24.89495188256543
2021-02-14,26.927864539445885
2021-02-28,25.911408211005657
2021-03-14,25.911408211005657
2021-03-21,100.09626385870195
2021-03-28,32.010146181647016
2021-04-11,71.13548666237561
2021-05-02,77.73422463301696
2021-05-23,27.94432086788611
2021-05-30,26.427864539445885
2021-06-06,38.10888415228837
2021-06-20,49.78990376513086
2021-06-27,24.89495188256543
2021-07-11,19.312670240364298
2021-07-18,63.003836034853805
2021-08-01,19.812670240364298
2021-08-15,41.15825313760905
2021-09-05,19.812670240364298
2021-09-12,20.829126568804526
2021-09-19,34.04305883852747
2021-10-03,49.78990376513086
2021-10-10,20.829126568804526
2021-10-17,46.24053477981018
2021-10-24,57.921554392652666
2021-10-31,28.960777196326333
2021-11-07,18.79621391192407
2021-11-14,42.67470946604928
2021-11-28,40.641796809168824
2021-12-05,56.905098064212446
2021-12-12,46.24053477981018
2021-12-26,34.04305883852747
