,MVT_GT_Ontario
2017-01-08,25.0
2017-01-15,16.0
2017-01-29,20.0
2017-02-05,13.0
2017-02-12,7.0
2017-02-19,35.0
2017-02-26,17.0
2017-03-05,100.0
2017-03-12,18.0
2017-03-19,20.0
2017-03-26,18.0
2017-04-16,17.0
2017-04-30,25.0
2017-05-07,17.0
2017-05-21,11.0
2017-06-04,7.0
2017-06-11,29.0
2017-06-18,7.0
2017-07-02,21.0
2017-07-09,13.0
2017-07-16,12.0
2017-07-23,23.0
2017-08-06,21.0
2017-08-13,6.0
2017-08-20,8.0
2017-08-27,14.0
2017-09-03,7.0
2017-09-10,15.0
2017-09-17,13.0
2017-09-24,25.0
2017-10-01,10.0
2017-10-15,8.0
2017-10-22,16.0
2017-11-05,16.0
2017-11-12,8.0
2017-11-19,26.0
2017-11-26,12.0
2017-12-10,21.0
2017-12-17,10.0
2017-12-24,14.0
2017-12-31,23.0
2018-01-07,10.962557489618577
2018-01-14,7.945180409168973
2018-01-28,9.052131241348814
2018-02-04,14.783409986158103
2018-02-11,18.104262482697628
2018-02-18,8.748655825258894
2018-02-25,30.173770804496048
2018-03-11,29.066819972316207
2018-03-18,13.67645915397826
2018-03-25,7.945180409168973
2018-04-01,10.962557489618577
2018-04-08,6.33822957698913
2018-04-29,23.032065811417
2018-05-06,38.42242662975494
2018-05-20,21.121639563147234
2018-05-27,21.925114979237154
2018-06-10,17.300787066607707
2018-06-17,23.032065811417
2018-06-24,7.945180409168973
2018-07-08,5.731278744809289
2018-07-15,31.280721636675892
2018-07-22,12.06950832179842
2018-07-29,12.87298373788834
2018-08-05,21.925114979237154
2018-08-12,26.35291830795652
2018-08-19,11.7660329057085
2018-08-26,19.21121331487747
2018-09-02,11.7660329057085
2018-09-09,6.03475416089921
2018-09-16,53.20583661591304
2018-09-30,15.890360818337946
2018-10-07,22.228590395327075
2018-10-14,10.962557489618577
2018-10-21,21.925114979237154
2018-10-28,21.925114979237154
2018-11-04,19.71121331487747
2018-11-11,9.855606657438734
2018-11-18,15.086885402248024
2018-11-25,23.835541227506916
2018-12-02,37.815475797575104
2018-12-09,38.11895121366502
2018-12-16,6.33822957698913
2018-12-23,12.87298373788834
2018-12-30,9.855606657438734
2019-01-06,15.390360818337946
2019-01-13,27.959869140136362
2019-02-03,21.121639563147234
2019-02-10,15.086885402248024
2019-02-17,15.890360818337946
2019-02-24,7.141704993079052
2019-03-03,18.104262482697628
2019-03-10,21.925114979237154
2019-03-17,20.818164147057313
2019-03-31,15.890360818337946
2019-04-07,5.231278744809289
2019-04-14,18.104262482697628
2019-05-05,23.032065811417
2019-05-12,12.87298373788834
2019-05-19,16.193836234427867
2019-05-26,6.83822957698913
2019-06-02,8.748655825258894
2019-06-09,13.17645915397826
2019-06-16,10.159082073528657
2019-06-23,6.03475416089921
2019-06-30,35.90504954930533
2019-07-07,15.086885402248024
2019-07-14,10.962557489618577
2019-07-21,12.87298373788834
2019-07-28,30.977246220585968
2019-08-04,10.159082073528657
2019-08-11,20.818164147057313
2019-08-18,18.907737898787552
2019-08-25,32.88767246885573
2019-09-01,18.907737898787552
2019-09-08,7.945180409168973
2019-09-15,7.641704993079052
2019-09-22,18.104262482697628
2019-09-29,4.927803328719367
2019-10-06,18.104262482697628
2019-10-13,10.962557489618577
2019-10-20,15.086885402248024
2019-10-27,23.032065811417
2019-11-03,14.783409986158103
2019-11-10,19.21121331487747
2019-11-17,31.780721636675892
2019-11-24,20.014688730967393
2019-12-01,29.066819972316207
2019-12-08,25.74596747577668
2019-12-15,23.835541227506916
2019-12-22,11.2660329057085
2019-12-29,35.101574133215415
2020-01-05,16.693836234427867
2020-01-12,17.300787066607707
2020-01-19,13.979934570068181
2020-01-26,12.06950832179842
2020-02-02,18.104262482697628
2020-02-09,29.370295388406127
2020-02-16,30.673770804496048
2020-02-23,20.318164147057313
2020-03-01,4.927803328719367
2020-03-08,21.121639563147234
2020-03-29,20.818164147057313
2020-04-05,12.87298373788834
2020-04-12,8.748655825258894
2020-04-19,20.318164147057313
2020-04-26,15.086885402248024
2020-05-03,16.693836234427867
2020-05-10,13.17645915397826
2020-05-17,5.231278744809289
2020-05-24,15.086885402248024
2020-05-31,5.731278744809289
2020-06-07,7.945180409168973
2020-06-14,23.835541227506916
2020-06-21,10.159082073528657
2020-06-28,26.85291830795652
2020-07-05,20.014688730967393
2020-07-12,7.141704993079052
2020-07-19,15.890360818337946
2020-07-26,22.228590395327075
2020-08-02,15.086885402248024
2020-08-09,15.086885402248024
2020-08-16,11.7660329057085
2020-08-23,19.71121331487747
2020-08-30,8.748655825258894
2020-09-06,24.94249205968676
2020-09-13,15.890360818337946
2020-09-20,20.818164147057313
2020-09-27,21.925114979237154
2020-10-04,27.156393724046445
2020-10-11,27.156393724046445
2020-10-18,30.173770804496048
2020-10-25,10.962557489618577
2020-11-01,12.06950832179842
2020-11-15,8.248655825258894
2020-11-22,20.818164147057313
2020-11-29,36.208524965395256
2020-12-06,29.370295388406127
2020-12-13,26.85291830795652
2020-12-20,14.783409986158103
2020-12-27,20.014688730967393
2021-01-03,10.159082073528657
2021-01-10,20.818164147057313
2021-01-17,14.283409986158103
2021-01-24,11.7660329057085
2021-01-31,5.231278744809289
2021-02-07,14.283409986158103
2021-02-14,5.231278744809289
2021-02-21,27.959869140136362
2021-02-28,6.83822957698913
2021-03-07,41.13632829411463
2021-03-14,44.153705374564225
2021-03-21,9.052131241348814
2021-03-28,22.728590395327075
2021-04-04,7.141704993079052
2021-04-11,12.06950832179842
2021-04-18,8.248655825258894
2021-04-25,6.83822957698913
2021-05-09,14.283409986158103
2021-05-16,21.121639563147234
2021-05-23,27.959869140136362
2021-05-30,9.855606657438734
2021-06-06,6.03475416089921
2021-06-13,16.997311650517787
2021-06-20,19.21121331487747
2021-07-04,9.355606657438734
2021-07-11,43.85022995847431
2021-07-18,16.997311650517787
2021-07-25,32.88767246885573
2021-08-01,24.13901664359684
2021-08-08,7.641704993079052
2021-08-15,16.193836234427867
2021-08-29,24.13901664359684
2021-09-05,8.748655825258894
2021-09-12,13.17645915397826
2021-09-19,22.728590395327075
2021-09-26,19.21121331487747
2021-10-03,11.7660329057085
2021-10-10,21.925114979237154
2021-10-17,27.156393724046445
2021-10-24,23.835541227506916
2021-11-07,33.994623301035574
2021-11-14,24.13901664359684
2021-11-28,6.03475416089921
2021-12-05,21.121639563147234
2021-12-12,49.88498411937352
2021-12-19,26.0494428918666
2021-12-26,19.71121331487747
2022-01-09,20.636328294114627
2022-01-16,11.532065811416997
2022-01-23,18.8154757975751
2022-01-30,30.954492441171936
2022-02-06,15.173770804496048
2022-02-13,20.029377461934782
2022-02-20,21.85022995847431
2022-02-27,22.45718079065415
2022-03-06,20.636328294114627
2022-03-13,12.74596747577668
2022-03-20,41.879607420409094
2022-03-27,29.133639944632414
2022-04-03,4.855606657438735
2022-04-10,27.312787448092887
2022-04-17,21.85022995847431
2022-04-24,29.133639944632414
2022-05-01,20.029377461934782
2022-05-08,16.994623301035574
2022-05-15,40.058754923869564
2022-05-22,45.52131241348815
2022-05-29,28.52668911245257
2022-06-05,60.69508321798419
2022-06-12,28.52668911245257
2022-06-19,27.312787448092887
2022-06-26,29.133639944632414
2022-07-03,9.104262482697628
2022-07-10,39.45180409168972
2022-07-17,9.104262482697628
2022-07-24,27.91973828027273
2022-07-31,17.601574133215415
2022-08-07,33.38229576989131
2022-08-14,24.88498411937352
2022-08-21,29.740590776812255
2022-08-28,27.312787448092887
2022-09-04,12.74596747577668
2022-09-11,47.94911574220751
2022-09-18,35.20314826643083
2022-09-25,22.45718079065415
2022-10-02,39.45180409168972
2022-10-09,18.208524965395256
2022-10-16,46.73521407784783
2022-10-23,23.671082455013835
2022-10-30,14.566819972316207
2022-11-06,12.139016643596838
2022-11-13,32.775344937711466
2022-11-20,30.954492441171936
2022-11-27,10.318164147057313
2022-12-04,45.52131241348815
2022-12-11,12.74596747577668
2022-12-18,37.02400076297036
2022-12-25,46.73521407784783
