,MVT_GT_Los Angeles CA
2017-01-01,31.0
2017-01-08,47.0
2017-01-15,67.0
2017-01-22,39.0
2017-01-29,43.0
2017-02-05,40.0
2017-02-12,20.0
2017-02-19,48.0
2017-02-26,70.0
2017-03-05,41.0
2017-03-12,15.0
2017-03-19,63.0
2017-03-26,17.0
2017-04-02,61.0
2017-04-09,47.0
2017-04-16,41.0
2017-04-23,21.0
2017-04-30,27.0
2017-05-07,41.0
2017-05-14,35.0
2017-05-21,29.0
2017-05-28,54.0
2017-06-04,30.0
2017-06-11,18.0
2017-06-18,32.0
2017-06-25,50.0
2017-07-02,55.0
2017-07-09,35.0
2017-07-16,13.0
2017-07-23,43.0
2017-07-30,51.0
2017-08-06,54.0
2017-08-13,85.0
2017-08-20,36.0
2017-08-27,30.0
2017-09-03,55.0
2017-09-10,45.0
2017-09-17,15.0
2017-09-24,34.0
2017-10-01,56.0
2017-10-08,43.0
2017-10-15,38.0
2017-10-22,52.0
2017-10-29,57.0
2017-11-05,42.0
2017-11-12,61.0
2017-11-19,35.0
2017-11-26,68.0
2017-12-03,29.0
2017-12-10,36.0
2017-12-17,48.0
2017-12-24,72.0
2017-12-31,31.0
2018-01-07,23.0
2018-01-14,29.0
2018-01-21,51.0
2018-01-28,47.0
2018-02-04,51.0
2018-02-11,30.0
2018-02-18,71.0
2018-02-25,45.0
2018-03-04,38.0
2018-03-11,33.0
2018-03-18,34.0
2018-03-25,34.0
2018-04-01,46.0
2018-04-08,12.0
2018-04-15,50.0
2018-04-22,29.0
2018-04-29,47.0
2018-05-06,60.0
2018-05-13,37.0
2018-05-20,73.0
2018-05-27,36.0
2018-06-03,54.0
2018-06-10,48.0
2018-06-17,42.0
2018-06-24,40.0
2018-07-01,35.0
2018-07-08,36.0
2018-07-15,55.0
2018-07-22,31.0
2018-07-29,44.0
2018-08-05,43.0
2018-08-12,53.0
2018-08-19,44.0
2018-08-26,42.0
2018-09-02,43.0
2018-09-09,44.0
2018-09-16,37.0
2018-09-23,55.0
2018-09-30,51.0
2018-10-07,40.0
2018-10-14,26.0
2018-10-21,48.0
2018-10-28,46.0
2018-11-04,46.0
2018-11-11,38.0
2018-11-18,41.0
2018-11-25,33.0
2018-12-02,53.0
2018-12-09,46.0
2018-12-16,47.0
2018-12-23,60.0
2018-12-30,50.0
2019-01-06,31.0
2019-01-13,31.0
2019-01-20,34.0
2019-01-27,51.0
2019-02-03,65.0
2019-02-10,35.0
