,MVT_GT_Los Angeles CA
2017-01-01,41.0
2017-01-08,66.0
2017-01-15,67.0
2017-01-22,30.0
2017-01-29,48.0
2017-02-05,47.0
2017-02-12,38.0
2017-02-19,38.0
2017-02-26,51.0
2017-03-05,55.0
2017-03-12,41.0
2017-03-19,63.0
2017-03-26,31.0
2017-04-02,54.0
2017-04-09,53.0
2017-04-16,49.0
2017-04-23,14.0
2017-04-30,45.0
2017-05-07,51.0
2017-05-14,41.0
2017-05-21,43.0
2017-05-28,49.0
2017-06-04,49.0
2017-06-11,61.0
2017-06-18,40.0
2017-06-25,59.0
2017-07-02,61.0
2017-07-09,49.0
2017-07-16,46.0
2017-07-23,59.0
2017-07-30,58.0
2017-08-06,56.0
2017-08-13,100.0
2017-08-20,41.0
2017-08-27,33.0
2017-09-03,44.0
2017-09-10,52.0
2017-09-17,13.0
2017-09-24,63.0
2017-10-01,71.0
2017-10-08,49.0
2017-10-15,53.0
2017-10-22,48.0
2017-10-29,72.0
2017-11-05,46.0
2017-11-12,69.0
2017-11-19,45.0
2017-11-26,65.0
2017-12-03,40.0
2017-12-10,44.0
2017-12-17,85.0
2017-12-24,65.0
2017-12-31,50.0
2018-01-07,29.207332818384764
2018-01-14,26.073184727453125
2018-01-21,67.77239387925391
2018-01-28,67.27239387925391
2018-02-04,71.9512580004961
2018-02-11,26.073184727453125
2018-02-18,68.31710990956445
2018-02-25,51.101653424595696
2018-03-04,52.14636945490625
2018-03-11,28.162616788074217
2018-03-18,38.06506106086914
2018-03-25,39.10977709117969
2018-04-01,63.09352975801171
2018-04-08,51.101653424595696
2018-04-15,41.19920915180078
2018-04-22,27.11790075776367
2018-04-29,39.10977709117969
2018-05-06,74.54069006111717
2018-05-13,68.31710990956445
2018-05-20,83.9431343339121
2018-05-27,61.00409769739062
2018-06-03,67.77239387925391
2018-06-10,42.243925182111326
2018-06-17,35.97562900024805
2018-06-24,51.601653424595696
2018-07-01,25.02846869714258
2018-07-08,51.101653424595696
2018-07-15,76.13012212173828
2018-07-22,40.15449312149023
2018-07-29,56.825233576148435
2018-08-05,31.796764879005856
2018-08-12,66.72767784894336
2018-08-19,52.14636945490625
2018-08-26,47.967505333664064
2018-09-02,49.012221363974604
2018-09-09,31.796764879005856
2018-09-16,42.743925182111326
