,MVT_GT_Milwaukee WI
2017-01-01,42.0
2017-01-15,33.0
2017-02-05,53.0
2017-02-19,70.0
2017-04-16,37.0
2017-05-14,79.0
2017-05-21,32.0
2017-05-28,34.0
2017-07-23,81.0
2017-07-30,41.0
2017-09-03,63.0
2017-09-17,47.0
2017-10-08,36.0
2017-11-05,82.0
2017-11-12,85.0
2018-01-28,46.959538484272166
2018-02-25,29.24599561868536
2018-03-11,60.66226376549278
2018-03-25,29.24599561868536
2018-04-15,26.90545056244124
2018-04-29,52.14062859676041
2018-06-10,38.93790331553979
2018-07-01,33.75681320305155
2018-07-08,44.11899342802804
2018-09-30,79.54607915920164
2018-10-07,40.108175843661854
2018-10-14,56.6514461811266
2018-11-04,20.554087921830927
2018-11-18,36.097358259295675
2018-12-16,52.14062859676041
2019-01-13,42.94872089990598
2019-01-20,28.0757230905633
2019-02-03,25.735178034319176
2019-03-17,51.47035606863835
2019-03-31,28.0757230905633
2019-04-07,29.24599561868536
2019-04-14,100.27043960915464
2019-04-28,20.554087921830927
2019-05-12,37.26763078741773
2019-05-26,60.16226376549278
2019-06-23,28.5757230905633
2019-08-04,40.108175843661854
2019-09-29,25.735178034319176
2019-11-10,77.37580663107958
2019-11-17,20.054087921830927
2019-11-24,21.72436044995299
2019-12-01,37.26763078741773
2020-01-05,20.054087921830927
2020-01-12,22.39463297807505
2020-02-09,34.927085731173605
2020-03-01,22.89463297807505
2020-03-08,22.39463297807505
2020-04-12,38.93790331553979
2020-05-03,28.5757230905633
2020-05-31,40.608175843661854
2020-07-19,34.927085731173605
2020-08-02,37.76763078741773
2020-08-16,79.04607915920164
2020-08-30,50.97035606863835
2020-09-13,20.054087921830927
2020-10-04,46.959538484272166
2020-10-18,25.235178034319176
2020-11-01,18.383815393708865
2020-11-08,41.77844837178392
2020-11-29,36.097358259295675
2020-12-06,64.67308134985896
2020-12-13,40.108175843661854
2020-12-20,50.47035606863835
2020-12-27,21.72436044995299
2021-01-10,21.22436044995299
2021-02-14,57.32171870924866
2021-03-07,56.1514461811266
2021-03-14,20.054087921830927
2021-03-21,21.72436044995299
2021-03-28,44.11899342802804
2021-04-18,33.25681320305155
2021-04-25,21.22436044995299
2021-05-02,60.66226376549278
2021-05-23,32.08654067492948
2021-05-30,49.80008354051628
2021-06-06,24.064905506197114
2021-06-27,28.0757230905633
2021-07-04,69.85417146234721
2021-07-18,22.89463297807505
2021-07-25,60.16226376549278
2021-08-01,33.25681320305155
2021-08-08,26.90545056244124
2021-09-05,32.08654067492948
2021-09-26,33.75681320305155
2021-10-03,49.80008354051628
2021-10-10,29.24599561868536
2021-10-17,44.11899342802804
2021-10-24,25.735178034319176
2021-10-31,28.0757230905633
2021-11-14,38.43790331553979
2021-11-21,83.05689674356783
2021-12-05,29.24599561868536
2022-01-09,41.55689674356783
2022-01-16,93.83815393708866
2022-02-06,134.05450562441237
2022-02-13,41.55689674356783
2022-02-20,34.85417146234722
2022-02-27,22.789265956150103
2022-03-13,29.49199123737072
2022-03-20,40.21635168732371
2022-04-10,49.60016708103257
2022-04-17,28.151446181126598
2022-04-24,32.17308134985897
2022-05-01,50.9407121372767
2022-05-15,33.51362640610309
2022-06-05,34.85417146234722
2022-06-26,56.302892362253196
2022-07-03,57.64343741849732
2022-07-10,64.34616269971794
2022-07-24,34.85417146234722
2022-07-31,30.832536293614844
2022-08-07,44.23798685605608
2022-08-28,26.810901124882474
2022-09-11,34.85417146234722
2022-09-18,48.259622024788456
2022-10-02,111.26523966826227
2022-10-16,24.129811012394228
2022-10-23,28.151446181126598
2022-10-30,95.17869899333279
2022-11-06,42.89744179981196
2022-11-20,21.44872089990598
2022-12-04,21.44872089990598
2022-12-18,42.89744179981196
2022-12-25,44.23798685605608
