,MVT_GT_Los Angeles CA
2017-01-01,52.0
2017-01-08,58.0
2017-01-15,73.0
2017-01-22,36.0
2017-01-29,42.0
2017-02-05,16.0
2017-02-12,28.0
2017-02-19,54.0
2017-02-26,46.0
2017-03-05,40.0
2017-03-12,35.0
2017-03-19,62.0
2017-03-26,43.0
2017-04-02,49.0
2017-04-09,50.0
2017-04-23,15.0
2017-04-30,52.0
2017-05-07,55.0
2017-05-14,44.0
2017-05-21,37.0
2017-05-28,72.0
2017-06-04,48.0
2017-06-11,68.0
2017-06-18,50.0
2017-06-25,58.0
2017-07-02,87.0
2017-07-09,27.0
2017-07-16,42.0
2017-07-23,64.0
2017-07-30,75.0
2017-08-06,58.0
2017-08-13,100.0
2017-08-20,41.0
2017-08-27,36.0
2017-09-03,46.0
2017-09-10,46.0
2017-09-17,49.0
2017-09-24,61.0
2017-10-01,71.0
2017-10-08,41.0
2017-10-15,43.0
2017-10-22,75.0
2017-10-29,79.0
2017-11-05,51.0
2017-11-12,68.0
2017-11-19,51.0
2017-11-26,97.0
2017-12-03,40.0
2017-12-10,25.0
2017-12-17,43.0
2017-12-24,59.0
2017-12-31,41.0
2018-01-07,22.99606014956559
2018-01-14,24.84762016064452
2018-01-21,67.13662043761784
2018-01-28,38.160100249275985
2018-02-04,58.37882038222317
2018-02-11,49.69524032128904
2018-02-18,65.2850604265389
2018-02-25,39.08588025481545
2018-03-04,58.87882038222317
2018-03-11,40.011660260354915
2018-03-18,41.863220271433846
2018-03-25,39.08588025481545
2018-04-01,67.13662043761784
2018-04-08,51.972580337907445
2018-04-15,37.73432024373652
2018-04-22,26.199180171723455
2018-04-29,50.121020326828514
2018-05-06,67.63662043761784
2018-05-13,51.972580337907445
2018-05-20,83.22644054286769
2018-05-27,43.71478028251278
2018-06-03,64.35928042099944
2018-06-10,45.06634029359171
2018-06-17,40.011660260354915
2018-06-24,67.13662043761784
2018-07-01,32.17964021049972
2018-07-08,14.238260094170926
2018-07-15,83.22644054286769
2018-07-22,45.06634029359171
2018-07-29,40.011660260354915
2018-08-05,51.04680033236798
2018-08-12,59.80460038776264
2018-08-19,39.08588025481545
2018-08-26,53.824140348986376
2018-09-02,47.34368031021011
2018-09-09,41.363220271433846
2018-09-16,36.808540238197054
2018-09-23,78.6717605096309
2018-09-30,49.69524032128904
2018-10-07,28.050740182802386
2018-10-14,20.71872013294719
2018-10-21,71.26552046531516
2018-10-28,49.19524032128904
2018-11-04,50.121020326828514
2018-11-11,43.21478028251278
2018-11-18,57.02726037114424
2018-11-25,39.08588025481545
2018-12-02,65.7850604265389
2018-12-09,53.824140348986376
2018-12-16,67.63662043761784
2018-12-23,63.933500415459974
2018-12-30,44.14056028805224
2019-01-06,52.89836034344691
2019-01-13,20.21872013294719
2019-01-20,34.956980227118116
2019-01-27,64.85928042099944
2019-02-03,68.0624004431573
2019-02-10,44.14056028805224
2019-02-17,43.21478028251278
2019-02-24,56.10148036560477
2019-03-03,59.30460038776264
2019-03-10,29.90230019388132
2019-03-17,61.15616039884157
2019-03-24,45.99212029913118
2019-03-31,38.160100249275985
2019-04-07,20.71872013294719
2019-04-14,51.04680033236798
2019-04-21,46.917900304670646
2019-04-28,46.917900304670646
2019-05-05,58.37882038222317
2019-05-12,54.24992035452584
2019-05-19,72.69130047085463
2019-05-26,35.88276023265758
2019-06-02,54.24992035452584
2019-06-09,65.7850604265389
2019-06-16,36.808540238197054
2019-06-23,53.824140348986376
2019-06-30,45.99212029913118
2019-07-07,53.824140348986376
2019-07-14,44.64056028805224
2019-07-21,35.88276023265758
2019-07-28,50.121020326828514
2019-08-04,54.24992035452584
2019-08-11,46.917900304670646
2019-08-18,80.9491005262493
2019-08-25,65.7850604265389
2019-09-01,72.69130047085463
2019-09-08,64.85928042099944
2019-09-15,57.9530403766837
2019-09-22,22.07028014402612
2019-09-29,70.8397404597757
2019-10-06,21.144500138486656
2019-10-13,28.97652018834185
2019-10-20,76.32020049855197
2019-10-27,76.32020049855197
2019-11-03,48.769460315749576
2019-11-10,41.863220271433846
2019-11-17,52.89836034344691
2019-11-24,28.050740182802386
2019-12-01,44.14056028805224
2019-12-08,46.917900304670646
2019-12-15,33.105420216039185
2019-12-22,39.58588025481545
2019-12-29,40.011660260354915
2020-01-05,63.933500415459974
2020-01-12,63.0077204099205
2020-01-19,48.269460315749576
2020-01-26,46.917900304670646
2020-02-02,68.98818044869677
2020-02-09,51.04680033236798
2020-02-16,43.21478028251278
2020-02-23,58.87882038222317
2020-03-01,44.14056028805224
2020-03-08,48.269460315749576
2020-03-15,47.34368031021011
2020-03-22,28.050740182802386
2020-03-29,34.956980227118116
2020-04-05,51.972580337907445
2020-04-12,43.21478028251278
2020-04-19,28.97652018834185
2020-04-26,72.19130047085463
2020-05-03,59.30460038776264
2020-05-10,44.14056028805224
2020-05-17,44.64056028805224
2020-05-24,54.74992035452584
2020-05-31,79.09754051517037
2020-06-07,42.78900027697331
2020-06-14,47.84368031021011
2020-06-21,51.972580337907445
2020-06-28,49.19524032128904
2020-07-05,49.69524032128904
2020-07-12,35.88276023265758
2020-07-19,63.933500415459974
2020-07-26,58.87882038222317
2020-08-02,62.08194040438104
2020-08-09,51.972580337907445
2020-08-16,23.921840155105055
2020-08-23,42.78900027697331
2020-08-30,24.34762016064452
2020-09-06,24.84762016064452
2020-09-13,46.917900304670646
2020-09-20,44.14056028805224
2020-09-27,10.109360066473595
2020-10-04,51.04680033236798
2020-10-11,36.808540238197054
2020-10-18,48.769460315749576
2020-10-25,23.921840155105055
2020-11-01,40.93744026589438
2020-11-08,73.11708047639411
2020-11-15,43.21478028251278
2020-11-22,43.71478028251278
2020-11-29,38.160100249275985
2020-12-06,26.199180171723455
2020-12-13,43.71478028251278
2020-12-20,48.269460315749576
2020-12-27,63.0077204099205
2021-01-03,58.87882038222317
2021-01-10,54.74992035452584
2021-01-17,29.90230019388132
2021-01-24,41.863220271433846
2021-01-31,72.19130047085463
2021-02-07,46.917900304670646
2021-02-14,52.89836034344691
2021-02-21,36.808540238197054
2021-02-28,34.956980227118116
2021-03-07,34.03120022157865
2021-03-14,78.1717605096309
2021-03-21,32.17964021049972
2021-03-28,62.08194040438104
2021-04-04,40.93744026589438
2021-04-11,40.93744026589438
2021-04-18,80.02332052070983
2021-04-25,69.91396045423623
2021-05-02,45.99212029913118
2021-05-09,50.121020326828514
2021-05-16,55.675700360065306
2021-05-23,59.80460038776264
2021-05-30,69.91396045423623
2021-06-06,52.89836034344691
2021-06-13,45.99212029913118
2021-06-20,42.78900027697331
2021-06-27,59.30460038776264
2021-07-04,61.15616039884157
2021-07-11,53.824140348986376
2021-07-18,27.12496017726292
2021-07-25,29.90230019388132
2021-08-01,63.0077204099205
2021-08-08,62.08194040438104
2021-08-15,34.956980227118116
2021-08-22,40.93744026589438
2021-08-29,81.87488053178876
2021-09-05,40.011660260354915
2021-09-12,62.08194040438104
2021-09-19,57.9530403766837
2021-09-26,40.93744026589438
2021-10-03,36.308540238197054
