,MVT_GT_Houston TX
2017-01-01,16.0
2017-01-08,25.0
2017-01-15,15.0
2017-01-22,36.0
2017-01-29,15.0
2017-02-19,12.0
2017-02-26,40.0
2017-03-12,62.0
2017-03-26,26.0
2017-04-16,62.0
2017-05-07,42.0
2017-05-14,72.0
2017-05-21,49.0
2017-05-28,100.0
2017-06-04,29.0
2017-06-11,43.0
2017-06-18,30.0
2017-06-25,37.0
2017-07-02,43.0
2017-07-16,32.0
2017-07-23,32.0
2017-07-30,18.0
2017-08-06,34.0
2017-08-13,28.0
2017-08-20,40.0
2017-08-27,21.0
2017-09-03,51.0
2017-09-10,26.0
2017-09-17,34.0
2017-09-24,26.0
2017-10-01,16.0
2017-10-08,32.0
2017-10-22,17.0
2017-10-29,41.0
2017-11-05,30.0
2017-11-12,54.0
2017-11-19,25.0
2017-11-26,35.0
2017-12-03,16.0
2017-12-10,33.0
2017-12-17,58.0
2017-12-24,25.0
2017-12-31,26.0
2018-01-07,38.883781275011174
2018-01-14,20.310521954793177
2018-01-21,28.93473073671045
2018-01-28,14.923575807451089
2018-02-04,28.93473073671045
2018-02-18,13.098734051067634
2018-03-04,28.93473073671045
2018-03-11,11.77389229468418
2018-03-18,16.248417563834543
2018-03-25,25.285047223943543
2018-04-01,32.99683512766909
2018-04-08,38.883781275011174
2018-04-15,20.310521954793177
2018-04-22,47.920410935120174
2018-04-29,25.285047223943543
2018-05-13,37.97136039681945
2018-05-20,21.722942832984906
2018-06-03,34.821676884052536
2018-06-10,75.03029991544716
2018-06-17,61.931565864379536
2018-06-24,19.89810107660145
2018-07-01,23.960205467560087
2018-07-15,47.00799005692845
2018-07-22,32.08441424947736
2018-07-29,19.89810107660145
2018-08-19,31.67199337128563
2018-08-26,30.259572493093906
2018-09-02,54.219777960653985
2018-09-09,29.847151614902177
2018-09-16,32.08441424947736
2018-09-23,14.011154929259362
2018-09-30,33.90925600586081
2018-10-14,42.03346478777809
2018-10-21,31.17199337128563
2018-10-28,31.17199337128563
2018-11-04,11.27389229468418
2018-11-11,51.98251532607881
2018-11-18,13.098734051067634
2018-11-25,18.985680198409725
2018-12-02,48.8328318133119
2018-12-09,23.960205467560087
2018-12-16,23.04778458936836
2018-12-23,22.63536371117663
2018-12-30,23.960205467560087
2019-01-06,32.08441424947736
2019-01-13,35.23409776224427
2019-01-20,25.785047223943543
2019-01-27,52.394936204270536
2019-02-03,14.011154929259362
2019-02-10,43.858306544161536
2019-02-17,19.39810107660145
2019-02-24,38.383781275011174
2019-03-03,28.022309858518724
2019-03-10,22.13536371117663
2019-03-17,18.985680198409725
2019-04-07,59.194303229804355
2019-04-14,23.960205467560087
2019-04-28,33.40925600586081
2019-05-19,30.759572493093906
2019-05-26,47.00799005692845
2019-06-02,40.70862303139463
2019-06-09,28.022309858518724
2019-06-23,46.09556917873672
2019-07-07,51.98251532607881
2019-07-21,35.73409776224427
2019-07-28,62.84398674257126
2019-08-18,26.697468102135268
2019-09-01,23.960205467560087
2019-09-08,27.109888980326993
2019-09-15,18.985680198409725
2019-09-22,12.686313172875906
2019-09-29,33.90925600586081
2019-10-06,39.7962021532029
2019-10-13,18.985680198409725
2019-10-20,28.93473073671045
2019-10-27,30.759572493093906
2019-11-03,33.90925600586081
2019-11-10,30.259572493093906
2019-11-24,32.08441424947736
2019-12-01,20.310521954793177
2019-12-08,61.01914498618781
2019-12-15,53.30735708246226
2019-12-22,23.04778458936836
2019-12-29,60.10672410799608
2020-01-05,35.23409776224427
2020-01-12,39.7962021532029
2020-01-19,38.883781275011174
2020-01-26,40.70862303139463
2020-02-02,36.14651864043599
2020-02-09,27.109888980326993
2020-02-16,60.60672410799608
2020-02-23,40.20862303139463
2020-03-01,23.04778458936836
2020-03-08,37.97136039681945
2020-03-15,39.7962021532029
2020-03-29,51.07009444788709
2020-04-05,42.03346478777809
2020-04-12,19.89810107660145
2020-04-19,38.883781275011174
2020-04-26,37.97136039681945
2020-05-03,32.08441424947736
2020-05-10,24.87262634575181
2020-05-17,42.94588566596981
2020-05-24,42.03346478777809
2020-05-31,78.17998342821409
2020-06-07,13.098734051067634
2020-06-14,26.197468102135268
2020-06-21,32.08441424947736
2020-06-28,42.03346478777809
2020-07-05,31.17199337128563
2020-07-19,21.722942832984906
2020-07-26,27.109888980326993
2020-08-09,37.058939518627724
2020-08-16,48.8328318133119
2020-08-23,24.87262634575181
2020-08-30,10.861471416492453
2020-09-06,19.89810107660145
2020-09-13,32.08441424947736
2020-09-20,20.310521954793177
2020-09-27,25.285047223943543
2020-10-04,19.39810107660145
2020-10-11,18.073259320217996
2020-10-18,27.109888980326993
2020-10-25,42.03346478777809
2020-11-01,26.197468102135268
2020-11-08,20.810521954793177
2020-11-15,32.08441424947736
2020-11-22,22.13536371117663
2020-11-29,36.14651864043599
2020-12-06,32.99683512766909
2020-12-20,19.89810107660145
2021-01-03,33.90925600586081
2021-01-10,16.248417563834543
2021-01-17,28.022309858518724
2021-01-24,21.222942832984906
2021-01-31,22.13536371117663
2021-02-14,39.7962021532029
2021-02-21,31.17199337128563
2021-03-07,40.70862303139463
2021-03-14,13.098734051067634
2021-03-21,14.923575807451089
2021-03-28,29.847151614902177
2021-04-04,18.985680198409725
2021-04-11,41.121043909586355
2021-04-18,21.222942832984906
2021-05-02,23.04778458936836
2021-05-09,58.78188235161262
2021-05-16,16.248417563834543
2021-05-23,42.94588566596981
2021-05-30,11.77389229468418
2021-06-13,24.37262634575181
2021-06-20,21.722942832984906
2021-06-27,33.90925600586081
2021-07-04,32.99683512766909
2021-07-11,54.719777960653985
2021-07-18,15.335996685642815
2021-08-01,38.883781275011174
2021-08-15,11.77389229468418
2021-08-22,30.759572493093906
2021-08-29,30.759572493093906
2021-09-12,12.686313172875906
2021-09-19,55.13219883884572
2021-09-26,30.759572493093906
2021-10-03,26.697468102135268
2021-10-10,35.73409776224427
2021-10-17,46.09556917873672
2021-10-24,27.109888980326993
2021-10-31,24.87262634575181
2021-11-07,20.810521954793177
2021-11-21,48.3328318133119
2021-11-28,33.90925600586081
2021-12-05,26.697468102135268
2021-12-12,22.63536371117663
2021-12-19,23.04778458936836
2021-12-26,42.94588566596981
2022-01-09,27.21977796065399
2022-01-16,17.32167688405254
2022-01-23,26.394936204270536
2022-01-30,50.31534713939071
2022-02-06,18.97136039681945
2022-02-13,11.547784589368359
2022-02-27,47.84082187024035
2022-03-06,26.394936204270536
2022-03-13,51.965030652157616
2022-03-20,40.41724606278926
2022-03-27,23.095569178736717
2022-04-03,38.76756255002235
2022-04-10,69.28670753621016
2022-04-17,32.16882849895472
2022-04-24,13.197468102135268
2022-05-01,11.547784589368359
2022-05-08,30.519144986187808
2022-05-15,31.34398674257126
2022-05-22,36.293037280871985
2022-05-29,23.920410935120174
2022-06-12,40.41724606278926
2022-06-19,25.570094447887083
2022-06-26,23.920410935120174
2022-07-03,37.9427207936389
2022-07-10,49.49050538300725
2022-07-17,19.796202153202902
2022-07-31,57.7389229468418
2022-08-07,11.547784589368359
2022-08-14,47.84082187024035
2022-08-21,34.64335376810508
2022-08-28,51.140188895774166
2022-09-04,40.41724606278926
2022-09-11,77.5351251000447
2022-09-18,45.366296601089985
2022-09-25,33.81851201172162
2022-10-02,24.745252691503627
2022-10-09,34.64335376810508
2022-10-16,32.16882849895472
2022-10-30,39.592404306405804
2022-11-06,38.76756255002235
2022-11-13,14.847151614902177
2022-11-20,13.197468102135268
2022-12-04,39.592404306405804
2022-12-11,14.022309858518723
2022-12-18,39.592404306405804
2022-12-25,82.48417563834542
