,MVT_GT_San Diego CA
2017-01-08,28.0
2017-01-15,30.0
2017-01-22,32.0
2017-01-29,20.0
2017-02-05,33.0
2017-03-12,24.0
2017-03-19,19.0
2017-04-02,58.0
2017-04-16,74.0
2017-04-23,21.0
2017-04-30,17.0
2017-05-14,29.0
2017-05-21,55.0
2017-05-28,24.0
2017-06-11,21.0
2017-06-18,45.0
2017-06-25,46.0
2017-07-16,78.0
2017-07-23,39.0
2017-08-13,19.0
2017-08-20,25.0
2017-09-03,26.0
2017-09-17,26.0
2017-09-24,28.0
2017-10-01,24.0
2017-10-15,52.0
2017-10-29,43.0
2017-11-12,30.0
2017-11-19,39.0
2017-12-03,28.0
2017-12-10,28.0
2017-12-24,69.0
2018-01-07,22.232688553327733
2018-01-14,23.393434938817602
2018-01-21,41.48313795018587
2018-01-28,64.87657288900347
2018-02-04,50.608362648614936
2018-02-11,17.089703011368268
2018-02-18,23.893434938817602
2018-02-25,26.214927709797337
2018-03-04,38.16164517920613
2018-03-18,30.197166866266933
2018-03-25,18.250449396858134
2018-04-08,59.23358734704401
2018-04-15,37.00089879371627
2018-04-22,33.51865963724667
2018-05-06,22.232688553327733
2018-05-13,19.911195782348003
2018-05-20,33.01865963724667
2018-05-27,26.714927709797337
2018-06-17,44.96537710665547
2018-07-01,37.00089879371627
2018-07-08,93.91299336978054
2018-08-05,40.98313795018587
2018-08-26,23.893434938817602
2018-09-02,46.12612349214534
2018-09-09,39.322391564696005
2018-09-16,17.089703011368268
2018-09-23,26.714927709797337
2018-09-30,55.751348190574404
2018-10-21,31.357913251756802
2018-10-28,22.732688553327733
2018-11-04,19.911195782348003
2018-11-11,29.536420480777068
2018-11-25,38.16164517920613
2018-12-02,55.751348190574404
2018-12-09,17.089703011368268
2018-12-16,19.911195782348003
2018-12-23,23.393434938817602
2018-12-30,25.054181324307468
2019-01-06,25.054181324307468
2019-02-03,35.3401524082264
2019-02-10,43.3046307211656
2019-02-17,35.3401524082264
2019-02-24,33.01865963724667
2019-03-03,25.054181324307468
2019-03-17,52.92985541959467
2019-03-24,74.00179758743253
2019-04-07,23.893434938817602
2019-04-21,19.911195782348003
2019-04-28,18.750449396858134
2019-05-05,26.214927709797337
2019-05-26,23.393434938817602
2019-06-23,34.179406022736536
2019-06-30,26.214927709797337
2019-07-07,35.8401524082264
2019-07-14,46.12612349214534
2019-07-21,25.554181324307468
2019-07-28,47.786869877635205
2019-08-04,58.072840961554135
2019-08-11,37.00089879371627
2019-08-18,21.071942167837868
2019-08-25,30.197166866266933
2019-09-08,25.054181324307468
2019-09-15,44.96537710665547
2019-09-29,50.608362648614936
2019-10-06,34.179406022736536
2019-10-20,68.85881204547307
2019-10-27,19.911195782348003
2019-11-03,60.894333732533866
2019-11-10,17.589703011368268
2019-11-17,21.071942167837868
2019-12-01,22.732688553327733
2019-12-08,21.071942167837868
2019-12-15,59.23358734704401
2019-12-22,23.893434938817602
2020-01-05,30.197166866266933
2020-01-12,19.411195782348003
2020-01-26,40.98313795018587
2020-02-02,40.98313795018587
2020-02-09,50.108362648614936
2020-02-16,23.393434938817602
2020-03-08,42.643884335675736
2020-03-15,30.697166866266933
2020-03-22,15.928956625878401
2020-03-29,33.01865963724667
2020-04-05,31.857913251756802
2020-04-19,40.98313795018587
2020-04-26,13.607463854898668
2020-05-10,17.089703011368268
2020-05-17,18.250449396858134
2020-05-31,25.054181324307468
2020-06-07,34.179406022736536
2020-06-14,27.875674095287202
2020-06-21,74.50179758743253
2020-06-28,25.054181324307468
2020-07-05,46.12612349214534
2020-07-26,14.768210240388534
2020-08-16,44.96537710665547
2020-08-23,21.571942167837868
2020-08-30,29.036420480777068
2020-09-20,47.786869877635205
2020-09-27,46.12612349214534
2020-10-18,22.232688553327733
2020-10-25,40.98313795018587
2020-11-15,63.215826503513604
2020-12-06,30.197166866266933
2020-12-13,30.197166866266933
2020-12-20,22.232688553327733
2020-12-27,72.34105120194266
2021-01-03,33.01865963724667
2021-01-10,52.92985541959467
2021-01-17,51.2691090341048
2021-02-07,25.054181324307468
2021-02-14,34.679406022736536
2021-02-21,51.7691090341048
2021-03-07,38.66164517920613
2021-03-21,33.01865963724667
2021-03-28,40.98313795018587
2021-04-04,37.00089879371627
2021-04-11,46.12612349214534
2021-04-18,100.21672529722987
2021-04-25,31.857913251756802
2021-05-16,22.232688553327733
2021-05-23,18.250449396858134
2021-05-30,35.8401524082264
2021-06-13,40.98313795018587
2021-06-27,21.071942167837868
2021-07-11,66.03731927449334
2021-07-18,29.536420480777068
2021-08-15,30.697166866266933
2021-09-12,64.37657288900347
2021-09-26,71.6803048164528
2021-10-10,50.108362648614936
2021-10-31,87.6092614423312
2021-11-14,19.911195782348003
2021-12-12,42.143884335675736
2022-01-02,34.35881204547307
2022-01-09,23.786869877635205
2022-01-16,59.46717469408801
2022-01-23,71.36060963290561
2022-01-30,22.46537710665547
2022-02-13,42.28776867135147
2022-02-20,26.42985541959467
2022-03-06,37.001797587432534
2022-03-13,46.25224698429067
2022-03-20,27.751348190574404
2022-03-27,22.46537710665547
2022-04-03,13.214927709797335
2022-04-24,30.39433373253387
2022-05-01,17.179406022736536
2022-05-08,56.82418915212854
2022-05-15,18.500898793716267
2022-05-22,21.143884335675736
2022-05-29,29.072840961554135
2022-06-05,26.42985541959467
2022-06-12,25.108362648614936
2022-06-19,132.14927709797334
2022-07-10,26.42985541959467
2022-07-17,35.680304816452804
2022-07-24,34.35881204547307
2022-07-31,25.108362648614936
2022-08-07,17.179406022736536
2022-08-28,17.179406022736536
2022-09-11,18.500898793716267
2022-09-18,31.715826503513604
2022-09-25,46.25224698429067
2022-10-02,46.25224698429067
2022-10-09,15.857913251756802
2022-10-16,23.786869877635205
2022-10-30,23.786869877635205
2022-11-13,30.39433373253387
2022-12-11,51.53821806820961
2022-12-18,34.35881204547307
2022-12-25,27.751348190574404
