,MVT_GT_Ontario
2017-01-01,10.0
2017-01-08,25.0
2017-01-15,16.0
2017-01-29,20.0
2017-02-05,13.0
2017-02-12,7.0
2017-02-19,13.0
2017-02-26,14.0
2017-03-05,100.0
2017-03-12,18.0
2017-03-19,20.0
2017-03-26,18.0
2017-04-02,20.0
2017-04-09,19.0
2017-04-16,17.0
2017-04-30,25.0
2017-05-07,17.0
2017-05-21,21.0
2017-06-04,7.0
2017-06-11,29.0
2017-06-18,7.0
2017-07-02,21.0
2017-07-09,9.0
2017-07-16,12.0
2017-07-23,23.0
2017-08-06,21.0
2017-08-13,6.0
2017-08-20,8.0
2017-08-27,17.0
2017-09-03,7.0
2017-09-10,15.0
2017-09-17,13.0
2017-09-24,34.0
2017-10-01,14.0
2017-10-15,8.0
2017-10-22,16.0
2017-11-05,16.0
2017-11-12,8.0
2017-11-19,26.0
2017-11-26,7.0
2017-12-10,21.0
2017-12-17,10.0
2017-12-24,14.0
2017-12-31,23.0
2018-01-07,10.949545935160021
2018-01-21,10.949545935160021
2018-01-28,9.041288279300016
2018-02-04,14.766061246880026
2018-02-11,18.08257655860003
2018-02-18,12.857803591020023
2018-02-25,23.807349526180044
2018-03-04,7.935783175393348
2018-03-11,28.72936994180672
2018-03-18,6.027525519533345
2018-03-25,9.844040831253352
2018-04-01,10.949545935160021
2018-04-08,6.3302780714866795
2018-04-29,23.004596974226708
2018-05-06,12.05505103906669
2018-05-20,21.096339318366706
2018-05-27,21.096339318366706
2018-06-10,17.2798240066467
2018-06-17,23.004596974226708
2018-06-24,7.935783175393348
2018-07-08,5.7247729675800105
2018-07-15,31.24313270157339
2018-07-22,27.926617389853384
2018-07-29,12.857803591020023
2018-08-05,28.72936994180672
2018-08-12,26.321112285946718
2018-08-26,20.79358676641337
2018-09-02,6.027525519533345
2018-09-09,6.027525519533345
2018-09-16,53.142224571893436
2018-09-30,15.871566350786695
2018-10-07,22.201844422273375
2018-10-14,13.963308694926692
2018-10-21,21.899091870320042
2018-10-28,21.899091870320042
2018-11-04,19.688081662506704
2018-11-11,9.844040831253352
2018-11-18,15.06881379883336
2018-11-25,23.807349526180044
2018-12-02,37.770658221106736
2018-12-09,40.784420980873406
2018-12-16,6.3302780714866795
2018-12-23,12.857803591020023
2018-12-30,13.160556142973359
2019-01-06,15.371566350786695
2019-01-13,27.926617389853384
2019-02-03,21.096339318366706
2019-02-10,15.06881379883336
2019-02-17,15.871566350786695
2019-02-24,7.133030623440013
2019-03-03,18.08257655860003
2019-03-10,21.899091870320042
2019-03-17,14.766061246880026
2019-03-31,17.7798240066467
2019-04-07,5.2247729675800105
2019-04-14,18.08257655860003
2019-05-05,23.004596974226708
2019-05-12,13.963308694926692
2019-05-19,20.79358676641337
2019-05-26,6.8302780714866795
2019-06-02,8.738535727346683
2019-06-09,13.160556142973359
2019-06-16,10.146793383206685
2019-06-23,6.027525519533345
2019-06-30,35.86240056524673
2019-07-07,11.252298487113354
2019-07-14,10.949545935160021
2019-07-21,12.357803591020023
2019-07-28,30.940380149620054
2019-08-04,22.201844422273375
2019-08-11,20.79358676641337
2019-08-18,18.885329110553368
2019-08-25,32.04588525352673
2019-09-08,7.935783175393348
2019-09-15,7.935783175393348
2019-09-22,18.08257655860003
2019-09-29,4.922020415626676
2019-10-06,18.08257655860003
2019-10-13,10.949545935160021
2019-10-20,15.06881379883336
2019-10-27,22.701844422273375
2019-11-03,14.766061246880026
2019-11-10,19.188081662506704
2019-11-17,27.12386483790005
2019-11-24,19.990834214460037
2019-12-01,29.032122493760053
2019-12-08,25.715607182040046
2019-12-15,26.321112285946718
2019-12-22,11.252298487113354
2019-12-29,26.821112285946718
2020-01-05,16.67431890274003
2020-01-12,17.2798240066467
2020-01-19,14.266061246880026
2020-02-02,18.08257655860003
2020-02-09,14.266061246880026
2020-02-16,30.63762759766672
2020-02-23,20.29358676641337
2020-03-01,4.922020415626676
2020-03-08,21.096339318366706
2020-03-29,20.79358676641337
2020-04-05,12.857803591020023
2020-04-12,14.766061246880026
2020-04-19,20.29358676641337
2020-04-26,19.990834214460037
2020-05-03,16.67431890274003
2020-05-10,13.160556142973359
2020-05-17,5.2247729675800105
2020-05-24,20.79358676641337
2020-05-31,9.041288279300016
2020-06-07,7.633030623440013
2020-06-14,23.807349526180044
2020-06-21,10.146793383206685
2020-06-28,26.821112285946718
2020-07-05,19.990834214460037
2020-07-12,7.133030623440013
2020-07-19,15.871566350786695
2020-07-26,22.201844422273375
2020-08-02,15.06881379883336
2020-08-09,15.06881379883336
2020-08-16,10.646793383206685
2020-08-23,21.096339318366706
2020-08-30,8.738535727346683
2020-09-06,24.912854630086713
2020-09-13,15.871566350786695
2020-09-20,20.79358676641337
2020-09-27,21.096339318366706
2020-10-04,26.821112285946718
2020-10-11,27.12386483790005
2020-10-18,30.13762759766672
2020-10-25,10.949545935160021
