,MVT_GT_Omaha NE
2017-01-08,25.0
2017-01-15,16.0
2017-02-19,13.0
2017-03-12,10.0
2017-03-26,11.0
2017-04-02,23.0
2017-04-09,19.0
2017-04-23,28.0
2017-05-28,100.0
2017-07-30,13.0
2017-08-06,29.0
2017-08-20,32.0
2017-09-03,12.0
2017-09-10,22.0
2017-09-17,20.0
2017-09-24,25.0
2017-10-01,13.0
2017-10-08,68.0
2017-10-22,12.0
2017-10-29,22.0
2018-01-21,15.861685565038107
2018-01-28,24.264229481459445
2018-02-25,37.05357793348993
2018-04-01,12.789348452030485
2018-04-22,17.80508783284268
2018-05-06,14.232750719835058
2018-05-13,11.97488102942896
2018-05-20,15.861685565038107
2018-06-10,18.119555255444205
2018-06-17,21.691892368451825
2018-07-08,10.031478761624388
2018-07-15,21.191892368451825
2018-07-22,10.031478761624388
2018-08-05,10.031478761624388
2018-08-26,12.289348452030485
2018-10-21,10.845946184225912
2018-11-04,18.119555255444205
2018-11-11,12.289348452030485
2018-12-23,12.789348452030485
2019-01-13,20.062957523248777
2019-02-17,26.207631749264017
2019-03-17,14.732750719835058
2019-03-24,10.031478761624388
2019-04-28,32.03783855267774
2019-05-05,15.047218142436583
2019-05-12,41.7548498917006
2019-05-26,13.103815874632009
2019-06-02,22.00635979105335
2019-06-23,62.946742260152426
2019-09-08,11.160413606827436
2019-10-20,18.119555255444205
2019-11-03,25.07869690406097
2020-02-02,26.707631749264017
2020-02-16,20.062957523248777
2020-04-26,15.861685565038107
2020-05-24,24.264229481459445
2020-06-21,11.97488102942896
2020-06-28,44.0127195821067
2020-07-12,22.00635979105335
2020-08-02,24.764229481459445
2020-08-30,45.141654427309746
2020-10-04,24.764229481459445
2020-10-11,20.8774249458503
2020-11-29,15.047218142436583
2020-12-20,11.160413606827436
2021-01-10,10.031478761624388
2021-01-24,20.062957523248777
2021-01-31,22.820827213654873
2021-02-07,11.160413606827436
2021-02-21,33.98124082048231
2021-04-04,42.88378473690365
2021-04-11,16.176152987639632
2021-05-02,23.94976205885792
2021-05-09,13.918283297233534
2021-06-06,36.73911051088841
2021-06-13,27.83656659446707
2021-06-20,21.191892368451825
2021-07-04,13.918283297233534
2021-07-18,13.103815874632009
2021-08-01,18.93402267804573
2021-08-08,13.918283297233534
2021-08-22,20.062957523248777
2021-09-05,22.00635979105335
2021-09-12,18.119555255444205
2021-10-03,19.748490100647253
2021-12-05,14.732750719835058
2021-12-12,22.820827213654873
2021-12-26,25.07869690406097
2022-02-13,45.28330885461949
2022-02-20,15.094436284873165
2022-03-27,16.98124082048231
2022-06-05,22.012719582106698
2022-07-31,54.08839668746217
2022-08-14,25.15739380812194
2022-09-04,25.78632865332499
2022-09-11,19.496980201294505
2022-09-25,13.207631749264019
2022-11-06,10.062957523248777
2022-11-20,11.320827213654873
2022-12-11,15.094436284873165
2022-12-18,12.57869690406097
