,MVT_GT_Bakersfield CA
2017-01-08,82.0
2017-04-09,71.0
2017-06-25,31.0
2017-07-02,100.0
2017-07-09,59.0
2017-07-16,80.0
2017-07-23,71.0
2017-08-06,52.0
2017-08-20,35.0
2017-09-03,73.0
2017-09-17,36.0
2017-09-24,67.0
2017-10-22,29.0
2017-12-24,45.0
2018-02-11,23.25377113841693
2018-02-18,25.12442085237374
2018-03-04,50.24884170474748
2018-04-01,29.801045137265763
2018-04-29,34.91299427913619
2018-06-17,24.189095995395334
2018-06-24,22.818446281438526
2018-07-08,44.70156770589864
2018-07-15,41.895593134963434
2018-08-19,26.059745709352143
2018-09-30,35.8483191361146
2018-10-07,23.25377113841693
2018-10-14,26.995070566330547
2018-10-28,25.12442085237374
2018-11-25,26.059745709352143
2018-12-09,25.62442085237374
2019-01-27,54.925465989639505
2019-02-10,20.947796567481717
2019-03-10,44.70156770589864
2019-03-31,26.059745709352143
2019-06-23,26.995070566330547
2019-07-07,33.97766942215779
2019-07-21,32.10701970820098
2019-08-11,33.97766942215779
2019-08-18,24.189095995395334
2019-08-25,29.801045137265763
2019-10-13,24.689095995395334
2019-10-20,25.62442085237374
2019-11-03,40.96026827798502
2020-01-05,30.736369994244168
2020-02-09,22.318446281438526
2020-03-22,18.1418219965465
2020-04-26,45.63689256287705
2020-05-03,29.301045137265763
2020-06-07,42.83091799194183
2020-07-19,25.12442085237374
2020-08-23,27.93039542330895
2020-08-30,18.1418219965465
2020-09-13,87.03248569784049
2020-09-20,49.81351684776907
2020-10-11,42.83091799194183
2020-11-01,21.38312142446012
2020-11-29,24.189095995395334
2021-01-10,38.15429370704981
2021-01-17,41.895593134963434
2021-03-07,22.818446281438526
2021-03-14,22.818446281438526
2021-03-21,22.318446281438526
2021-05-02,40.96026827798502
2021-06-13,60.972739988488335
2021-07-04,25.12442085237374
2021-07-11,47.00754227683386
2021-07-18,33.04234456517938
2021-07-25,20.947796567481717
2021-08-22,36.783643993093
2021-08-29,39.089618564028214
2021-09-26,54.925465989639505
2021-11-07,85.66183598388366
2021-11-21,32.10701970820098
2021-11-28,55.8607908466179
2021-12-05,45.13689256287705
2021-12-26,21.88312142446012
2022-01-02,24.37819199079067
2022-01-30,51.36833312345176
2022-02-13,72.2639262584152
2022-02-27,22.636892562877048
2022-03-06,44.40313541179729
2022-03-13,26.119491418704285
2022-04-10,46.144434839710904
2022-05-08,26.119491418704285
2022-05-15,23.50754227683386
2022-06-19,60.07483026301986
2022-07-31,64.4280788328039
2022-08-07,26.990141132661098
2022-09-11,34.825988558272385
2022-10-09,25.248841704747477
2022-12-11,19.15429370704981
