,MVT_GT_Bakersfield CA
2017-01-01,35.0
2017-01-08,100.0
2017-02-12,65.0
2017-02-26,28.0
2017-03-05,28.0
2017-03-12,29.0
2017-03-26,47.0
2017-04-02,24.0
2017-04-09,46.0
2017-04-16,21.0
2017-05-07,97.0
2017-05-21,46.0
2017-07-09,33.0
2017-07-30,44.0
2017-09-10,27.0
2017-09-17,27.0
2017-10-01,37.0
2017-11-12,23.0
2017-12-03,25.0
2017-12-17,47.0
2018-01-07,23.692495493745795
2018-01-14,51.13354781321194
2018-03-25,50.68383644806787
2018-04-22,26.991340954322073
2018-05-06,26.041629589178005
2018-05-20,21.79307276345766
2018-05-27,51.13354781321194
2018-07-29,37.887877336050906
2018-09-09,29.840475049754282
2018-09-23,34.08903187547463
2018-11-11,21.79307276345766
2018-12-16,52.08325917835601
2018-12-23,42.63643416177125
2019-01-06,21.29307276345766
2019-02-17,19.39365003316952
2019-03-10,63.92950692522891
2019-03-24,22.742784128601727
2019-04-21,19.89365003316952
2019-05-05,21.79307276345766
2019-06-16,34.08903187547463
2019-06-23,50.68383644806787
2019-08-11,42.13643416177125
2019-08-18,28.890763684610214
2019-10-13,22.742784128601727
2019-10-20,21.79307276345766
2019-10-27,46.88499098749159
2019-12-01,54.932393273788215
2020-01-19,23.192495493745795
2020-03-01,17.044515937737316
2020-03-08,21.29307276345766
2020-03-29,23.192495493745795
2020-05-03,60.63066146465263
2020-06-21,21.79307276345766
2020-09-13,16.094804572593244
2020-10-18,22.742784128601727
2020-11-01,49.234125082923796
2020-11-22,45.43527962234752
2020-12-06,41.18672279662718
2021-01-31,29.840475049754282
2021-02-07,33.139320510330556
2021-02-14,72.42662057666959
2021-03-07,42.13643416177125
2021-03-21,17.994227302881384
2021-04-04,76.72546603724587
2021-06-13,23.192495493745795
2021-07-18,39.28730006633904
2021-09-26,26.991340954322073
2021-10-03,22.242784128601727
2021-10-10,50.18383644806787
2021-10-17,40.23701143148311
2021-11-07,52.08325917835601
2021-12-05,26.991340954322073
2021-12-12,56.83181600407636
2022-01-16,35.07748648123739
2022-04-03,22.485568257203457
2022-04-10,24.28441371777973
2022-05-01,16.189609145186488
2022-05-15,26.08325917835601
2022-07-17,22.485568257203457
2022-08-14,24.28441371777973
2022-08-21,19.787300066339043
2022-09-25,89.94227302881383
2022-12-11,18.887877336050902
