,MVT_GT_Dallas-Ft. Worth TX
2017-01-08,47.0
2017-01-22,63.0
2017-01-29,23.0
2017-02-05,23.0
2017-02-12,23.0
2017-02-26,31.0
2017-03-05,50.0
2017-03-12,52.0
2017-03-26,37.0
2017-04-02,23.0
2017-04-09,45.0
2017-04-16,30.0
2017-04-23,43.0
2017-04-30,29.0
2017-05-07,29.0
2017-05-14,64.0
2017-06-04,40.0
2017-06-11,21.0
2017-06-18,27.0
2017-06-25,38.0
2017-07-09,27.0
2017-07-16,47.0
2017-07-23,55.0
2017-07-30,64.0
2017-08-06,51.0
2017-08-13,13.0
2017-08-27,67.0
2017-09-03,22.0
2017-09-10,22.0
2017-09-17,21.0
2017-09-24,41.0
2017-10-01,59.0
2017-10-15,59.0
2017-10-22,41.0
2017-10-29,22.0
2017-11-05,19.0
2017-11-12,34.0
2017-11-19,19.0
2017-11-26,21.0
2017-12-03,24.0
2017-12-10,42.0
2017-12-17,81.0
2017-12-24,35.0
2018-01-07,39.10047414954586
2018-01-14,28.303048703722652
2018-01-21,34.981503971216576
2018-01-28,52.98712722911603
2018-02-04,15.946138168734809
2018-02-11,29.332791248304975
2018-02-25,21.59485089164641
2018-03-11,86.93888865575028
2018-03-18,32.92201888205194
2018-03-25,27.273306159140333
2018-04-01,25.213821069975694
2018-04-08,32.92201888205194
2018-04-22,31.892276337469617
2018-04-29,18.50562325789945
2018-05-06,70.99275048701547
2018-05-13,50.92764213995139
2018-05-20,72.5224930315978
2018-05-27,29.832791248304975
2018-06-10,69.96300794243315
2018-06-17,16.975880713317128
2018-06-24,41.1599592387105
2018-07-01,43.71944432787514
2018-07-08,13.886653079570166
2018-07-15,24.18407852539337
2018-07-22,34.981503971216576
2018-08-12,48.86815705078674
2018-08-19,60.69532504119227
2018-08-26,27.773306159140333
2018-09-02,56.076354862862985
2018-09-09,28.803048703722652
2018-09-16,33.451761426634256
2018-09-23,16.475880713317128
2018-09-30,70.99275048701547
2018-10-07,45.27892941703978
2018-10-14,18.00562325789945
2018-10-21,57.106097407445304
2018-10-28,14.916395624152488
2018-11-04,39.10047414954586
2018-11-11,67.90352285326851
2018-11-18,16.975880713317128
2018-11-25,37.04098906038122
2018-12-02,36.0112465157989
2018-12-09,25.713821069975694
2018-12-16,38.57073160496354
2018-12-23,38.07073160496354
2018-12-30,41.1599592387105
2019-01-06,40.13021669412818
2019-01-13,21.09485089164641
2019-01-20,51.95738468453371
2019-01-27,34.981503971216576
2019-02-03,96.20657155699116
2019-02-10,31.892276337469617
2019-02-24,19.03536580248177
2019-03-03,55.546612318280665
2019-03-10,29.832791248304975
2019-03-17,36.0112465157989
2019-03-24,46.8086719616221
2019-03-31,24.18407852539337
2019-04-07,27.773306159140333
2019-04-21,43.71944432787514
2019-04-28,32.92201888205194
2019-05-05,36.0112465157989
2019-05-12,52.98712722911603
2019-05-19,70.99275048701547
2019-05-26,31.892276337469617
2019-06-02,41.1599592387105
2019-06-09,68.93326539785083
2019-07-07,45.77892941703978
2019-07-14,23.15433598081105
2019-07-21,16.975880713317128
2019-07-28,48.36815705078674
2019-08-04,36.0112465157989
2019-08-11,81.29017593283868
2019-08-18,28.303048703722652
2019-08-25,39.10047414954586
2019-09-01,21.59485089164641
2019-09-08,13.886653079570166
2019-09-29,38.07073160496354
2019-10-06,39.10047414954586
2019-10-13,31.892276337469617
2019-10-20,38.57073160496354
2019-10-27,19.03536580248177
2019-11-03,64.81429521952155
2019-11-17,19.03536580248177
2019-11-24,20.06510834706409
2019-12-01,52.98712722911603
2019-12-15,32.92201888205194
2019-12-22,23.15433598081105
2020-01-05,37.04098906038122
2020-01-12,39.10047414954586
2020-01-19,13.386653079570166
2020-01-26,60.69532504119227
2020-02-02,33.951761426634256
2020-02-09,63.784552674939235
2020-02-16,51.95738468453371
2020-02-23,21.09485089164641
2020-03-01,23.15433598081105
2020-03-08,26.243563614558013
2020-03-15,19.03536580248177
2020-03-22,18.00562325789945
2020-03-29,38.07073160496354
2020-04-05,24.18407852539337
2020-04-12,28.803048703722652
2020-04-19,28.303048703722652
2020-04-26,22.12459343622873
2020-05-03,16.975880713317128
2020-05-10,34.981503971216576
2020-05-17,21.09485089164641
2020-05-24,50.92764213995139
2020-05-31,24.68407852539337
2020-06-07,44.74918687245746
2020-06-14,51.95738468453371
2020-06-28,62.75481013035691
2020-07-05,19.03536580248177
2020-07-19,28.303048703722652
2020-08-09,20.06510834706409
2020-08-16,23.15433598081105
2020-08-23,18.00562325789945
2020-08-30,45.77892941703978
2020-09-06,32.92201888205194
2020-09-13,58.635839952027624
2020-09-20,20.06510834706409
2020-09-27,57.106097407445304
2020-10-04,49.89789959536907
2020-10-18,54.016869773698346
2020-10-25,75.11172066534476
2020-11-01,47.83841450620442
2020-11-08,38.07073160496354
2020-11-15,56.076354862862985
2020-11-22,55.046612318280665
2020-11-29,15.946138168734809
2020-12-06,18.00562325789945
2020-12-20,30.862533792887294
2020-12-27,45.27892941703978
2021-01-03,48.86815705078674
2021-01-10,65.34403776410387
2021-01-17,54.016869773698346
2021-01-24,59.16558249660995
2021-01-31,22.62459343622873
2021-02-07,12.856910534987847
2021-02-14,68.43326539785083
2021-02-21,36.5112465157989
2021-02-28,24.18407852539337
2021-03-07,32.92201888205194
2021-03-14,28.803048703722652
2021-03-21,50.92764213995139
2021-03-28,99.79579919073814
2021-04-11,51.95738468453371
2021-04-18,41.1599592387105
2021-05-23,66.3737803086862
2021-05-30,28.803048703722652
2021-06-06,58.135839952027624
2021-06-13,55.046612318280665
2021-06-20,36.0112465157989
2021-06-27,45.77892941703978
2021-07-04,32.92201888205194
2021-07-11,28.303048703722652
2021-07-18,54.016869773698346
2021-07-25,54.016869773698346
2021-08-08,61.22506758577459
2021-08-15,50.92764213995139
2021-08-22,52.98712722911603
2021-08-29,43.71944432787514
2021-09-05,62.25481013035691
2021-09-12,40.13021669412818
2021-09-19,32.42201888205194
2021-09-26,50.42764213995139
2021-10-10,40.13021669412818
2021-10-17,57.106097407445304
2021-10-24,27.273306159140333
2021-10-31,46.8086719616221
2021-11-07,45.77892941703978
2021-11-14,33.951761426634256
2021-11-21,18.00562325789945
2021-11-28,48.86815705078674
2021-12-05,23.15433598081105
2021-12-12,50.92764213995139
2021-12-19,36.0112465157989
2021-12-26,61.72506758577459
