,MVT_GT_Las Vegas NV
2017-01-08,16.0
2017-01-15,19.0
2017-01-22,45.0
2017-01-29,28.0
2017-02-12,52.0
2017-03-26,44.0
2017-04-09,43.0
2017-05-07,100.0
2017-05-14,33.0
2017-06-04,28.0
2017-06-18,48.0
2017-06-25,42.0
2017-08-06,17.0
2017-08-20,16.0
2017-08-27,21.0
2017-09-03,19.0
2017-09-17,33.0
2017-10-15,30.0
2017-10-22,34.0
2017-11-12,24.0
2017-12-03,56.0
2017-12-10,26.0
2017-12-17,20.0
2017-12-24,21.0
2018-01-21,27.9325491828657
2018-02-04,74.15346448764186
2018-02-25,36.189716988741324
2018-03-11,40.12479326413934
2018-03-18,65.89629668176623
2018-04-01,20.949411887149274
2018-05-06,37.96374749890053
2018-05-27,27.045533927786096
2018-06-03,31.86762545826371
2018-06-10,47.10793055985577
2018-07-08,54.09106785557219
2018-07-15,20.06239663206967
2018-07-22,39.23777800905974
2018-08-05,30.980610203184106
2018-08-12,23.99747290746768
2018-08-19,50.155991580174174
2018-09-02,77.20152550796027
2018-09-09,20.949411887149274
2018-11-04,29.706579693024903
2018-11-25,20.949411887149274
2018-12-02,21.336427142228878
2018-12-09,77.20152550796027
2019-01-13,17.01433561175126
2019-02-10,47.10793055985577
2019-02-17,16.127320356671657
2019-04-28,42.78583902937815
2019-06-02,38.850762753980135
2019-06-09,55.8650983657314
2019-06-23,31.86762545826371
2019-07-14,46.22091530477616
2019-08-11,40.12479326413934
2019-08-18,28.319564437945303
2019-08-25,44.946884794616956
2019-09-01,28.819564437945303
2019-09-15,23.11045765238808
2019-10-27,20.06239663206967
2019-11-17,15.240305101592053
2019-12-08,18.788366121910464
2019-12-29,20.949411887149274
2020-01-05,32.75464071334331
2020-01-19,31.86762545826371
2020-02-09,53.20405260049259
2020-02-16,16.127320356671657
2020-03-01,33.14165596842292
2020-03-15,47.10793055985577
2020-03-22,17.01433561175126
2020-04-12,22.223442397308478
2020-05-31,57.139128875890606
2020-06-21,20.06239663206967
2020-07-26,17.90135086683086
2020-08-16,41.89882377429855
2020-08-30,14.853289846512451
2020-09-06,29.206579693024903
2020-09-27,26.158518672706492
2020-10-11,17.01433561175126
2020-10-18,27.045533927786096
2020-11-01,14.853289846512451
2020-11-08,42.28583902937815
2020-11-15,33.14165596842292
2020-12-06,36.689716988741324
2020-12-27,46.22091530477616
2021-01-03,30.093594948104506
2021-01-10,17.90135086683086
2021-01-17,27.9325491828657
2021-02-21,36.189716988741324
2021-02-28,32.75464071334331
2021-03-21,31.86762545826371
2021-03-28,15.740305101592053
2021-04-18,50.155991580174174
2021-05-30,67.55734244700504
2021-06-06,35.80270173366172
2021-06-13,14.853289846512451
2021-06-20,17.90135086683086
2021-06-27,37.07673224382093
2021-07-11,17.90135086683086
2021-07-25,30.980610203184106
2021-08-01,17.01433561175126
2021-08-22,23.11045765238808
2021-09-05,23.99747290746768
2021-09-26,41.89882377429855
2021-10-17,25.77150341762689
2021-10-24,28.819564437945303
2021-10-31,45.33390004969656
2021-11-07,40.12479326413934
2021-12-05,18.788366121910464
2021-12-19,37.96374749890053
2022-01-16,47.21586111971153
2022-01-30,18.57673224382093
2022-02-06,29.413159386049806
2022-02-13,49.53795265018915
2022-02-27,40.249586528278684
2022-03-06,53.408105200985176
2022-03-13,49.53795265018915
2022-03-27,40.249586528278684
2022-04-03,19.350762753980135
2022-04-10,30.187189896209013
2022-04-17,13.932549182865698
2022-05-08,12.384488162547287
2022-05-15,23.994945814935367
2022-05-22,16.254640713343314
2022-05-29,37.15346448764186
2022-06-12,22.446884794616956
2022-06-19,41.79764754859709
2022-06-26,29.413159386049806
2022-07-10,44.89376958923391
2022-07-17,35.60540346732345
2022-08-07,25.54300683525378
2022-08-14,28.639128875890602
2022-08-21,29.413159386049806
2022-08-28,32.50928142668663
2022-09-04,13.932549182865698
2022-10-02,35.60540346732345
2022-10-09,61.92244081273643
2022-10-16,28.639128875890602
2022-10-30,41.79764754859709
2022-11-06,39.47555601811948
2022-11-13,19.350762753980135
2022-11-20,41.79764754859709
2022-11-27,54.18213571114438
2022-12-04,13.932549182865698
2022-12-11,34.05734244700504
