,MVT_GT_Wichita-Hutchinson KS
2017-02-19,19.0
2017-03-26,26.0
2017-04-02,42.0
2017-04-16,100.0
2017-04-23,13.0
2017-08-06,15.0
2017-08-27,26.0
2017-09-03,16.0
2017-10-01,12.0
2017-11-05,17.0
2017-12-17,36.0
2017-12-31,17.0
2018-01-21,23.21895852680607
2018-02-25,10.15634175179467
2018-03-25,13.296995945547522
2018-04-01,46.93791705361214
2018-04-22,30.734646084847892
2018-05-06,15.234512627692007
2018-05-13,13.0626167750114
2018-05-20,13.796995945547522
2018-07-15,24.922096038414438
2018-08-12,13.0626167750114
2018-09-02,31.937783596456256
2018-09-30,34.10967944913686
2018-12-09,12.093858433939157
2019-02-24,13.0626167750114
2019-03-24,22.750200185733828
2019-03-31,10.15634175179467
2019-04-07,17.906408480372612
2019-04-28,28.062750232167286
2019-06-09,15.000133457155886
2019-07-07,19.8439251625171
2019-07-28,31.203404425920134
2019-09-15,10.15634175179467
2019-09-22,9.92196258125855
2019-10-06,9.187583410722429
2019-12-08,9.92196258125855
2020-01-26,13.0626167750114
2020-05-03,8.953204240186306
2020-05-31,18.140787650908734
2020-06-07,11.859479263403035
2020-06-14,16.937650139300374
2020-06-21,13.796995945547522
2020-08-02,11.125100092866914
2020-08-23,11.859479263403035
2020-09-20,9.92196258125855
2020-09-27,13.0626167750114
2020-10-11,14.765754286619764
2020-10-25,18.875166821444857
2020-11-15,20.81268350358934
2020-12-06,10.15634175179467
2020-12-27,20.81268350358934
2021-03-07,22.750200185733828
2021-05-30,11.859479263403035
2021-06-06,37.750333642889714
2021-06-13,17.906408480372612
2021-08-08,18.875166821444857
2021-08-29,20.07830433305322
2021-09-19,13.0626167750114
2021-10-10,35.812816960745224
2021-10-17,11.125100092866914
2021-11-28,26.1252335500228
2022-01-16,23.437917053612143
2022-01-23,26.719225441117842
2022-02-27,15.937783596456256
2022-03-06,14.531508573239527
2022-05-22,16.406541937528498
2022-06-05,14.531508573239527
2022-07-03,28.594258805406813
2022-07-17,10.781441844661586
2022-10-30,28.12550046433457
2022-12-11,11.250200185733828
2022-12-25,13.1252335500228
