,MVT_GT_Austin TX
2017-01-01,52.0
2017-01-08,21.0
2017-01-29,90.0
2017-02-12,32.0
2017-03-05,42.0
2017-04-23,53.0
2017-05-07,27.0
2017-05-14,33.0
2017-05-21,38.0
2017-05-28,26.0
2017-06-04,66.0
2017-06-11,41.0
2017-06-25,100.0
2017-07-23,50.0
2017-07-30,33.0
2017-08-20,25.0
2017-08-27,22.0
2017-09-24,43.0
2017-10-08,46.0
2017-10-29,63.0
2017-11-12,55.0
2017-11-19,44.0
2017-11-26,28.0
2018-02-11,19.147167089947857
2018-02-25,62.03871150678875
2018-04-15,57.02205922245453
2018-04-22,22.824935279504004
2018-05-13,28.261029611227265
2018-05-27,31.019355753394375
2018-06-17,20.06660913733689
2018-06-24,20.56660913733689
2018-07-08,35.616565990339566
2018-07-15,36.0360080377286
2018-08-05,52.0054069381203
2018-08-12,20.98605118472593
2018-08-19,19.647167089947857
2018-08-26,39.21377622728475
2018-09-02,26.92214551644919
2018-09-09,25.083261421671118
2018-10-28,46.06931260639705
2018-11-04,23.24437732689304
2018-11-11,20.06660913733689
2018-12-16,33.777681895561486
2018-12-23,36.0360080377286
2019-01-06,33.277681895561486
2019-01-27,31.938797800783412
2019-02-10,55.18317512767645
2019-02-17,30.09991370600534
2019-02-24,21.905493232114967
2019-03-17,41.05266032206282
2019-03-31,35.116565990339566
2019-04-14,31.938797800783412
2019-04-21,62.03871150678875
2019-04-28,35.616565990339566
2019-05-05,63.377595601566824
2019-06-09,23.24437732689304
2019-06-30,38.29433417989571
2019-08-04,48.827638748564155
2019-08-11,42.3915444168409
2019-09-29,83.94420473890372
2019-11-03,24.663819374282077
2019-11-10,19.147167089947857
2019-12-08,67.05536379112297
2020-01-12,21.905493232114967
2020-01-19,36.95545008511763
2020-01-26,18.227725042558816
2020-02-23,19.147167089947857
2020-04-12,25.083261421671118
2020-05-03,22.324935279504004
2020-05-17,51.08596489073127
2020-06-07,29.6804716586163
2020-06-28,24.163819374282077
2020-07-12,22.324935279504004
2020-08-02,46.06931260639705
2020-08-09,21.905493232114967
2020-09-20,16.888840947780743
2020-10-11,51.08596489073127
2020-10-25,75.24978426501335
2020-11-01,23.74437732689304
2020-11-29,34.697123942950526
2021-01-03,24.163819374282077
2021-01-31,33.777681895561486
2021-02-14,26.92214551644919
2021-03-14,32.858239848172445
2021-03-21,36.95545008511763
2021-04-04,29.6804716586163
2021-04-25,22.824935279504004
2021-05-16,23.74437732689304
2021-05-23,52.0054069381203
2021-05-30,22.324935279504004
2021-06-13,21.905493232114967
2021-06-27,52.0054069381203
2021-07-04,51.08596489073127
2021-08-08,62.958153554177784
2021-08-29,56.10261717506549
2021-09-19,40.13321827467378
2021-10-03,49.747080795953195
2021-10-10,46.56931260639705
2021-10-31,22.824935279504004
2021-11-14,62.958153554177784
2021-11-28,20.06660913733689
2021-12-12,20.06660913733689
2021-12-19,49.247080795953195
2021-12-26,42.3915444168409
2022-01-02,22.649870559008008
2022-01-30,23.48875465378608
2022-02-06,26.84429103289838
2022-02-13,41.944204738903714
2022-02-27,55.366350255352906
2022-03-06,25.166522843342232
2022-03-20,62.916307108355575
2022-04-03,16.777681895561486
2022-04-10,31.877595601566824
2022-05-22,31.03871150678875
2022-06-05,19.29433417989571
2022-06-19,42.783088833681795
2022-06-26,19.29433417989571
2022-07-03,77.17733671958284
2022-07-17,41.944204738903714
2022-07-24,35.233131980679126
2022-07-31,21.810986464229934
2022-08-21,36.0720160754572
2022-09-11,16.777681895561486
2022-09-18,40.26643654934757
2022-09-25,30.199827412010677
2022-10-02,51.17192978146254
2022-10-30,25.166522843342232
2022-11-06,26.84429103289838
2022-11-13,31.877595601566824
2022-11-20,46.97750930757216
2022-11-27,26.005406938120306
2022-12-11,44.46085702323794
2022-12-18,22.649870559008008
