,MVT_GT_Detroit MI
2017-01-08,22.0
2017-01-15,48.0
2017-01-22,49.0
2017-01-29,53.0
2017-02-05,53.0
2017-02-12,62.0
2017-02-19,63.0
2017-03-05,47.0
2017-03-12,29.0
2017-03-26,22.0
2017-04-02,46.0
2017-04-09,32.0
2017-04-23,62.0
2017-05-14,25.0
2017-06-11,17.0
2017-06-18,23.0
2017-07-02,57.0
2017-07-16,41.0
2017-07-23,24.0
2017-07-30,44.0
2017-08-06,40.0
2017-08-13,38.0
2017-08-20,25.0
2017-08-27,48.0
2017-09-17,24.0
2017-10-08,47.0
2017-11-05,40.0
2017-11-26,35.0
2017-12-03,31.0
2017-12-17,37.0
2017-12-31,60.0
2018-01-07,24.845842493559324
2018-01-14,23.331432389661018
2018-01-28,29.91789301305085
2018-02-04,33.97553342864407
2018-02-25,21.302612181864408
2018-03-25,34.98994353254237
2018-04-08,73.02311737677965
2018-04-22,83.6672184157627
2018-04-29,27.889072805254237
2018-05-13,20.7882020779661
2018-05-20,24.845842493559324
2018-05-27,36.00435363644068
2018-06-10,25.860252597457627
2018-06-24,51.220505194915255
2018-07-01,43.105224363728816
2018-07-29,48.177274883220335
2018-08-12,20.7882020779661
2018-09-09,56.79255571440678
2018-09-16,22.81702228576271
2018-09-30,29.91789301305085
2018-10-07,26.87466270135593
2018-12-30,20.2882020779661
2019-01-20,48.677274883220335
2019-02-03,31.946713220847457
2019-02-24,30.932303116949154
2019-03-03,50.70609509101695
2019-03-10,19.273791974067798
2019-03-31,26.87466270135593
2019-04-21,28.903482909152544
2019-04-28,42.59081425983051
2019-05-05,26.87466270135593
2019-05-12,39.047583948135596
2019-05-19,68.96547696118644
2019-05-26,40.561994052033896
2019-06-09,40.061994052033896
2019-06-16,47.162864779322035
2019-06-30,48.677274883220335
2019-07-21,24.845842493559324
2019-07-28,21.302612181864408
2019-08-04,34.98994353254237
2019-08-11,73.02311737677965
2019-08-18,44.11963446762712
2019-08-25,52.23491529881356
2019-09-01,24.845842493559324
2019-09-15,17.744971766271185
2019-09-29,38.03317384423729
2019-10-20,50.20609509101695
2019-10-27,36.00435363644068
2019-11-17,45.63404457152542
2019-12-01,21.802612181864408
2019-12-08,16.23056166237288
2019-12-29,23.331432389661018
2020-01-05,41.0764041559322
2020-01-12,57.30696581830509
2020-01-19,32.96112332474576
2020-02-09,33.97553342864407
2020-02-23,56.79255571440678
2020-03-15,19.273791974067798
2020-03-29,31.946713220847457
2020-04-19,24.845842493559324
2020-05-03,31.946713220847457
2020-05-10,34.98994353254237
2020-05-24,27.389072805254237
2020-05-31,33.97553342864407
2020-06-07,32.96112332474576
2020-06-28,30.932303116949154
2020-07-05,15.216151558474577
2020-07-19,39.047583948135596
2020-07-26,21.302612181864408
2020-08-02,64.40783654559323
2020-08-16,24.845842493559324
2020-08-30,17.244971766271185
2020-09-06,28.403482909152544
2020-09-20,31.946713220847457
2020-10-04,23.831432389661018
2020-10-11,59.3357860261017
2020-10-25,40.061994052033896
2020-11-08,30.432303116949154
2020-11-22,84.68162851966102
2020-11-29,17.244971766271185
2020-12-06,24.845842493559324
2020-12-13,18.75938187016949
2020-12-27,18.75938187016949
2021-01-10,31.946713220847457
2021-01-24,39.547583948135596
2021-02-28,99.8977800781356
2021-04-04,18.75938187016949
2021-04-11,18.25938187016949
2021-04-18,63.89342644169491
2021-04-25,46.14845467542373
2021-05-02,75.05193758457628
2021-05-09,40.061994052033896
2021-05-23,43.105224363728816
2021-06-06,19.773791974067798
2021-06-13,45.63404457152542
2021-06-20,25.860252597457627
2021-06-27,19.273791974067798
2021-07-04,26.87466270135593
2021-07-11,37.01876374033898
2021-07-18,34.98994353254237
2021-08-01,43.605224363728816
2021-08-08,28.403482909152544
2021-08-15,20.2882020779661
2021-08-22,74.03752748067797
2021-08-29,19.773791974067798
2021-09-05,19.273791974067798
2021-09-12,22.81702228576271
2021-09-19,32.96112332474576
2021-10-03,49.19168498711865
2021-10-10,37.01876374033898
2021-10-17,31.946713220847457
2021-10-31,29.91789301305085
2021-11-14,73.02311737677965
2021-11-28,24.845842493559324
2021-12-05,49.69168498711865
2021-12-26,42.09081425983051
2022-01-02,50.4121901820339
2022-01-09,25.720505194915255
2022-01-16,61.729212467796614
2022-01-23,37.037527480677966
2022-01-30,27.778145610508474
2022-02-06,45.26808914305085
2022-02-20,36.00870727288136
2022-03-06,20.576404155932202
2022-03-13,25.720505194915255
2022-03-20,30.864606233898307
2022-03-27,45.26808914305085
2022-04-10,62.75803267559322
2022-05-01,17.489943532542373
2022-05-08,44.23926893525424
2022-05-15,39.095167896271185
2022-05-22,16.461123324745763
2022-05-29,27.778145610508474
2022-06-05,33.95106685728814
2022-06-12,88.47853787050848
2022-06-19,50.4121901820339
2022-07-03,20.576404155932202
2022-07-10,19.547583948135593
2022-07-24,24.691684987118645
2022-08-07,62.75803267559322
2022-08-14,41.152808311864405
2022-08-21,33.95106685728814
2022-08-28,102.88202077966102
2022-09-11,96.70909953288135
2022-10-02,60.70039226
2022-10-09,52.46983059762712
2022-10-16,25.720505194915255
2022-10-23,25.720505194915255
2022-11-06,21.605224363728816
2022-11-13,44.23926893525424
2022-11-27,21.605224363728816
2022-12-04,30.864606233898307
2022-12-11,56.58511142881356
2022-12-18,39.095167896271185
2022-12-25,39.095167896271185
