,MVT_GT_Nashville TN
2017-01-01,38.0
2017-01-08,100.0
2017-01-15,24.0
2017-02-05,46.0
2017-02-12,70.0
2017-02-26,43.0
2017-03-12,63.0
2017-03-26,63.0
2017-04-02,25.0
2017-04-23,35.0
2017-05-28,64.0
2017-06-11,33.0
2017-07-16,32.0
2017-08-13,72.0
2017-09-24,23.0
2017-10-01,34.0
2017-10-15,42.0
2017-10-22,28.0
2017-11-05,29.0
2017-11-12,46.0
2017-11-26,37.0
2017-12-10,62.0
2017-12-17,55.0
2017-12-24,69.0
2018-01-07,33.12689122964043
2018-01-28,51.81543638286277
2018-02-11,38.75218984484681
2018-02-25,49.002787075259576
2018-03-11,37.81464007564575
2018-03-18,23.813843768428725
2018-04-08,28.001592614434045
2018-04-15,56.94073499806915
2018-04-22,49.940336844460646
2018-05-27,39.18973961404788
2018-06-17,37.31464007564575
2018-06-24,31.251791691238303
2018-07-08,75.1292801512915
2018-08-05,49.002787075259576
2018-08-12,40.127289383248936
2018-08-26,35.939540537243616
2018-09-16,24.751393537629788
2018-09-30,19.126094922423405
2018-10-07,22.876293999227663
2018-10-14,29.876692152836174
2018-11-04,25.688943306830854
2018-12-09,71.87908107448723
2018-12-16,47.12768753685745
2019-01-06,48.06523730605852
2019-01-13,20.063644691624468
2019-02-03,84.00477784330214
2019-02-10,28.001592614434045
2019-02-17,79.81702899729682
2019-03-31,32.189341460439366
2019-04-07,45.752587998455326
2019-04-14,29.876692152836174
2019-05-05,25.188943306830854
2019-06-09,51.31543638286277
2019-06-16,24.751393537629788
2019-07-21,55.06563545966703
2019-09-15,39.18973961404788
2019-09-22,51.81543638286277
2019-10-06,43.8774884600532
2019-10-20,43.8774884600532
2019-10-27,24.251393537629788
2019-11-03,82.12967830490001
2019-11-17,31.751791691238303
2019-12-01,48.06523730605852
2019-12-08,22.876293999227663
2019-12-29,17.75099538402128
2020-01-12,39.18973961404788
2020-01-26,40.127289383248936
2020-02-23,29.876692152836174
2020-03-15,21.9387442300266
2020-03-29,40.127289383248936
2020-04-05,36.877090306444686
2020-04-12,60.19093407487341
2020-05-03,28.001592614434045
2020-05-10,16.813445614820214
2020-05-31,22.876293999227663
2020-06-21,38.25218984484681
2020-07-05,26.126493076031917
2020-07-26,20.063644691624468
2020-08-02,56.00318522886809
2020-08-09,32.689341460439366
2020-08-23,28.001592614434045
2020-08-30,49.940336844460646
2020-10-25,22.876293999227663
2020-11-01,19.126094922423405
2020-11-08,24.751393537629788
2020-11-22,79.81702899729682
2020-11-29,35.939540537243616
2021-01-10,31.251791691238303
2021-01-24,28.939142383635108
2021-01-31,48.06523730605852
2021-02-07,35.939540537243616
2021-02-21,44.315038229254256
2021-02-28,25.188943306830854
2021-03-14,21.001194460825534
2021-04-04,35.00199076804256
2021-04-11,48.06523730605852
2021-05-09,32.689341460439366
2021-05-16,20.063644691624468
2021-05-30,25.188943306830854
2021-06-20,35.939540537243616
2021-06-27,24.251393537629788
2021-07-11,23.313843768428725
2021-07-18,21.001194460825534
2021-08-15,25.188943306830854
2021-08-22,37.81464007564575
2021-09-19,47.12768753685745
2021-10-10,45.752587998455326
2021-10-17,44.315038229254256
2021-10-24,28.001592614434045
2021-11-14,35.00199076804256
2021-11-21,47.12768753685745
2021-12-19,59.25338430567235
2022-01-16,87.50995384021279
2022-01-23,45.50517599691065
2022-01-30,26.252986152063833
2022-02-06,25.37788661366171
2022-02-27,25.37788661366171
2022-03-06,86.63485430181066
2022-04-10,18.377090306444686
2022-04-24,18.377090306444686
2022-05-01,29.75338430567235
2022-05-22,37.629280151291496
2022-06-05,31.503583382476602
2022-06-26,51.63087276572554
2022-07-03,24.50278707525958
2022-07-17,41.12967830490001
2022-07-31,55.13127091933406
2022-08-14,29.75338430567235
2022-08-21,53.3810718425298
2022-08-28,35.87908107448724
2022-09-04,18.377090306444686
2022-09-11,74.38346076418087
2022-09-25,76.13365984098512
2022-10-09,84.00955568660427
2022-10-16,44.63007645850852
2022-10-30,87.50995384021279
2022-11-06,59.5067686113447
2022-11-13,21.877488460053197
2022-11-20,35.87908107448724
2022-11-27,29.75338430567235
2022-12-11,28.87828476727022
