,MVT_GT_Denver CO
2017-01-01,23.0
2017-01-08,30.0
2017-01-22,21.0
2017-01-29,41.0
2017-02-12,30.0
2017-02-19,19.0
2017-02-26,16.0
2017-03-05,17.0
2017-04-02,16.0
2017-04-16,23.0
2017-05-07,45.0
2017-05-28,85.0
2017-06-04,19.0
2017-06-11,36.0
2017-06-18,23.0
2017-06-25,70.0
2017-07-02,22.0
2017-08-20,21.0
2017-08-27,24.0
2017-09-17,22.0
2017-09-24,24.0
2017-10-22,49.0
2017-10-29,58.0
2017-11-05,41.0
2017-11-12,16.0
2017-12-10,72.0
2017-12-24,60.0
2018-01-07,32.79445986570745
2018-01-14,38.31195243343106
2018-01-21,27.880465811528573
2018-01-28,58.46792865014658
2018-02-04,14.741982162536646
2018-02-18,20.259474730260248
2018-03-04,28.98396432507329
2018-03-11,18.05247770317081
2018-03-25,63.98542121787018
2018-04-08,47.036442028244096
2018-04-22,20.759474730260248
2018-05-20,30.087462838618013
2018-05-27,30.087462838618013
2018-06-17,20.759474730260248
2018-07-01,27.880465811528573
2018-07-29,19.15597621671553
2018-08-05,37.20845391988634
2018-08-12,22.966471757349687
2018-08-19,59.071427163691304
2018-08-26,44.82944500115466
2018-09-02,21.86297324380497
2018-09-16,20.759474730260248
2018-09-23,48.13994054178882
2018-09-30,74.41690783977268
2018-10-07,20.259474730260248
2018-10-14,21.86297324380497
2018-10-21,52.45043608242298
2018-11-04,25.67346878443913
2018-11-25,35.001456892796895
2018-12-02,21.86297324380497
2018-12-09,18.05247770317081
2018-12-23,30.087462838618013
2018-12-30,39.91545094697578
2019-01-06,37.20845391988634
2019-01-20,43.72594648760994
2019-02-03,21.86297324380497
2019-02-17,37.70845391988634
2019-02-24,31.69096135216273
2019-03-03,20.759474730260248
2019-03-10,32.79445986570745
2019-03-17,19.65597621671553
2019-03-31,20.259474730260248
2019-04-07,27.380465811528573
2019-04-14,16.948979189626087
2019-04-28,41.018949460520496
2019-05-05,15.845480676081365
2019-05-19,78.72740338040683
2019-05-26,43.72594648760994
2019-06-02,20.759474730260248
2019-06-09,51.95043608242298
