,MVT_GT_Atlanta GA
2019-09-15,38.541994483626965
2019-09-22,35.88793421189199
2019-09-29,26.271693124952122
2019-10-06,17.155452038012257
2019-10-13,28.925753396687092
2019-10-20,30.002783532554574
2019-10-27,31.07981366842206
2019-11-03,31.07981366842206
2019-11-10,24.117632853217156
2019-11-17,39.11902461949444
2019-11-24,16.078421902144772
2019-12-01,57.851506793374185
2019-12-08,43.92714516296438
2019-12-22,27.848723260819607
2019-12-29,35.88793421189199
2020-01-05,36.96496434775948
2020-01-12,27.848723260819607
2020-01-26,10.693271222807352
2020-02-02,24.617632853217156
2020-02-09,23.04060271734967
2020-02-16,45.00417529883186
2020-02-23,36.96496434775948
2020-03-01,34.810904076024514
2020-03-08,9.11624108693987
2020-03-22,12.34733149454232
2020-03-29,25.69466298908464
2020-04-05,32.656843804289544
2020-04-19,19.30951230974722
2020-04-26,57.351506793374185
2020-05-03,18.73248217387974
2020-05-10,21.96357258148219
2020-05-17,26.771693124952122
2020-05-24,9.61624108693987
2020-05-31,19.30951230974722
2020-06-07,13.924361630409804
2020-06-14,20.886542445614705
2020-06-21,32.156843804289544
2020-06-28,57.851506793374185
2020-07-05,19.80951230974722
2020-07-12,33.233873940157025
2020-07-19,17.655452038012257
2020-07-26,27.848723260819607
2020-08-02,27.348723260819607
2020-08-16,27.848723260819607
2020-08-23,54.12041638577173
2020-08-30,26.771693124952122
2020-09-06,25.19466298908464
2020-09-20,20.886542445614705
2020-09-27,20.886542445614705
2020-10-04,13.424361630409804
2020-10-11,31.07981366842206
2020-10-18,19.80951230974722
2020-10-25,49.81229584230179
2020-11-01,45.50417529883186
2020-11-08,23.04060271734967
2020-11-15,21.96357258148219
2020-11-22,31.07981366842206
2020-11-29,27.348723260819607
2020-12-06,36.96496434775948
2020-12-13,45.00417529883186
2020-12-20,36.46496434775948
2020-12-27,34.310904076024514
2021-01-03,20.886542445614705
2021-01-10,34.310904076024514
2021-01-17,17.155452038012257
2021-01-24,47.65823557056683
2021-01-31,77.6610191031214
2021-02-07,27.848723260819607
2021-02-14,26.271693124952122
2021-02-21,15.001391766277287
2021-02-28,26.271693124952122
2021-03-07,12.34733149454232
2021-03-14,34.810904076024514
2021-03-21,62.15962733684412
2021-03-28,9.11624108693987
2021-04-04,31.57981366842206
2021-04-11,26.271693124952122
2021-04-18,16.078421902144772
2021-04-25,35.88793421189199
2021-05-02,78.73804923898888
2021-05-09,34.310904076024514
2021-05-16,40.19605475536193
2021-05-23,100.20162182047108
2021-05-30,21.96357258148219
2021-06-06,23.04060271734967
2021-06-13,19.80951230974722
2021-06-20,32.656843804289544
2021-07-04,27.848723260819607
2021-07-11,43.92714516296438
2021-07-18,55.197446521639215
2021-07-25,28.925753396687092
2021-08-01,34.810904076024514
2021-08-15,13.424361630409804
2021-08-29,19.30951230974722
2021-09-05,33.733873940157025
2021-09-12,25.19466298908464
2021-09-19,45.00417529883186
2021-09-26,76.58398896725393
2021-10-03,23.04060271734967
2021-10-17,31.57981366842206
2021-11-07,35.88793421189199
2021-11-21,34.310904076024514
2021-11-28,15.001391766277287
2021-12-05,10.193271222807352
2021-12-12,46.08120543469934
2021-12-19,28.925753396687092
2022-01-02,115.40602717349672
2022-01-09,12.694662989084641
2022-01-16,53.0867724998085
2022-01-23,19.619024619494443
2022-01-30,33.46774788031405
2022-02-06,25.389325978169282
2022-02-13,21.92714516296438
2022-02-20,33.46774788031405
2022-03-13,35.77586842378398
2022-03-20,20.77308489122941
2022-03-27,23.081205434699346
2022-04-03,23.081205434699346
2022-04-10,47.31647114113366
2022-04-17,16.156843804289544
2022-04-24,38.08398896725392
2022-05-01,18.464964347759476
2022-05-08,43.85429032592876
2022-05-15,25.389325978169282
2022-05-22,32.31368760857909
2022-06-05,12.694662989084641
2022-06-12,38.08398896725392
2022-06-26,27.697446521639215
2022-07-03,18.464964347759476
2022-07-10,41.54616978245882
2022-07-17,39.238049238988886
2022-07-24,32.31368760857909
2022-07-31,46.16241086939869
2022-08-07,24.235265706434312
2022-08-14,25.389325978169282
2022-08-21,30.005567065109148
2022-08-28,35.77586842378398
2022-09-04,51.93271222807353
2022-09-11,42.70023005419379
2022-09-18,38.08398896725392
2022-09-25,30.005567065109148
2022-10-02,51.93271222807353
2022-10-09,24.235265706434312
2022-10-23,33.46774788031405
2022-10-30,25.389325978169282
2022-11-06,24.235265706434312
2022-11-13,47.31647114113366
2022-11-20,28.85150679337418
2022-11-27,53.0867724998085
2022-12-04,28.85150679337418
2022-12-11,54.24083277154346
2022-12-18,38.08398896725392
2022-12-25,12.694662989084641
