,MVT_GT_Nashville TN
2017-01-08,61.0
2017-02-12,53.0
2017-02-26,37.0
2017-03-26,32.0
2017-04-16,47.0
2017-04-23,83.0
2017-05-14,54.0
2017-06-11,61.0
2017-06-18,49.0
2017-06-25,63.0
2017-07-23,40.0
2017-08-06,74.0
2017-08-13,25.0
2017-08-20,45.0
2017-09-10,68.0
2017-09-17,28.0
2017-09-24,24.0
2017-10-01,28.0
2017-11-05,24.0
2017-11-12,58.0
2017-11-26,36.0
2017-12-17,25.0
2017-12-24,63.0
2018-01-07,22.14026122675591
2018-01-14,39.24864490197639
2018-01-28,41.76139592259056
2018-02-18,50.318775515354346
2018-02-25,83.02279184518112
2018-03-11,33.210391840133866
2018-04-22,36.22951837105512
2018-05-06,30.691265309212604
2018-05-27,82.51641633487404
2018-06-03,25.159387757677173
2018-07-08,34.71676735044095
2018-08-05,36.22951837105512
2018-08-26,40.25502041228347
2018-09-16,33.710391840133866
2018-10-07,30.691265309212604
2018-11-04,85.03554286579529
2018-11-11,39.74864490197639
2018-11-18,61.8889061287323
2018-12-02,38.242269391669296
2018-12-09,94.59292245855907
2018-12-23,51.32515102566143
2018-12-30,29.684889798905516
2019-02-03,92.0801714379449
2019-02-10,35.72314286074804
2019-02-17,64.90803265965356
2019-02-24,27.672138778291345
2019-03-10,33.710391840133866
2019-03-17,24.653012247370086
2019-03-24,29.184889798905516
2019-04-07,39.24864490197639
2019-04-21,94.09292245855907
2019-05-12,31.19764081951969
2019-05-26,74.97178776272443
2019-06-02,62.89528163903938
2019-06-16,58.36977959781103
2019-06-30,42.767771432897646
2019-07-14,46.293273474125996
2019-07-21,63.90165714934647
2019-07-28,20.127510206141736
2019-08-25,32.70401632982678
2019-09-22,61.8889061287323
2019-09-29,83.52279184518112
2019-11-10,28.178514288598432
2019-12-01,55.85065306688978
2019-12-08,39.24864490197639
2019-12-22,49.31240000504725
2019-12-29,40.25502041228347
2020-01-05,42.767771432897646
2020-01-26,40.25502041228347
2020-02-02,26.165763267984257
2020-02-23,37.735893881362216
2020-03-01,45.78689796381891
2020-03-15,35.72314286074804
2020-03-22,39.24864490197639
2020-03-29,39.24864490197639
2020-04-05,21.133885716448823
2020-04-12,20.127510206141736
2020-05-03,73.96541225241734
2020-05-24,56.857028577196864
2020-06-14,25.159387757677173
2020-07-05,73.96541225241734
2020-07-19,25.659387757677173
2020-08-09,24.153012247370086
2020-08-23,21.133885716448823
2020-09-13,44.78052245351182
2020-10-04,23.146636737062998
2020-10-11,35.22314286074804
2020-11-01,90.56742041733074
2020-11-08,37.735893881362216
2020-11-22,42.267771432897646
2020-11-29,30.191265309212604
2020-12-13,66.42078368026773
2021-01-03,36.22951837105512
2021-02-28,49.81240000504725
2021-03-21,49.81240000504725
2021-04-04,63.90165714934647
2021-05-09,61.3889061287323
2021-05-16,30.691265309212604
2021-06-06,45.28689796381891
2021-06-13,27.172138778291345
2021-06-27,32.20401632982678
2021-07-11,40.75502041228347
2021-08-15,34.71676735044095
2021-09-19,39.74864490197639
2021-09-26,28.678514288598432
2021-10-31,26.165763267984257
2021-11-14,41.76139592259056
2021-11-21,50.318775515354346
2021-12-05,62.89528163903938
2021-12-19,100.1311755204016
2022-01-23,24.306024494740168
2022-01-30,33.42078368026773
2022-02-13,26.331526535968514
2022-02-20,101.27510206141737
2022-02-27,20.25502041228347
2022-03-06,60.76506123685042
2022-04-10,23.293273474125993
2022-04-17,85.07108573159059
2022-05-22,23.293273474125993
2022-05-29,45.57379592763782
2022-06-05,47.59929796886616
2022-06-19,28.357028577196864
2022-06-26,56.71405715439373
2022-07-10,28.357028577196864
2022-07-17,76.9690775666772
2022-08-07,31.395281639039382
2022-08-28,27.34427755658269
2022-09-04,29.369779597811036
2022-09-25,35.446285721496075
2022-10-02,69.87982042237799
2022-10-09,39.497289803952775
2022-10-16,28.357028577196864
2022-10-30,57.726808175007896
2022-11-20,30.38253061842521
2022-12-11,46.586546948251986
2022-12-25,49.62480001009451
