,MVT_GT_Atlanta GA
2017-01-01,50.0
2017-01-08,36.0
2017-01-15,17.0
2017-01-22,46.0
2017-02-05,33.0
2017-02-12,25.0
2017-02-19,31.0
2017-02-26,21.0
2017-03-12,13.0
2017-03-19,20.0
2017-03-26,16.0
2017-04-02,25.0
2017-04-09,13.0
2017-04-16,12.0
2017-04-23,34.0
2017-04-30,100.0
2017-05-07,41.0
2017-05-14,42.0
2017-05-21,34.0
2017-05-28,45.0
2017-06-04,19.0
2017-06-11,47.0
2017-06-18,34.0
2017-06-25,44.0
2017-07-02,29.0
2017-07-09,45.0
2017-07-16,23.0
2017-07-23,57.0
2017-07-30,24.0
2017-08-06,21.0
2017-08-13,27.0
2017-08-20,49.0
2017-08-27,44.0
2017-09-03,22.0
2017-09-10,15.0
2017-09-17,39.0
2017-10-01,45.0
2017-10-08,13.0
2017-10-15,34.0
2017-10-22,26.0
2017-10-29,25.0
2017-11-05,49.0
2017-11-12,32.0
2017-11-19,58.0
2017-12-03,15.0
2017-12-10,23.0
2017-12-24,51.0
2017-12-31,24.0
2018-01-07,26.37622289423487
2018-01-14,51.86069759552075
2018-01-21,33.94321566603084
2018-01-28,27.82209699070937
2018-02-04,32.99734156955634
2018-02-11,23.092726508336888
2018-03-04,32.05146747308184
2018-03-11,23.092726508336888
2018-03-18,22.14685241186239
2018-04-01,32.05146747308184
2018-04-08,52.306571691995245
2018-04-15,41.010208437826805
2018-04-22,20.755104218913402
2018-04-29,29.213845183658357
2018-05-06,43.84783072725029
2018-05-13,16.97160783301542
2018-05-20,82.02041687565361
2018-05-27,17.917481929489917
2018-06-03,28.267971087183863
2018-06-17,16.97160783301542
2018-06-24,49.46894940257176
2018-07-01,32.99734156955634
2018-07-08,17.917481929489917
2018-07-15,54.19831988494424
2018-07-22,13.188111447117436
2018-07-29,35.33496385897983
2018-08-05,21.200978315387896
2018-08-12,21.200978315387896
2018-08-19,29.213845183658357
2018-09-02,27.82209699070937
2018-09-09,52.806571691995245
2018-09-16,45.23957892019928
2018-09-23,36.780837955454324
2018-09-30,26.37622289423487
2018-10-07,37.72671205192882
2018-10-14,86.24978735802608
2018-10-21,61.76531265674021
2018-11-04,39.11846024487781
2018-11-11,19.809230122438905
2018-11-18,23.092726508336888
2018-11-25,25.430348797760374
2018-12-02,41.010208437826805
2018-12-09,31.105593376607352
2018-12-16,13.188111447117436
2018-12-23,20.255104218913402
2018-12-30,48.07720120962277
2019-01-06,75.89929820033214
2019-01-13,32.05146747308184
2019-01-20,31.605593376607352
2019-02-03,33.94321566603084
2019-02-10,17.917481929489917
2019-02-17,48.07720120962277
2019-02-24,35.83496385897983
2019-03-03,35.33496385897983
2019-03-10,30.159719280132855
2019-03-17,34.889089762505336
2019-04-07,18.86335602596441
2019-04-14,65.99468313911268
2019-04-21,16.02573373654092
2019-04-28,19.309230122438905
2019-05-05,32.05146747308184
2019-05-12,13.188111447117436
2019-05-19,16.97160783301542
2019-05-26,28.267971087183863
2019-06-02,26.87622289423487
2019-06-09,24.038600604811386
2019-06-16,43.84783072725029
2019-06-30,44.29370482372478
2019-07-07,89.08740964744956
2019-07-14,37.72671205192882
2019-07-21,41.010208437826805
2019-08-04,33.94321566603084
2019-08-11,37.22671205192882
2019-08-18,20.755104218913402
2019-08-25,37.72671205192882
2019-09-01,24.038600604811386
2019-09-08,39.11846024487781
2019-09-15,24.038600604811386
2019-09-22,12.74223735064294
2019-09-29,23.092726508336888
2019-10-06,21.200978315387896
2019-10-13,24.98447470128588
2019-10-27,30.159719280132855
2019-11-03,32.99734156955634
2019-11-10,24.98447470128588
2019-11-17,41.9560825343013
2019-12-01,58.927690367316714
2019-12-08,38.17258614840331
2019-12-22,38.17258614840331
2020-01-05,34.389089762505336
2020-01-12,40.06433434135231
2020-02-02,44.79370482372478
2020-02-09,30.659719280132855
2020-02-16,61.76531265674021
2020-02-23,32.99734156955634
2020-03-01,29.213845183658357
2020-03-08,24.038600604811386
2020-03-15,24.98447470128588
2020-04-12,14.133985543591931
2020-04-19,44.79370482372478
2020-04-26,30.159719280132855
2020-05-03,26.87622289423487
2020-05-10,13.688111447117436
2020-05-17,23.092726508336888
2020-05-24,12.74223735064294
2020-05-31,39.11846024487781
2020-06-07,63.157060849689195
2020-06-14,24.98447470128588
2020-06-21,16.02573373654092
2020-06-28,57.035942174367726
2020-07-05,9.904615061219452
2020-07-19,64.10293494616369
2020-07-26,10.850489157693948
2020-08-02,33.94321566603084
2020-08-09,48.07720120962277
2020-08-16,31.605593376607352
2020-08-23,41.9560825343013
2020-09-06,39.11846024487781
2020-09-13,18.86335602596441
2020-09-27,33.94321566603084
2020-10-04,16.02573373654092
2020-10-11,32.05146747308184
2020-10-18,42.90195663077579
2020-10-25,28.267971087183863
2020-11-01,16.02573373654092
2020-11-08,26.87622289423487
2020-11-15,15.579859640066427
2020-11-29,28.767971087183863
2020-12-06,34.389089762505336
2020-12-13,16.97160783301542
2020-12-20,32.99734156955634
2020-12-27,21.700978315387896
2021-01-03,24.038600604811386
2021-01-10,37.22671205192882
2021-01-17,18.86335602596441
2021-01-24,56.090068077893235
2021-01-31,53.75244578846974
2021-02-07,38.17258614840331
2021-02-14,24.038600604811386
2021-02-21,10.850489157693948
2021-02-28,49.96894940257176
2021-03-07,20.755104218913402
2021-03-14,56.090068077893235
2021-03-21,34.889089762505336
2021-03-28,23.092726508336888
2021-04-04,23.092726508336888
2021-04-11,28.767971087183863
2021-04-18,14.133985543591931
2021-04-25,24.98447470128588
2021-05-02,10.850489157693948
2021-05-09,42.90195663077579
2021-05-16,42.90195663077579
2021-05-23,84.85803916507709
2021-05-30,43.34783072725029
2021-06-06,24.038600604811386
2021-06-13,66.44055723558718
2021-06-20,23.092726508336888
2021-06-27,18.86335602596441
2021-07-04,36.780837955454324
2021-07-11,47.131327113148274
2021-07-18,27.82209699070937
2021-07-25,31.105593376607352
2021-08-01,43.84783072725029
2021-08-08,62.711186753214704
2021-08-15,36.280837955454324
2021-08-22,14.133985543591931
2021-08-29,41.9560825343013
2021-09-05,47.131327113148274
2021-09-12,54.19831988494424
2021-09-19,29.713845183658357
2021-10-17,35.83496385897983
2021-10-31,12.24223735064294
2021-11-07,35.33496385897983
2021-11-14,25.930348797760374
2021-11-21,21.700978315387896
2021-11-28,33.94321566603084
2021-12-05,56.090068077893235
2021-12-12,30.159719280132855
2021-12-19,23.592726508336888
2022-01-02,46.37090603334755
2022-01-16,22.293704823724784
2022-02-13,31.2111867532147
2022-02-20,31.2111867532147
2022-02-27,13.376222894234871
2022-03-06,21.401956630775793
2022-03-13,36.56167591090865
2022-03-20,9.809230122438906
2022-03-27,14.267971087183863
2022-04-03,19.618460244877813
2022-04-10,56.180136155786464
2022-04-17,16.943215666030838
2022-04-24,16.943215666030838
2022-05-01,24.96894940257176
2022-05-15,59.74712892758242
2022-05-22,42.803913261551585
2022-05-29,67.77286266412335
2022-06-12,15.159719280132855
