,MVT_GT_Los Angeles CA
2017-01-01,38.0
2017-01-08,59.0
2017-01-15,63.0
2017-01-22,43.0
2017-01-29,38.0
2017-02-05,43.0
2017-02-12,41.0
2017-02-19,52.0
2017-02-26,40.0
2017-03-05,62.0
2017-03-12,34.0
2017-03-19,76.0
2017-03-26,22.0
2017-04-02,51.0
2017-04-09,57.0
2017-04-16,45.0
2017-04-23,31.0
2017-04-30,40.0
2017-05-07,40.0
2017-05-14,39.0
2017-05-21,53.0
2017-05-28,55.0
2017-06-04,35.0
2017-06-11,65.0
2017-06-18,50.0
2017-06-25,16.0
2017-07-02,57.0
2017-07-09,40.0
2017-07-16,35.0
2017-07-23,48.0
2017-07-30,53.0
2017-08-06,61.0
2017-08-13,81.0
2017-08-20,43.0
2017-08-27,40.0
2017-09-03,40.0
2017-09-10,53.0
2017-09-17,33.0
2017-09-24,65.0
2017-10-01,54.0
2017-10-08,30.0
2017-10-15,38.0
2017-10-22,51.0
2017-10-29,78.0
2017-11-05,42.0
2017-11-12,67.0
2017-11-19,48.0
2017-11-26,59.0
2017-12-03,23.0
2017-12-10,27.0
2017-12-17,52.0
2017-12-24,55.0
2017-12-31,38.0
2018-01-07,15.015715319877625
2018-01-14,35.03666907971446
2018-01-21,59.06181359151866
2018-01-28,54.05657515155944
2018-02-04,56.05867052754313
2018-02-11,34.035621391722614
2018-02-18,61.06390896750234
2018-02-25,62.064956655494186
2018-03-04,51.05343208758392
2018-03-11,23.024096823812357
2018-03-18,35.53666907971446
2018-03-25,52.054479775575764
2018-04-01,60.0628612795105
2018-04-08,29.53143063975525
2018-04-15,36.0377167677063
2018-04-22,20.020953759836832
2018-04-29,61.06390896750234
2018-05-06,68.07124278344523
2018-05-13,61.06390896750234
2018-05-20,100.10476879918417
2018-05-27,48.55133671160024
2018-06-03,60.0628612795105
2018-06-10,45.04714595963287
2018-06-17,39.04085983168183
2018-06-24,56.05867052754313
2018-07-01,35.03666907971446
2018-07-08,43.045050583649186
2018-07-15,56.05867052754313
2018-07-22,58.060765903526814
2018-07-29,56.55971821553497
2018-08-05,45.04714595963287
2018-08-12,51.05343208758392
2018-08-19,44.54714595963287
2018-08-26,40.54295520766551
2018-09-02,49.05133671160024
2018-09-09,34.035621391722614
2018-09-16,35.03666907971446
2018-09-23,56.05867052754313
2018-09-30,50.052384399592086
2018-10-07,61.06390896750234
2018-10-14,19.019906071844993
2018-10-21,49.55133671160024
2018-10-28,38.039812143689986
2018-11-04,47.04924133561656
2018-11-11,37.03876445569814
2018-11-18,55.057622839551286
2018-11-25,34.035621391722614
2018-12-02,55.057622839551286
2018-12-09,51.55343208758392
2018-12-16,47.54924133561656
2018-12-23,60.5628612795105
2018-12-30,70.57333815942891
2019-01-06,49.05133671160024
2019-01-13,24.0251445118042
2019-01-20,41.04295520766551
2019-01-27,50.552384399592086
2019-02-03,55.55867052754313
2019-02-10,36.0377167677063
2019-02-17,46.048193647624714
2019-02-24,43.045050583649186
2019-03-03,59.56181359151866
2019-03-10,31.032478327747093
2019-03-17,60.0628612795105
2019-03-24,45.04714595963287
2019-03-31,21.022001447828675
2019-04-07,45.04714595963287
2019-04-14,37.03876445569814
2019-04-21,32.03352601573893
2019-04-28,49.05133671160024
2019-05-05,61.06390896750234
2019-05-12,57.05971821553497
2019-05-19,63.56600434348602
2019-05-26,40.041907519673664
2019-06-02,66.57019509545339
2019-06-09,59.06181359151866
2019-06-16,41.04295520766551
2019-06-23,34.035621391722614
2019-06-30,42.04400289565735
2019-07-07,65.5680997194697
2019-07-14,44.04609827164103
2019-07-21,30.03143063975525
2019-07-28,46.048193647624714
2019-08-04,36.0377167677063
2019-08-11,48.0502890236084
2019-08-18,62.56600434348602
2019-08-25,53.05552746356761
2019-09-01,77.08067197537181
2019-09-08,42.04400289565735
2019-09-15,45.04714595963287
2019-09-22,56.057622839551286
2019-09-29,73.07648122340444
2019-10-06,27.02828757577972
2019-10-13,20.020953759836832
2019-10-20,55.057622839551286
2019-10-27,53.55552746356761
2019-11-03,56.55867052754313
2019-11-10,35.03666907971446
2019-11-17,48.5502890236084
2019-11-24,25.026192199796043
