,MVT_GT_Minneapolis-St. Paul MN
2020-01-26,23.072614696679707
2020-02-02,20.0
2020-02-16,26.0
2020-02-23,30.44254090871266
2020-03-01,27.27530318132646
2020-03-08,28.331049090455195
2020-03-22,16.0
2020-05-03,39.84791787800617
2020-05-24,53.015155605392366
2020-05-31,15.64694257551802
2020-06-07,25.64694257551802
2020-06-14,17.109778636098863
2020-06-21,20.0
2020-06-28,24.84963106016477
2020-07-05,48.60635227178165
2020-07-26,15.0
2020-08-02,33.0
2020-08-09,37.700975302488146
2020-08-16,19.479704848131817
2020-09-13,39.44254090871266
2020-09-20,23.572614696679707
2020-09-27,23.109778636098863
2020-10-04,38.682393332778574
2020-10-25,35.868213029874354
2020-11-01,24.79388515103604
2020-11-29,22.609778636098863
2020-12-06,52.71784409003912
2020-12-20,14.0
2021-01-17,38.55403272697013
2021-01-31,61.51344242323377
2021-02-07,24.202688484646753
2021-02-14,27.79388515103604
2021-02-21,20.0
2021-02-28,51.53373757510195
2021-03-14,48.81075393858701
2021-03-21,27.609778636098863
2021-04-25,48.84791787800617
2021-05-09,25.072614696679707
2021-05-23,43.9036637871349
2021-06-13,30.979704848131817
2021-06-20,22.535450757260552
2021-06-27,30.165524545227598
2021-07-11,26.0
2021-07-25,28.0
2021-08-01,18.591196666389287
2021-08-08,27.072614696679707
2021-08-15,31.29388515103604
2021-08-22,26.886794999583927
2021-08-29,38.052319544811525
2021-09-05,63.88508181742532
2021-09-19,33.070901514521104
2021-09-26,22.628360605808442
2021-10-10,40.922245756844475
2021-10-31,22.0
2021-11-07,30.738139241907305
2021-11-14,97.17896696846137
2021-11-21,39.79217196887743
2021-11-28,41.94254090871266
2021-12-05,58.64351621120081
2021-12-26,24.923958939003086
2018-01-28,28.885081817425323
2018-02-04,14.442540908712662
2018-04-22,52.95598333194643
2018-05-27,19.256721211616885
2018-06-03,76.06404878588668
2018-06-17,17.331049090455195
2018-08-19,31.773589999167857
2018-10-28,22.145229393359415
2018-11-18,36.58777030207208
2018-12-23,68.36136030123994
2019-02-24,82.8039012099526
2019-04-21,17.331049090455195
2019-04-28,25.03373757510195
2019-06-09,51.99314727136559
2019-07-07,38.51344242323377
2019-07-21,52.95598333194643
2019-08-25,58.732999695431495
2019-09-22,18.29388515103604
2019-10-13,40.43911454439545
2019-10-20,27.92224575684448
2019-11-10,29.847917878006168
2019-11-17,30.810753938587013
2019-12-29,16.36821302987435
2020-01-12,13.479704848131817
2020-01-19,12.516868787550974
2020-03-15,13.479704848131817
2020-03-29,26.959409696263634
2020-04-12,31.773589999167857
2020-04-26,48.14180302904221
2020-05-10,19.256721211616885
2020-05-17,14.442540908712662
2020-07-12,24.070901514521104
2020-08-23,14.442540908712662
2020-08-30,44.29045878671883
2020-10-18,33.69926212032954
2020-11-08,38.51344242323377
2020-11-15,17.331049090455195
2020-11-22,42.36478666555714
2020-12-13,31.773589999167857
2020-12-27,29.847917878006168
2021-01-10,25.03373757510195
2021-01-24,25.03373757510195
2021-04-11,30.810753938587013
2021-05-16,25.996573635682793
2021-05-30,38.51344242323377
2021-06-06,85.69240939169512
2021-07-04,26.959409696263634
2021-07-18,25.996573635682793
2021-10-03,34.66209818091039
2021-10-17,17.331049090455195
2021-12-12,71.24986848298246
2022-01-02,71.24986848298246
2022-01-09,45.25329484729968
2022-01-16,35.62493424149123
2022-01-30,30.810753938587013
2022-02-06,29.847917878006168
2022-02-20,14.442540908712662
2022-02-27,25.996573635682793
2022-03-06,20.219557272197726
2022-03-13,96.28360605808442
2022-05-08,33.69926212032954
2022-06-12,17.331049090455195
2022-06-19,21.18239333277857
2022-06-26,39.47627848381461
2022-07-10,41.4019506049763
2022-07-17,53.91881939252727
2022-07-24,49.10463908962305
2022-08-07,50.0674751502039
2022-08-21,34.66209818091039
2022-08-28,25.03373757510195
2022-09-11,22.145229393359415
2022-09-18,33.69926212032954
2022-09-25,21.18239333277857
2022-10-09,44.29045878671883
2022-10-16,34.66209818091039
2022-10-23,20.219557272197726
2022-10-30,36.58777030207208
2022-11-06,30.810753938587013
2022-11-20,36.58777030207208
2022-11-27,49.10463908962305
2022-12-11,27.92224575684448
