,MVT_GT_Minneapolis-St. Paul MN
2017-01-01,18.0
2017-01-15,20.0
2017-02-26,22.0
2017-03-12,54.0
2017-03-19,38.0
2017-03-26,14.0
2017-04-09,38.0
2017-04-23,36.0
2017-04-30,23.0
2017-05-28,53.0
2017-07-02,23.0
2017-07-09,48.0
2017-07-16,35.0
2017-08-13,56.0
2017-08-20,55.0
2017-08-27,16.0
2017-09-03,16.0
2017-09-17,19.0
2017-09-24,43.0
2017-10-15,36.0
2017-10-22,29.0
2017-10-29,21.0
2017-11-05,14.0
2017-11-12,17.0
2017-11-19,17.0
2017-11-26,14.0
2017-12-24,47.0
2018-01-21,14.371067217980734
2018-02-18,28.127878834463075
2018-02-25,30.856390037459864
2018-03-25,22.0566008269711
2018-04-01,68.89831368391009
2018-05-13,38.04192364645023
2018-06-03,34.699156841955045
2018-06-10,17.099578420977522
2018-06-24,23.6708564284695
2018-07-01,23.6708564284695
2018-07-15,30.856390037459864
2018-07-22,34.199156841955045
2018-07-29,38.04192364645023
2018-08-12,46.841712856939
2018-08-26,18.21383402247592
2018-09-16,18.71383402247592
2018-09-23,38.04192364645023
2018-09-30,14.371067217980734
2018-10-07,46.841712856939
2018-10-21,52.41299086443097
2018-12-02,29.742134435961468
2019-01-13,15.98532281947913
2019-01-20,19.828089623974314
2019-01-27,22.0566008269711
2019-02-10,13.75681161648234
2019-02-17,19.828089623974314
2019-03-03,39.15617924794863
2019-03-31,35.313412443453444
2019-04-28,27.01362323296468
2019-05-05,73.85533608990367
2019-05-12,28.127878834463075
2019-05-19,72.74108048840529
2019-05-26,43.49894605244381
2019-06-09,25.899367631466284
2019-06-16,20.942345225472707
2019-06-23,23.1708564284695
2019-07-07,35.313412443453444
2019-07-14,33.08490124045665
2019-07-28,22.0566008269711
2019-08-18,44.1132016539422
2019-09-08,50.184479661434175
2019-09-29,14.871067217980734
2019-10-20,22.0566008269711
2019-10-27,31.97064563895826
2019-11-03,22.0566008269711
2019-11-17,54.02724646592936
2019-11-24,36.42766804495184
2019-12-01,30.356390037459864
2019-12-15,34.199156841955045
2019-12-29,19.828089623974314
2020-01-05,17.599578420977522
2020-01-19,13.75681161648234
2020-01-26,28.127878834463075
2020-02-02,12.142556014983946
2020-02-16,29.742134435961468
2020-02-23,27.01362323296468
2020-03-08,39.15617924794863
2020-03-15,17.599578420977522
2020-03-22,40.77043484944702
2020-04-05,14.871067217980734
2020-04-12,47.95596845843738
2020-04-19,13.25681161648234
2020-04-26,13.75681161648234
2020-05-03,25.899367631466284
2020-05-10,23.1708564284695
2020-05-24,35.813412443453444
2020-05-31,50.184479661434175
2020-06-07,28.127878834463075
2020-06-14,31.97064563895826
2020-06-21,22.0566008269711
2020-07-05,25.899367631466284
2020-07-12,55.64150206742775
2020-07-26,13.25681161648234
2020-08-02,36.92766804495184
2020-08-09,23.1708564284695
2020-08-23,67.28405808241169
2020-08-30,12.142556014983946
2020-09-06,15.98532281947913
2020-09-13,17.599578420977522
2020-09-20,55.14150206742775
2020-09-27,44.1132016539422
2020-10-18,18.21383402247592
2020-10-25,34.199156841955045
2020-11-08,22.0566008269711
2020-11-29,57.87001327042454
2020-12-27,49.07022405993578
2021-01-10,15.98532281947913
2021-01-17,38.04192364645023
2021-01-24,35.813412443453444
2021-01-31,36.92766804495184
2021-02-07,33.08490124045665
2021-02-14,60.098524473421335
2021-02-28,40.77043484944702
2021-03-14,15.98532281947913
2021-03-21,25.899367631466284
2021-04-04,14.871067217980734
2021-04-11,13.25681161648234
2021-04-25,36.92766804495184
2021-05-02,14.871067217980734
2021-05-16,17.099578420977522
2021-05-23,57.37001327042454
2021-05-30,23.1708564284695
2021-06-06,17.099578420977522
2021-06-27,41.88469045094541
2021-07-04,36.92766804495184
2021-08-08,17.099578420977522
2021-08-15,20.942345225472707
2021-08-22,33.08490124045665
2021-08-29,29.242134435961468
2021-09-05,81.04086969889404
2021-09-19,44.1132016539422
2021-09-26,19.828089623974314
2021-10-03,14.871067217980734
2021-10-10,22.0566008269711
2021-10-17,15.98532281947913
2021-10-31,23.1708564284695
2021-11-07,58.984268871922936
2021-11-14,99.75470372136996
2021-11-21,39.65617924794863
2021-11-28,19.328089623974314
2021-12-05,67.78405808241169
2021-12-12,30.856390037459864
2022-01-02,122.85112029967891
2022-01-09,19.656179247948625
2022-01-16,28.255757668926147
2022-01-23,34.3983136839101
2022-01-30,15.970645638958258
2022-02-06,34.3983136839101
2022-02-13,20.884690450945413
2022-02-20,29.484268871922936
2022-03-06,19.656179247948625
2022-03-13,12.285112029967891
2022-03-20,34.3983136839101
2022-03-27,12.285112029967891
2022-04-03,20.884690450945413
2022-04-10,13.51362323296468
2022-04-17,24.570224059935782
2022-04-24,17.19915684195505
2022-05-01,27.02724646592936
2022-05-08,28.255757668926147
2022-05-15,30.712780074919728
2022-05-29,19.656179247948625
2022-06-05,15.970645638958258
2022-06-19,41.76938090189083
