,MVT_GT_Las Vegas NV
2017-01-08,27.0
2017-01-15,39.0
2017-01-22,47.0
2017-01-29,85.0
2017-02-05,33.0
2017-02-19,19.0
2017-02-26,21.0
2017-03-12,37.0
2017-03-26,100.0
2017-04-09,72.0
2017-04-16,20.0
2017-05-07,17.0
2017-05-14,28.0
2017-05-28,68.0
2017-06-04,29.0
2017-06-25,50.0
2017-07-02,34.0
2017-07-09,17.0
2017-07-16,17.0
2017-07-23,38.0
2017-08-20,29.0
2017-08-27,31.0
2017-09-17,20.0
2017-10-01,19.0
2017-10-08,43.0
2017-10-22,18.0
2017-10-29,21.0
2017-11-26,40.0
2017-12-10,35.0
2018-01-14,44.70732261142072
2018-02-25,23.343905392757716
2018-03-11,24.337401450789287
2018-04-08,21.856913276694574
2018-04-29,17.882929044568286
2018-06-17,24.337401450789287
2018-07-08,38.24634626323129
2018-07-22,24.837401450789287
2018-07-29,29.804881740947145
2018-08-05,31.791873857010287
2018-08-26,21.856913276694574
2018-09-02,84.94066099071514
2018-09-09,58.616267423862716
2018-11-04,71.03171617827314
2018-12-09,28.31138568291557
2018-12-30,37.75285020519972
2019-01-13,39.239842321262856
2019-02-24,25.830897508820858
2019-03-10,28.31138568291557
2019-03-17,75.00570041039944
2019-04-07,17.882929044568286
2019-04-28,29.804881740947145
2019-06-02,36.759354147168146
2019-06-09,51.661795017641715
2019-06-23,34.772362031105004
2019-07-21,89.908141280873
2019-07-28,38.24634626323129
2019-08-04,26.82439356685243
2019-08-18,18.37642510259986
2019-10-20,24.837401450789287
2019-10-27,78.97968464252571
2019-11-03,31.791873857010287
2019-11-10,65.07073983008371
2019-11-17,18.37642510259986
2019-12-01,55.13577924976801
2020-01-05,22.850409334726145
2020-01-19,55.13577924976801
2020-01-26,14.902440870473573
2020-02-16,52.65529107567329
2020-02-23,42.72033049535757
2020-03-15,21.356913276694574
2020-04-12,80.96667675858886
2020-04-26,13.908944812442002
2020-05-10,35.76585808913657
2020-05-31,47.68781078551543
2020-06-07,23.843905392757716
2020-06-14,56.129275307799574
2020-06-21,15.895936928505144
2020-07-05,98.84960580315715
2020-07-26,20.363417218663002
2020-08-09,29.804881740947145
2020-08-16,29.304881740947145
2020-08-23,26.32439356685243
2020-08-30,46.19431472748386
2020-09-06,49.67480290157857
2020-09-13,22.350409334726145
2020-10-04,19.869921160631428
2020-11-01,16.889432986536715
2020-12-20,41.726834437326005
2020-12-27,31.791873857010287
2021-01-03,51.161795017641715
2021-01-10,27.817889624884003
2021-02-07,18.87642510259986
2021-02-14,35.26585808913657
2021-03-07,19.869921160631428
2021-03-21,21.356913276694574
2021-03-28,17.882929044568286
2021-04-11,37.25285020519972
2021-05-09,92.88862945496771
2021-05-30,28.31138568291557
2021-06-06,33.27886597307343
2021-06-13,23.843905392757716
2021-06-20,33.77886597307343
2021-06-27,53.14878713370486
2021-07-11,37.25285020519972
2021-07-18,17.882929044568286
2021-09-26,24.837401450789287
2021-10-03,62.09025165598901
2021-10-17,28.31138568291557
2021-10-31,49.67480290157857
2021-12-12,39.239842321262856
2021-12-19,39.739842321262856
2022-01-02,40.46667675858886
2022-01-16,56.25855061559915
2022-01-23,43.427653106778294
2022-01-30,29.60976348189429
2022-02-13,36.51870829433629
2022-02-20,40.46667675858886
2022-02-27,38.49269252646258
2022-03-06,33.55773194614686
2022-03-13,26.64878713370486
2022-03-20,17.76585808913657
2022-03-27,17.76585808913657
2022-04-10,13.817889624884002
2022-04-17,37.505700410399434
2022-04-24,16.77886597307343
2022-05-01,77.97237716898829
2022-05-08,14.804881740947145
2022-05-15,20.726834437326
2022-05-29,22.70081866945229
2022-06-05,22.70081866945229
2022-06-19,24.674802901578573
2022-07-17,26.64878713370486
2022-07-31,23.68781078551543
2022-08-07,26.64878713370486
2022-08-14,71.06343235654629
2022-08-21,18.752850205199717
2022-08-28,13.817889624884002
2022-09-11,25.661795017641715
2022-09-18,15.791873857010287
2022-10-09,20.726834437326
2022-10-23,48.362613687094004
2022-10-30,33.55773194614686
2022-11-06,60.206519079851724
2022-11-13,31.583747714020575
2022-11-20,37.505700410399434
2022-11-27,17.76585808913657
2022-12-11,24.674802901578573
