,MVT_GT_Kansas City MO
2017-01-01,17.0
2017-01-08,23.0
2017-01-22,27.0
2017-01-29,20.0
2017-02-05,23.0
2017-02-19,26.0
2017-02-26,29.0
2017-03-26,52.0
2017-04-23,38.0
2017-05-07,34.0
2017-05-21,29.0
2017-05-28,22.0
2017-07-02,34.0
2017-07-09,21.0
2017-07-16,20.0
2017-08-27,27.0
2017-09-03,19.0
2017-09-10,15.0
2017-09-17,20.0
2017-09-24,15.0
2017-10-08,15.0
2017-10-15,100.0
2017-10-22,17.0
2017-10-29,21.0
2017-11-05,22.0
2017-11-12,86.0
2017-12-03,16.0
2017-12-31,18.0
2018-01-07,34.27849483726759
2018-01-21,15.679331038785591
2018-01-28,30.858662077571182
2018-02-04,26.938829317874784
2018-02-11,45.058034926432676
2018-02-18,22.03903836825429
2018-03-25,17.139247418633794
2018-04-08,46.03799311635677
2018-04-15,64.15719872491466
2018-04-29,31.838620267495283
2018-05-13,31.338620267495283
2018-05-27,17.139247418633794
2018-08-05,23.998954748102488
2018-09-23,20.57912198840609
2018-10-14,16.159289228709692
2018-10-21,19.09916379848199
2018-11-04,36.23841121711578
2018-11-18,23.998954748102488
2018-11-25,24.97891293802659
2018-12-23,52.89770044582547
2019-02-03,51.91774225590137
2019-02-17,30.358662077571182
2019-02-24,38.19832759696398
2019-03-17,42.11816035666038
2019-03-24,16.159289228709692
2019-03-31,16.159289228709692
2019-04-14,33.79853664734348
2019-05-12,21.05908017833019
2019-05-26,21.05908017833019
2019-06-16,30.858662077571182
2019-07-21,84.73632071332077
2019-07-28,19.09916379848199
2019-08-11,31.338620267495283
2019-08-25,26.938829317874784
2019-09-15,15.679331038785591
2019-10-06,23.998954748102488
2019-10-20,29.878703887647085
2019-11-03,49.95782587605318
2019-11-24,20.07912198840609
2019-12-29,15.679331038785591
2020-01-12,34.77849483726759
2020-01-26,13.219414658937392
2020-02-02,95.99581899240995
2020-02-16,19.09916379848199
2020-02-23,18.11920560855789
2020-03-08,17.639247418633794
2020-03-15,12.739456469013295
2020-03-29,16.159289228709692
2020-04-05,15.179331038785591
2020-04-12,29.378703887647085
2020-04-26,33.29853664734348
2020-05-03,33.79853664734348
2020-05-10,23.998954748102488
2020-05-31,33.29853664734348
2020-06-07,17.139247418633794
2020-06-21,21.05908017833019
2020-06-28,18.11920560855789
2020-07-19,25.958871127950687
2020-08-16,21.05908017833019
2020-08-23,17.639247418633794
2020-09-06,17.139247418633794
2020-10-18,31.838620267495283
2020-11-15,24.97891293802659
2020-11-22,17.139247418633794
2020-11-29,19.09916379848199
2020-12-20,35.75845302719168
2021-01-10,23.018996558178387
2021-01-17,17.139247418633794
2021-02-28,35.75845302719168
2021-03-14,14.699372848861493
2021-03-28,23.998954748102488
2021-04-11,20.07912198840609
2021-04-25,24.97891293802659
2021-05-02,23.998954748102488
2021-05-09,29.878703887647085
2021-05-16,22.03903836825429
2021-05-30,21.05908017833019
2021-06-13,30.858662077571182
2021-06-20,34.27849483726759
2021-08-01,30.858662077571182
2021-08-15,43.09811854658447
2021-08-29,20.07912198840609
2021-09-12,15.679331038785591
2021-09-26,27.918787507798886
2021-10-03,34.27849483726759
2021-10-10,15.679331038785591
2021-10-24,32.818578457419385
2021-10-31,55.83757501559777
2021-11-07,37.21836940703988
2021-11-28,39.17828578688808
2021-12-12,20.07912198840609
2021-12-26,21.05908017833019
2022-01-23,36.476822434231565
2022-02-13,43.19623709316895
2022-03-06,11.518996558178388
2022-03-20,39.35657157377616
2022-04-03,29.75740777529417
2022-04-10,21.11816035666038
2022-04-17,23.037993116356777
2022-04-24,23.037993116356777
2022-05-08,23.037993116356777
2022-05-15,46.075986232713554
2022-05-22,20.15824397681218
2022-05-29,13.438829317874786
2022-06-05,16.318578457419385
2022-07-03,19.19832759696398
2022-07-10,44.156153473017156
2022-07-17,13.438829317874786
2022-07-24,17.278494837267584
2022-07-31,14.398745697722985
2022-08-28,14.398745697722985
2022-09-11,23.997909496204976
2022-09-18,22.078076736508578
2022-10-02,17.278494837267584
2022-10-09,23.037993116356777
2022-10-16,14.398745697722985
2022-11-06,20.15824397681218
2022-11-13,18.238411217115782
2022-11-20,20.15824397681218
2022-12-04,23.997909496204976
2022-12-11,42.23632071332076
2022-12-18,15.358662077571184
