,MVT_GT_Norfolk-Portsmouth-Newport News VA
2017-03-05,37.0
2017-03-19,79.0
2017-03-26,33.0
2017-04-16,64.0
2017-05-14,33.0
2017-05-21,32.0
2017-05-28,59.0
2017-06-11,65.0
2017-07-16,60.0
2017-08-20,40.0
2017-09-24,32.0
2017-10-01,33.0
2017-10-08,96.0
2017-10-29,45.0
2017-11-12,26.0
2017-11-19,29.0
2017-12-17,38.0
2017-12-24,43.0
2017-12-31,79.0
2018-01-21,49.96861306906853
2018-01-28,58.13004858057995
2018-02-11,26.17787911978617
2018-02-25,24.984306534534266
2018-03-04,65.09791150683947
2018-03-25,44.69432272806092
2018-04-01,45.387895313312825
2018-04-08,38.920032387053304
2018-05-20,41.80717755755711
2018-06-10,41.30717755755711
2018-06-24,36.0328872165495
2018-07-08,45.887895313312825
2018-07-22,33.64574204604569
2018-08-05,31.952169460793783
2018-08-19,49.96861306906853
2018-09-02,29.565024290289976
2018-09-09,33.14574204604569
2018-09-23,44.19432272806092
2018-11-18,38.420032387053304
2018-12-30,58.13004858057995
2019-01-20,40.11360497230521
2019-03-03,48.775040483816625
2019-03-24,41.30717755755711
2019-04-28,30.758596875541883
2019-05-12,30.258596875541883
2019-05-26,29.565024290289976
2019-06-09,33.14574204604569
2019-06-16,41.80717755755711
2019-06-30,49.96861306906853
2019-07-21,51.16218565432044
2019-08-04,56.43647599532805
2019-08-11,48.275040483816625
2019-09-29,37.7264598018014
2019-10-06,59.82362116583186
2019-10-27,37.7264598018014
2019-11-03,45.887895313312825
2019-11-10,99.93722613813706
2019-12-01,36.0328872165495
2019-12-08,27.871451705038073
2019-12-15,31.952169460793783
2020-02-09,34.8393146312976
2020-02-23,37.7264598018014
2020-03-01,44.69432272806092
2020-03-29,40.61360497230521
2020-05-31,91.77579062662565
2020-06-07,31.952169460793783
2020-08-02,34.3393146312976
2020-08-09,31.952169460793783
2020-08-30,55.742903410076146
2020-10-11,37.2264598018014
2020-10-25,34.3393146312976
2020-11-29,45.387895313312825
2020-12-13,44.19432272806092
2020-12-20,49.96861306906853
2020-12-27,31.952169460793783
2021-01-03,52.85575823957234
2021-01-10,27.371451705038073
2021-01-17,34.3393146312976
2021-01-31,90.08221804137375
2021-02-07,34.8393146312976
2021-02-14,29.065024290289976
2021-02-28,33.14574204604569
2021-03-21,31.952169460793783
2021-04-04,31.952169460793783
2021-04-25,24.984306534534266
2021-05-09,52.35575823957234
2021-07-04,94.66293579712945
2021-07-11,43.00075014280901
2021-08-01,73.7593470183509
2021-08-08,45.887895313312825
2021-08-15,74.9529196036028
2021-09-05,44.19432272806092
2021-09-12,97.55008096763325
2021-10-10,62.710766336335666
2021-11-28,30.758596875541883
2021-12-12,27.371451705038073
2021-12-26,43.00075014280901
2022-01-16,34.67862926259519
2022-02-06,38.84006477410661
2022-02-13,22.194322728060918
2022-04-17,74.9058392072056
2022-05-01,22.194322728060918
2022-05-08,45.77579062662564
2022-05-15,34.67862926259519
2022-06-05,36.065774433098994
2022-06-19,22.194322728060918
2022-06-26,55.48580682015229
2022-07-10,34.67862926259519
2022-07-17,34.67862926259519
2022-07-31,34.67862926259519
2022-08-14,138.71451705038075
2022-08-21,115.13304915181601
2022-10-02,36.065774433098994
2022-10-09,44.388645456121836
2022-10-16,48.55008096763326
2022-10-23,24.96861306906853
2022-11-06,77.68012954821322
2022-11-27,47.16293579712945
2022-12-04,87.39014574173986
2022-12-18,84.61585540073224
2022-12-25,36.065774433098994
