,MVT_GT_Colorado Springs-Pueblo CO
2017-01-15,62.0
2017-02-26,45.0
2017-03-19,26.0
2017-04-23,73.0
2017-04-30,23.0
2017-05-07,49.0
2017-06-04,30.0
2017-07-09,25.0
2017-08-06,47.0
2017-08-27,27.0
2017-10-01,42.0
2017-10-15,47.0
2017-10-22,29.0
2017-11-19,32.0
2017-12-10,100.0
2017-12-17,27.0
2017-12-24,25.0
2018-02-18,24.97161341133132
2018-04-01,38.90028752873761
2018-04-22,50.90513843048973
2018-05-27,20.16205537219589
2018-06-03,29.28117145046675
2018-06-17,34.09072948960218
2018-06-24,19.700143764368804
2018-07-08,23.04779019567715
2018-08-12,80.68630988095647
2018-08-26,22.08587858785006
2018-09-09,23.04779019567715
2018-09-30,41.786022352218865
2018-10-21,33.12881788177509
2018-12-30,24.009701803504235
2019-01-06,22.08587858785006
2019-01-13,65.7957241557231
2019-03-31,32.16690627394801
2019-04-21,21.123966980022978
2019-05-26,21.123966980022978
2019-06-09,26.395436626985493
2019-06-23,24.009701803504235
2019-07-14,24.009701803504235
2019-07-21,92.6911607827086
2019-11-24,40.82411074439178
2020-01-05,26.895436626985493
2020-01-12,30.743083058293834
2020-02-23,31.20499466612092
2020-03-15,35.052641097429266
2020-03-22,16.814408940887546
2020-06-28,23.04779019567715
2020-08-16,33.62881788177509
2020-08-30,20.16205537219589
2020-09-13,66.25763576355018
2020-09-20,19.700143764368804
2020-10-04,47.05749199918138
2020-10-18,19.700143764368804
2020-11-29,18.73823215654172
2021-01-10,22.08587858785006
2021-01-31,54.25278486179807
2021-03-21,32.16690627394801
2021-04-18,28.819259842639664
2021-04-25,23.04779019567715
2021-05-02,45.13366878352721
2021-05-16,19.700143764368804
2021-07-11,36.97646431308344
2021-08-01,81.14822148878356
2021-08-08,43.20984556787304
2021-08-15,36.97646431308344
2021-08-22,30.243083058293834
2021-09-05,23.04779019567715
2021-09-19,19.200143764368804
2021-10-24,28.319259842639664
2021-11-07,52.828961646143895
2021-11-14,23.04779019567715
2021-11-28,26.895436626985493
2022-01-23,30.48616611658767
2022-02-06,24.019403607008467
2022-02-20,21.247933960045952
2022-02-27,22.171757175700122
2022-03-20,29.562342900933498
2022-04-03,41.57204470443773
2022-04-10,36.95292862616687
2022-05-01,24.019403607008467
2022-05-08,17.552641097429266
2022-06-12,15.704994666120921
2022-07-24,73.90585725233375
2022-08-21,22.171757175700122
2022-09-04,29.562342900933498
2022-09-25,35.10528219485853
2022-10-09,30.48616611658767
2022-12-04,24.019403607008467
