,MVT_GT_Denver CO
2017-01-22,45.0
2017-02-26,37.0
2017-03-05,34.0
2017-03-26,41.0
2017-04-02,25.0
2017-05-14,30.0
2017-06-04,29.0
2017-06-11,66.0
2017-07-02,43.0
2017-07-16,32.0
2017-07-23,22.0
2017-08-13,45.0
2017-08-20,20.0
2017-08-27,19.0
2017-09-03,57.0
2017-09-17,27.0
2017-09-24,31.0
2017-10-01,37.0
2017-10-08,20.0
2017-10-22,31.0
2017-10-29,57.0
2017-11-05,22.0
2017-11-12,41.0
2017-11-26,32.0
2017-12-03,19.0
2017-12-10,68.0
2017-12-24,44.0
2017-12-31,24.0
2018-01-07,35.88982449170264
2018-01-14,52.08932738373302
2018-01-21,35.88982449170264
2018-01-28,16.199502892030377
2018-02-04,14.954093538209435
2018-02-11,19.690321599672266
2018-02-18,34.144415137881694
2018-04-01,31.153596430239812
2018-04-22,14.954093538209435
2018-04-29,17.94491224585132
2018-05-20,92.7153799368985
2018-06-03,99.9424267060032
2018-06-17,31.153596430239812
2018-06-24,29.40818707641887
2018-07-15,16.699502892030377
2018-07-29,56.825555445195846
2018-08-05,41.87146190698641
2018-08-12,22.181140307314152
2018-08-19,29.90818707641887
2018-08-26,28.162777722597923
2018-09-09,32.899005784060755
2018-09-16,31.153596430239812
2018-09-23,59.81637415283774
2018-09-30,19.190321599672266
2018-10-21,47.35309932227019
2018-11-04,17.94491224585132
2018-11-11,34.144415137881694
2018-11-18,43.11687126080736
2018-12-09,48.59850867609113
2018-12-16,62.307192860479624
2018-12-23,19.690321599672266
2018-12-30,62.807192860479624
2019-01-06,19.690321599672266
2019-01-20,32.899005784060755
2019-02-03,26.917368368776984
2019-02-10,31.653596430239812
2019-02-17,32.899005784060755
2019-02-24,20.935730953493206
2019-03-03,28.162777722597923
2019-03-10,26.917368368776984
2019-03-17,32.899005784060755
2019-03-24,17.94491224585132
2019-03-31,47.85309932227019
2019-04-07,17.94491224585132
2019-05-05,41.87146190698641
2019-05-12,46.60768996844925
2019-05-19,50.343918029912075
2019-05-26,29.90818707641887
2019-06-02,19.690321599672266
2019-06-09,43.11687126080736
2019-06-16,32.899005784060755
2019-06-30,31.153596430239812
2019-07-07,21.435730953493206
2019-07-14,52.08932738373302
2019-07-21,32.899005784060755
2019-07-28,34.144415137881694
2019-08-04,19.690321599672266
2019-08-11,20.935730953493206
2019-08-18,19.190321599672266
2019-09-08,43.11687126080736
2019-09-22,47.35309932227019
2019-09-29,35.38982449170264
2019-10-20,34.144415137881694
2019-11-03,41.87146190698641
2019-11-10,16.699502892030377
2019-11-17,17.94491224585132
2019-11-24,20.935730953493206
2019-12-01,49.59850867609113
2019-12-08,38.88064319934453
2019-12-15,34.644415137881694
2019-12-22,20.935730953493206
2019-12-29,19.190321599672266
2020-01-05,28.662777722597923
2020-01-26,28.162777722597923
2020-02-02,32.899005784060755
2020-02-16,34.144415137881694
2020-02-23,16.199502892030377
2020-03-01,17.94491224585132
2020-03-15,16.199502892030377
2020-03-22,19.190321599672266
2020-03-29,35.88982449170264
2020-04-05,53.83473673755397
2020-04-12,19.190321599672266
2020-04-19,12.463274830567547
2020-04-26,13.208684184388492
2020-05-03,46.10768996844925
2020-05-10,32.899005784060755
2020-05-17,64.55260221430058
2020-05-24,17.94491224585132
2020-05-31,28.162777722597923
2020-06-14,59.31637415283774
2020-06-28,67.04342092194246
2020-07-05,46.10768996844925
2020-07-12,28.162777722597923
2020-07-19,25.171959014956037
2020-08-02,25.171959014956037
2020-08-09,61.561783506658685
2020-08-16,38.38064319934453
2020-08-23,22.681140307314152
2020-08-30,77.26128639868907
2020-09-06,55.08014609137491
2020-09-13,58.07096479901679
2020-09-27,14.954093538209435
2020-10-18,84.98833316779377
2020-11-01,40.12605255316547
2020-11-08,19.190321599672266
2020-11-15,81.49751446015189
2020-11-22,55.58014609137491
2020-11-29,20.935730953493206
2020-12-13,41.37146190698641
2020-12-27,50.343918029912075
2021-01-03,47.35309932227019
2021-01-10,58.07096479901679
2021-01-17,37.13523384552359
2021-01-24,74.27046769104717
2021-01-31,59.81637415283774
2021-02-07,34.144415137881694
2021-02-14,26.417368368776984
2021-02-28,14.954093538209435
2021-03-07,58.07096479901679
2021-03-21,17.94491224585132
2021-04-04,19.190321599672266
2021-04-18,62.807192860479624
2021-04-25,50.843918029912075
2021-05-02,25.171959014956037
2021-05-09,44.362280614628304
2021-05-23,64.05260221430058
2021-05-30,42.61687126080736
2021-06-06,74.27046769104717
2021-06-13,58.07096479901679
