,MVT_GT_Washington DC (Hagerstown MD)
2017-01-01,33.0
2017-01-08,20.0
2017-01-15,20.0
2017-01-22,29.0
2017-01-29,49.0
2017-02-19,11.0
2017-03-19,12.0
2017-03-26,43.0
2017-04-02,31.0
2017-04-23,39.0
2017-04-30,33.0
2017-05-07,31.0
2017-05-14,23.0
2017-05-28,22.0
2017-06-04,15.0
2017-06-11,53.0
2017-06-25,34.0
2017-07-02,20.0
2017-07-09,30.0
2017-07-23,17.0
2017-07-30,30.0
2017-08-06,18.0
2017-08-13,31.0
2017-08-20,23.0
2017-08-27,38.0
2017-09-03,49.0
2017-09-10,41.0
2017-09-17,16.0
2017-09-24,25.0
2017-10-01,72.0
2017-10-15,47.0
2017-10-22,17.0
2017-11-12,52.0
2017-11-19,18.0
2017-12-03,28.0
2017-12-10,49.0
2017-12-17,13.0
2017-12-24,19.0
2017-12-31,14.0
2018-01-07,29.393844987620053
2018-01-21,42.04056551263269
2018-01-28,19.270282756316345
2018-02-04,21.91700328132898
2018-02-11,26.0
2018-02-18,15.0
2018-02-25,24.41700328132898
2018-03-11,29.06372380634162
2018-03-18,35.69692249381003
2018-04-01,35.46720525012637
2018-04-08,33.21044433135425
2018-04-15,24.806962887569505
2018-04-22,16.0
2018-04-29,38.83400656265796
2018-05-06,24.0
2018-05-13,21.69692249381003
2018-07-01,57.0
2018-07-08,33.89384498762006
2018-07-15,25.84364301882266
2018-07-22,44.0
2018-07-29,15.586882100050548
2018-08-05,26.137084068847937
2018-08-12,34.1737642001011
2018-08-19,24.4903635438353
2018-08-26,42.017407218923765
2018-09-09,51.40736682516428
2018-09-30,44.82048472511373
2018-10-14,32.6737642001011
2018-10-21,15.0
2018-11-04,31.50388538137953
2018-11-11,17.05020196879739
2018-11-18,22.41700328132898
2018-11-25,21.0
2018-12-02,29.52704367508846
2018-12-09,33.43052511887321
2018-12-16,31.710444331354257
2018-12-23,26.0
2019-01-06,40.93052511887321
2019-01-20,32.62356223130371
2019-02-03,35.733602625063185
2019-02-10,20.4903635438353
2019-03-10,23.55020196879739
2019-03-17,47.53092905646799
2019-03-24,40.61392577513901
2019-03-31,15.0
2019-04-28,35.0
2019-05-05,27.320484725113733
2019-06-09,28.210444331354257
2019-06-30,61.297326431404805
2019-07-14,19.513521837544232
2019-07-21,62.59076748143008
2019-07-28,100.0
2019-08-04,26.857164856366893
2019-08-11,35.027043675088464
2019-08-18,16.0
2019-08-25,27.0
2019-09-01,58.60428931897431
2019-09-08,21.41700328132898
2019-09-15,20.0
2019-09-22,15.0
2019-09-29,25.0
2019-10-06,20.233602625063185
2019-10-13,36.74712446260742
2019-10-20,17.12356223130371
