,MVT_GT_Denver CO
2017-01-01,48.0
2017-01-15,22.0
2017-01-29,24.0
2017-02-12,50.0
2017-02-26,44.0
2017-03-05,55.0
2017-03-26,44.0
2017-04-02,19.0
2017-04-23,20.0
2017-05-14,29.0
2017-05-28,59.0
2017-06-11,25.0
2017-06-25,95.0
2017-07-02,36.0
2017-07-16,24.0
2017-08-06,64.0
2017-08-20,24.0
2017-08-27,34.0
2017-09-03,26.0
2017-09-17,40.0
2017-10-01,30.0
2017-10-22,44.0
2017-10-29,100.0
2017-11-12,39.0
2017-12-03,27.0
2017-12-10,71.0
2017-12-17,23.0
2017-12-31,20.0
2018-01-07,26.126126533569295
2018-01-14,28.376233822480657
2018-01-21,33.876448400303374
2018-02-04,32.7513947558477
2018-02-18,71.1280577339738
2018-03-04,28.376233822480657
2018-03-25,67.25289680060675
2018-04-01,26.126126533569295
2018-04-08,91.12891604526469
2018-04-15,18.375804666835208
2018-04-29,26.126126533569295
2018-05-13,37.751609333670416
2018-06-17,27.751180178024974
2018-07-01,26.126126533569295
2018-07-08,26.126126533569295
2018-07-22,26.626126533569295
2018-07-29,53.37730671159427
2018-08-19,18.875804666835208
2018-08-26,40.00171662258178
2018-09-02,56.12741400050563
2018-09-09,20.00085831129089
2018-09-16,47.752038489315865
2018-09-23,45.001931200404506
2018-10-14,26.626126533569295
2018-10-21,65.5027895116954
2018-11-04,26.126126533569295
2018-11-11,33.876448400303374
2018-11-25,21.125911955746574
2018-12-16,26.626126533569295
2018-12-23,25.001072889113615
2018-12-30,21.625911955746574
2019-01-06,17.25075102237953
2019-01-20,26.626126533569295
2019-02-10,31.126341111392016
2019-02-17,25.001072889113615
2019-02-24,43.37687755594882
2019-03-03,45.001931200404506
2019-03-10,36.12655568921474
2019-03-24,26.126126533569295
2019-03-31,20.00085831129089
2019-04-07,23.876019244657932
2019-04-14,20.00085831129089
2019-05-05,33.876448400303374
2019-05-12,22.750965600202253
2019-06-02,46.62698484486019
2019-06-09,61.627628578328356
2019-06-16,41.12677026703746
2019-07-14,75.00321866734083
2019-07-28,71.1280577339738
2019-08-04,33.876448400303374
2019-08-25,38.876662978126106
2019-09-01,25.501072889113615
2019-09-08,23.376019244657932
2019-09-29,27.251180178024974
2019-10-06,17.25075102237953
2019-10-13,38.876662978126106
2019-10-20,72.75311137842948
2019-10-27,60.00257493387267
2019-11-03,40.00171662258178
2019-11-17,41.12677026703746
2019-11-24,47.752038489315865
2019-12-01,46.12698484486019
2019-12-08,22.750965600202253
2019-12-15,53.37730671159427
2019-12-22,46.62698484486019
2019-12-29,52.25225306713859
2020-01-05,42.25182391149315
2020-01-12,32.2513947558477
2020-01-19,27.751180178024974
2020-01-26,42.25182391149315
2020-02-02,28.376233822480657
2020-02-23,72.75311137842948
2020-03-01,32.2513947558477
2020-03-15,23.376019244657932
2020-03-22,17.25075102237953
2020-03-29,24.501072889113615
2020-04-05,43.87687755594882
2020-04-19,40.50171662258178
2020-04-26,17.25075102237953
2020-05-03,26.126126533569295
2020-05-10,48.87709213377155
2020-05-17,36.62655568921474
2020-06-14,70.00300408951811
2020-06-28,21.125911955746574
2020-07-05,57.752467644961314
2020-07-12,70.00300408951811
2020-07-19,38.876662978126106
2020-07-26,40.50171662258178
2020-08-02,35.00150204475906
2020-08-09,97.2541842675431
2020-08-30,43.87687755594882
2020-09-06,75.50321866734083
2020-09-13,93.87902333417605
2020-09-27,21.125911955746574
2020-10-04,51.12719942268291
2020-10-18,22.750965600202253
2020-10-25,28.876233822480657
2020-11-01,91.12891604526469
2020-11-08,28.876233822480657
2020-11-15,61.127628578328356
2020-11-22,28.876233822480657
2020-11-29,31.626341111392016
2020-12-13,33.876448400303374
2020-12-20,28.376233822480657
2020-12-27,50.00214577822723
2021-01-03,38.876662978126106
2021-01-10,80.00343324516356
2021-01-24,52.25225306713859
2021-01-31,66.12784315615107
2021-02-07,53.87730671159427
2021-02-14,66.12784315615107
2021-02-28,26.626126533569295
2021-03-07,66.62784315615107
2021-03-14,22.250965600202253
2021-03-21,31.626341111392016
2021-03-28,52.75225306713859
2021-04-04,40.00171662258178
2021-04-11,48.87709213377155
2021-04-18,56.12741400050563
2021-04-25,48.87709213377155
2021-05-09,51.12719942268291
2021-05-16,18.875804666835208
2021-05-30,57.752467644961314
2021-06-06,71.1280577339738
2021-06-13,51.12719942268291
2021-06-20,27.251180178024974
2021-06-27,23.376019244657932
2021-07-04,73.87816502288516
2021-07-11,38.376662978126106
2021-07-18,80.00343324516356
2021-08-01,30.001287466936336
2021-08-08,67.75289680060675
2021-08-15,30.001287466936336
2021-08-22,22.250965600202253
2021-09-12,52.25225306713859
2021-09-19,23.876019244657932
2021-09-26,18.875804666835208
2021-10-03,95.00407697863173
2021-10-10,31.626341111392016
2021-10-31,91.62891604526469
2021-11-21,33.876448400303374
2021-11-28,41.62677026703746
2021-12-12,32.2513947558477
2021-12-19,66.62784315615107
2021-12-26,33.376448400303374
2022-01-02,62.50536444556807
2022-01-16,47.50407697863173
2022-01-23,93.75804666835211
2022-01-30,28.75246764496131
2022-02-06,45.00386240080901
2022-02-13,33.752896800606756
2022-02-20,47.50407697863173
2022-02-27,55.004720712099896
