,MVT_GT_Baltimore MD
2017-01-15,39.0
2017-01-29,24.0
2017-03-05,21.0
2017-03-12,26.0
2017-03-19,21.0
2017-04-02,52.0
2017-04-09,33.0
2017-04-23,56.0
2017-05-14,21.0
2017-06-04,30.0
2017-06-18,45.0
2017-07-09,46.0
2017-07-16,25.0
2017-07-30,21.0
2017-08-06,36.0
2017-09-10,33.0
2017-09-17,19.0
2017-09-24,67.0
2017-10-01,21.0
2017-10-22,30.0
2017-10-29,34.0
2017-11-19,100.0
2017-11-26,34.0
2017-12-31,40.0
2018-01-21,75.75316858329114
2018-03-11,16.438943565676844
2018-03-25,45.65190114997469
2018-04-22,19.77140833920477
2018-05-27,30.10126743331646
2018-07-08,43.26359130095608
2018-07-22,23.048028037242
2018-08-05,38.09866175390023
2018-09-30,63.03499964016085
2018-11-04,23.048028037242
2018-11-25,42.31943637644677
2018-12-02,37.154506829390925
2018-12-09,23.992182961751308
2018-12-16,25.880492810769923
2018-12-23,27.768802659788538
2019-02-10,23.992182961751308
2019-03-03,41.37528145193746
2019-03-31,39.04281667840954
2019-04-14,31.045422357825768
2019-04-28,18.827253414695463
2019-05-12,56.425915168595694
2019-06-23,22.103873112732693
2019-07-07,51.760985621539845
2019-08-25,50.81683069703054
2019-09-01,31.045422357825768
2019-09-08,18.827253414695463
2019-09-22,33.87788713135369
2019-09-29,21.159718188223383
2019-10-20,31.989577282335077
2019-10-27,27.268802659788538
2019-11-03,27.768802659788538
2019-11-17,23.992182961751308
2019-12-01,42.81943637644677
2020-01-12,18.827253414695463
2020-01-19,58.814225017614305
2020-02-02,20.215563263714074
2020-03-22,17.883098490186153
2020-03-29,77.14147843230977
2020-04-12,20.715563263714074
2020-04-19,14.106478792148923
2020-04-26,19.27140833920477
2020-05-10,13.662323867639614
2020-05-17,19.77140833920477
2020-06-14,20.715563263714074
2020-06-21,23.048028037242
2020-06-28,17.883098490186153
2020-08-09,39.04281667840954
2020-10-18,21.159718188223383
2020-10-25,39.98697160291884
2020-11-01,29.657112508807153
2020-12-06,75.25316858329114
2020-12-13,54.09345039506776
2020-12-20,24.936337886260617
2021-01-03,16.938943565676844
2021-01-10,21.159718188223383
2021-02-07,56.925915168595694
2021-02-14,63.03499964016085
2021-03-07,31.989577282335077
2021-04-04,22.103873112732693
2021-04-18,18.827253414695463
2021-05-02,27.768802659788538
2021-05-09,52.20514054604915
2021-05-16,55.037605319577075
2021-05-23,24.936337886260617
2021-05-30,17.383098490186153
2021-06-13,59.75837994212361
2021-07-11,50.81683069703054
2021-07-18,35.26619698037231
2021-07-25,44.207746225465385
2021-08-01,38.09866175390023
2021-08-15,28.712957584297847
2021-08-22,20.215563263714074
2021-08-29,88.91549245093077
2021-09-12,25.380492810769923
2021-10-03,40.93112652742815
2021-10-31,17.883098490186153
2021-11-07,56.925915168595694
2021-11-21,56.925915168595694
2021-12-05,20.215563263714074
2021-12-26,59.25837994212361
2022-01-09,19.542816678409537
2022-01-23,37.30901365878184
2022-02-06,30.20253486663292
2022-02-13,17.766196980372307
2022-02-20,17.766196980372307
2022-03-06,19.542816678409537
2022-04-03,27.537605319577075
2022-04-10,37.30901365878184
2022-05-01,43.52718260191215
2022-05-08,16.877887131353692
2022-05-22,27.537605319577075
2022-05-29,15.10126743331646
2022-06-19,35.53239396074461
2022-07-03,23.096056074483997
2022-07-24,25.760985621539845
2022-07-31,33.755774262707384
2022-08-28,18.65450682939092
2022-09-25,21.319436376446767
2022-10-09,22.20774622546538
2022-10-30,38.19732350780046
2022-11-06,46.19211214896799
2022-11-13,22.20774622546538
2022-11-20,15.10126743331646
2022-11-27,21.319436376446767
2022-12-11,64.84661897835892
2022-12-18,37.30901365878184
2022-12-25,17.766196980372307
