,MVT_GT_Atlanta GA
2017-01-01,19.0
2017-01-08,41.0
2017-01-22,37.0
2017-01-29,23.0
2017-02-05,32.0
2017-02-19,41.0
2017-03-05,12.0
2017-03-12,11.0
2017-03-19,28.0
2017-03-26,20.0
2017-04-02,20.0
2017-04-09,24.0
2017-04-23,17.0
2017-04-30,31.0
2017-05-07,49.0
2017-05-14,42.0
2017-05-21,60.0
2017-06-04,49.0
2017-06-11,28.0
2017-06-18,19.0
2017-06-25,31.0
2017-07-02,33.0
2017-07-09,29.0
2017-07-16,37.0
2017-07-23,19.0
2017-07-30,25.0
2017-08-06,23.0
2017-08-13,34.0
2017-08-20,39.0
2017-08-27,24.0
2017-09-03,37.0
2017-09-10,17.0
2017-09-17,34.0
2017-09-24,25.0
2017-10-01,41.0
2017-10-08,21.0
2017-10-15,17.0
2017-10-22,29.0
2017-11-05,67.0
2017-11-12,61.0
2017-11-19,33.0
2017-11-26,34.0
2017-12-17,44.0
2017-12-24,28.0
2018-01-07,24.276235139152284
2018-01-14,67.72973867227631
2018-01-21,37.27106886505496
2018-01-28,74.4483372590267
2018-02-04,35.56796910059656
2018-02-11,30.864869336138156
2018-02-18,35.276235139152284
2018-02-25,40.453503533124035
2018-03-11,31.078301648791214
2018-03-18,28.97933490361068
2018-03-25,24.375201884332817
2018-04-01,62.93283843673471
2018-04-08,48.250403768665635
2018-04-15,74.22457239817899
2018-04-22,18.182434668069078
2018-04-29,37.56280282649922
2018-05-06,36.37003561023549
2018-05-13,25.083467922888545
2018-05-20,26.67726839397175
2018-06-03,21.583467922888545
2018-06-10,38.46900235541602
2018-06-17,27.88553443252748
2018-06-24,18.0
2018-07-01,37.057636552401895
2018-07-08,26.375201884332817
2018-07-15,60.55247027830457
2018-07-29,33.96900235541602
2018-08-12,30.062802826499226
2018-08-19,54.057636552401895
2018-08-26,31.969002355416023
2018-09-02,28.17726839397175
2018-09-09,25.875201884332817
2018-09-16,37.47933490361068
2018-09-30,34.16693584577709
2018-10-07,44.3545367879435
2018-10-14,37.864869336138156
2018-10-21,62.83387169155418
2018-10-28,24.083467922888545
2018-11-04,50.0
2018-11-11,17.48450117770801
2018-11-18,23.28140141324961
2018-11-25,41.26590259095762
2018-12-02,34.96900235541602
2018-12-09,17.18760094216641
2018-12-16,16.786567687346942
2018-12-23,27.0
2018-12-30,37.56796910059656
2019-01-06,40.87520188433282
2019-01-13,37.16693584577709
2019-01-20,60.943170984929374
2019-01-27,22.17210211987442
2019-02-03,51.8545367879435
2019-02-10,59.24007122047097
2019-02-24,54.7452374945683
2019-03-03,32.083467922888545
2019-03-10,24.583467922888545
2019-03-17,33.583467922888545
2019-03-31,14.0
2019-04-14,46.8545367879435
2019-04-21,24.583467922888545
2019-04-28,22.771068865054954
2019-05-05,62.24007122047097
2019-05-12,14.0
2019-05-19,34.26590259095762
2019-05-26,39.672102119874424
2019-06-02,45.04213773010991
2019-06-09,20.182434668069078
2019-06-16,27.0
2019-06-23,35.78140141324961
2019-06-30,47.3545367879435
2019-07-14,52.3545367879435
2019-07-21,37.364869336138156
2019-07-28,34.0
2019-08-11,32.864869336138156
2019-08-18,26.0
2019-08-25,33.87003561023549
2019-09-01,30.578301648791214
2019-09-08,15.786567687346942
2019-09-15,58.93283843673471
2019-09-29,30.963836081318693
2019-10-06,19.682434668069078
2019-10-13,41.96900235541602
2019-10-20,41.364869336138156
2019-10-27,24.875201884332817
2019-11-03,52.4483372590267
2019-11-10,65.3966745180534
2019-11-17,54.8545367879435
2019-11-24,20.0
2019-12-01,54.547304004207234
2019-12-08,32.56796910059656
2019-12-22,22.0
2019-12-29,31.17210211987442
2020-01-05,49.06280282649922
2020-01-12,45.161769571679756
2020-01-19,16.088634196985875
2020-01-26,14.0
2020-02-09,25.0
2020-02-16,28.583467922888545
2020-02-23,50.04213773010991
2020-03-01,43.06280282649922
2020-03-08,33.172102119874424
2020-03-15,16.47933490361068
2020-03-22,24.370035610235487
2020-03-29,19.0
2020-04-05,13.0
2020-04-12,24.271068865054954
2020-04-19,23.98450117770801
2020-04-26,32.760736316860296
2020-05-03,22.88553443252748
2020-05-10,21.573135374693884
2020-05-17,30.963836081318693
2020-05-24,12.286567687346942
2020-05-31,39.6514370234851
2020-06-07,39.26590259095762
2020-06-14,32.37003561023549
2020-06-21,35.47416862951335
2020-07-05,12.0
2020-07-19,25.870035610235487
2020-07-26,19.28140141324961
2020-08-02,34.06796910059656
2020-08-09,39.85970306204083
2020-08-16,11.0
2020-08-23,19.38553443252748
2020-09-06,30.67210211987442
2020-09-13,42.0
2020-09-20,31.969002355416023
2020-09-27,41.760736316860296
2020-10-04,31.67210211987442
2020-10-11,26.0
2020-10-18,24.0
2020-10-25,25.771068865054954
2020-11-01,16.78140141324961
2020-11-08,20.0
2020-11-15,24.0
2020-11-22,15.0
2020-11-29,32.672102119874424
2020-12-06,28.588634196985875
2020-12-13,57.55247027830457
2020-12-20,39.661769571679756
2020-12-27,37.56796910059656
2021-01-03,43.760736316860296
2021-01-10,43.06796910059656
2021-01-17,34.96900235541602
2021-01-24,42.453503533124035
2021-01-31,45.65660329758243
2021-02-07,38.661769571679756
2021-02-14,32.87520188433282
2021-02-21,26.28140141324961
2021-02-28,32.47416862951335
2021-03-07,18.088634196985875
2021-03-14,32.46900235541602
2021-03-21,32.88553443252748
2021-03-28,28.97416862951335
2021-04-11,35.37003561023549
2021-04-18,23.47416862951335
2021-05-02,28.265902590957623
2021-05-09,39.364869336138156
2021-05-16,36.37003561023549
2021-05-23,103.30804032106752
2021-05-30,28.067969100596557
2021-06-06,14.187600942166409
2021-06-13,17.38553443252748
2021-06-20,52.453503533124035
2021-07-04,36.073135374693884
2021-07-11,44.161769571679756
2021-07-18,38.661769571679756
2021-07-25,61.52147263372059
2021-08-01,34.760736316860296
2021-08-08,19.97933490361068
2021-08-15,20.786567687346942
2021-08-29,36.46383608131869
2021-09-05,32.672102119874424
2021-09-12,34.87520188433282
2021-09-19,24.786567687346942
2021-09-26,39.364869336138156
2021-10-17,47.16693584577709
2021-10-31,29.469002355416023
2021-11-07,48.55247027830457
2021-11-21,42.1514370234851
2021-11-28,17.083467922888545
2021-12-05,20.078301648791214
